t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,e1_deg,fault
19.7953,8.097,0.00041619568946771324,-1.004,0.4115,0.0,0
19.7965,8.091,-0.00041442783549427986,-1.269,0.4108,0.0,0
19.7978,8.091,-0.0009589945548214018,-1.483,0.4108,0.0,0
19.7991,8.091,-0.0014368371339514852,-1.681,0.4108,0.0,0
19.8004,8.091,-0.0016886747907847166,-1.838,0.4108,0.0,0
19.8015,8.091,-0.0018808279419317842,-1.966,0.4108,0.0,0
19.8028,8.086,-0.0022917017340660095,-2.132,0.41,0.0,0
19.804,8.086,-0.002662418643012643,-2.275,0.41,0.0,0
19.8053,8.086,-0.003070476232096553,-2.412,0.41,0.0,0
19.8064,8.08,-0.0035162423737347126,-2.548,0.4092,0.0,0
19.8076,8.08,-0.00405836058780551,-2.677,0.4092,0.0,0
19.8088,8.08,-0.004358435515314341,-2.762,0.4092,0.0,0
19.8101,8.075,-0.004680180922150612,-2.847,0.4085,0.0,0
19.8113,8.075,-0.0049295080825686455,-2.9,0.4085,0.0,0
19.8124,8.069,-0.005195916164666414,-2.951,0.4077,0.0,0
19.8136,8.069,-0.005626807454973459,-3.003,0.4077,0.0,0
19.8148,8.064,-0.005928168538957834,-3.035,0.407,0.0,0
19.816,8.064,-0.006023786496371031,-3.016,0.407,0.0,0
19.8174,8.058,-0.005952470935881138,-2.97,0.4062,0.0,0
19.8186,8.058,-0.0059917704202234745,-2.918,0.4062,0.0,0
19.8199,8.053,-0.005896459799259901,-2.847,0.4054,0.0,0
19.821,8.053,-0.005791721865534782,-2.758,0.4054,0.0,0
19.8224,8.047,-0.005492625758051872,-2.629,0.4047,0.0,0
19.8236,8.047,-0.004931896924972534,-2.46,0.4047,0.0,0
19.8248,8.047,-0.004710543435066938,-2.32,0.4047,0.0,0
19.826,8.042,-0.00420888839289546,-2.148,0.4039,0.0,0
19.8271,8.042,-0.003340433817356825,-1.909,0.4039,0.0,0
19.8284,8.042,-0.0025712086353451014,-1.667,0.4039,0.0,0
19.8296,8.042,-0.0017356878379359841,-1.417,0.4039,0.0,0
19.8308,8.042,-0.001195467310026288,-1.2,0.4039,0.0,0
19.832,8.047,-0.0007471301942132413,-0.991,0.4047,0.0,0
19.8332,8.047,-0.0004156520590186119,-0.804,0.4047,0.0,0
19.8345,8.047,-7.848093810025603e-05,-0.604,0.4047,0.0,0
19.8357,8.047,0.00023989721375983208,-0.415,0.4047,0.0,0
19.837,8.047,0.0006071859388612211,-0.22,0.4047,0.0,0
19.8382,8.047,0.0006863365997560322,-0.076,0.4047,0.0,0
19.8395,8.047,0.0007496938924305141,0.063,0.4047,0.0,0
19.8406,8.047,0.0008303137146867812,0.19,0.4047,0.0,0
19.8419,8.047,0.001090721576474607,0.348,0.4047,0.0,0
19.8432,8.047,0.0015077779535204172,0.525,0.4047,0.0,0
19.8445,8.053,0.0015442619333043694,0.636,0.4054,0.0,0
19.8457,8.053,0.0015501384623348713,0.721,0.4054,0.0,0
19.8469,8.053,0.0017908962909132242,0.837,0.4054,0.0,0
19.8482,8.053,0.002031103242188692,0.942,0.4054,0.0,0
19.8495,8.053,0.0022106461692601442,1.027,0.4054,0.0,0
19.8507,8.058,0.002492111874744296,1.116,0.4062,0.0,0
19.852,8.058,0.0028589104767888784,1.2,0.4062,0.0,0
19.8532,8.058,0.003172330092638731,1.262,0.4062,0.0,0
19.8544,8.058,0.003033250104635954,1.246,0.4062,0.0,0
19.8556,8.064,0.003284353530034423,1.278,0.407,0.0,0
19.8568,8.064,0.0036068945191800594,1.304,0.407,0.0,0
19.858,8.064,0.0037064915522933006,1.286,0.407,0.0,0
19.8593,8.069,0.004007239826023579,1.285,0.4077,0.0,0
19.8605,8.069,0.004202148411422968,1.257,0.4077,0.0,0
19.8616,8.075,0.0042381430976092815,1.201,0.4085,0.0,0
19.8629,8.075,0.004076168406754732,1.097,0.4085,0.0,0
19.8641,8.075,0.0037932952400296926,0.966,0.4085,0.0,0
19.8654,8.075,0.0035656371619552374,0.833,0.4085,0.0,0
19.8666,8.075,0.0030942221637815237,0.662,0.4085,0.0,0
19.8677,8.08,0.002531596692278981,0.474,0.4092,0.0,0
19.869,8.08,0.001891657360829413,0.256,0.4092,0.0,0
19.8702,8.08,0.0012530647218227386,0.034,0.4092,0.0,0
19.8715,8.075,0.0008244997588917613,-0.171,0.4085,0.0,0
19.8727,8.075,0.0005105290911160409,-0.358,0.4085,0.0,0
19.8739,8.075,0.0003229057474527508,-0.52,0.4085,0.0,0
19.8752,8.075,-0.00014220426965039223,-0.732,0.4085,0.0,0
19.8765,8.075,-0.00039030786138027906,-0.916,0.4085,0.0,0
19.8777,8.075,-0.000531285535544157,-1.07,0.4085,0.0,0
19.8789,8.075,-0.0007874083239585161,-1.238,0.4085,0.0,0
19.8801,8.075,-0.0008830258739180863,-1.38,0.4085,0.0,0
19.8814,8.075,-0.0008424404077231884,-1.511,0.4085,0.0,0
19.8826,8.075,-0.0008769655833020806,-1.631,0.4085,0.0,0
19.8838,8.075,-0.001210586167871952,-1.792,0.4085,0.0,0
19.885,8.075,-0.0013647249434143305,-1.924,0.4085,0.0,0
19.8863,8.069,-0.0015641627833247185,-2.063,0.4077,0.0,0
19.8876,8.069,-0.001529637724161148,-2.144,0.4077,0.0,0
19.8889,8.069,-0.0017052628099918365,-2.255,0.4077,0.0,0
19.8903,8.069,-0.00199511437676847,-2.367,0.4077,0.0,0
19.8916,8.069,-0.0021384181454777718,-2.442,0.4077,0.0,0
19.8928,8.064,-0.0021790643222630024,-2.493,0.407,0.0,0
19.8941,8.064,-0.002558229025453329,-2.574,0.407,0.0,0
19.8953,8.064,-0.002948350738734007,-2.643,0.407,0.0,0
19.8966,8.058,-0.0030495391692966223,-2.665,0.4062,0.0,0
19.8978,8.058,-0.003095450345426798,-2.658,0.4062,0.0,0
19.899,8.058,-0.003030746476724744,-2.622,0.4062,0.0,0
19.9004,8.058,-0.0029574723448604345,-2.566,0.4062,0.0,0
19.9017,8.058,-0.0029152343049645424,-2.505,0.4062,0.0,0
19.9029,8.053,-0.0029055012855678797,-2.445,0.4054,0.0,0
19.9042,8.053,-0.0026892907917499542,-2.333,0.4054,0.0,0
19.9055,8.053,-0.002348936628550291,-2.193,0.4054,0.0,0
19.9067,8.053,-0.0019364102045074105,-2.032,0.4054,0.0,0
19.908,8.053,-0.0016125839902088046,-1.877,0.4054,0.0,0
19.9095,8.053,-0.0011421481613069773,-1.665,0.4054,0.0,0
19.9107,8.053,-0.0007665953016839921,-1.484,0.4054,0.0,0
19.912,8.053,-0.0005082687712274492,-1.315,0.4054,0.0,0
19.9132,8.053,-0.00031660523382015526,-1.147,0.4054,0.0,0
19.9145,8.053,-0.00020078684610780329,-0.987,0.4054,0.0,0
19.9158,8.053,-0.00012102397886337712,-0.835,0.4054,0.0,0
19.917,8.053,-7.235821249196306e-05,-0.684,0.4054,0.0,0
19.9183,8.053,0.0003639196220319718,-0.472,0.4054,0.0,0
19.9196,8.053,0.0008379669161513448,-0.261,0.4054,0.0,0
19.9208,8.053,0.0007995240739546716,-0.131,0.4054,0.0,0
19.9221,8.053,0.0006155124283395708,-0.029,0.4054,0.0,0
19.9233,8.053,0.0005639083683490753,0.094,0.4054,0.0,0
19.9246,8.053,0.0006941123283468187,0.237,0.4054,0.0,0
19.9258,8.058,0.0009703746763989329,0.391,0.4062,0.0,0
19.9271,8.058,0.001050198683515191,0.509,0.4062,0.0,0
19.9283,8.058,0.0011660783784464002,0.618,0.4062,0.0,0
19.9295,8.058,0.0011324102524667978,0.699,0.4062,0.0,0
19.9308,8.058,0.0011596506228670478,0.779,0.4062,0.0,0
19.932,8.058,0.0014039588859304786,0.878,0.4062,0.0,0
19.9333,8.058,0.001938731293193996,1.008,0.4062,0.0,0
19.9345,8.064,0.0022848397493362427,1.104,0.407,0.0,0
19.9358,8.064,0.0025825269985944033,1.173,0.407,0.0,0
19.937,8.064,0.0026608817279338837,1.196,0.407,0.0,0
19.9382,8.064,0.002642700681462884,1.192,0.407,0.0,0
19.9395,8.069,0.0023109775502234697,1.133,0.4077,0.0,0
19.9408,8.069,0.0021741013042628765,1.084,0.4077,0.0,0
19.9421,8.069,0.002364112064242363,1.071,0.4077,0.0,0
19.9434,8.069,0.002644292078912258,1.054,0.4077,0.0,0
19.9446,8.069,0.0024676877073943615,0.965,0.4077,0.0,0
19.9458,8.069,0.002040714491158724,0.829,0.4077,0.0,0
19.947,8.069,0.0016975445905700326,0.69,0.4077,0.0,0
19.9483,8.075,0.0014335863525047898,0.555,0.4085,0.0,0
19.9496,8.075,0.0012754688505083323,0.421,0.4085,0.0,0
19.9509,8.075,0.000933706818614155,0.253,0.4085,0.0,0
19.9521,8.075,0.0006259800866246223,0.085,0.4085,0.0,0
19.9534,8.075,0.00041442178189754486,-0.08,0.4085,0.0,0
19.9546,8.075,0.0002575282414909452,-0.239,0.4085,0.0,0
19.9558,8.075,0.00016331864753738046,-0.385,0.4085,0.0,0
19.9571,8.075,-4.593547600961756e-06,-0.547,0.4085,0.0,0
19.9583,8.069,-0.00031121846404857934,-0.744,0.4077,0.0,0
19.9596,8.069,-0.0005434061749838293,-0.921,0.4077,0.0,0
19.9608,8.069,-0.0005613421672023833,-1.056,0.4077,0.0,0
19.9619,8.069,-0.00045421626418828964,-1.168,0.4077,0.0,0
19.9632,8.069,-0.00048868014710024,-1.312,0.4077,0.0,0
19.9644,8.069,-0.0006155784940347075,-1.457,0.4077,0.0,0
19.9657,8.069,-0.0006720185047015548,-1.586,0.4077,0.0,0
19.9669,8.069,-0.000688546453602612,-1.705,0.4077,0.0,0
19.9682,8.069,-0.0007797565776854753,-1.832,0.4077,0.0,0
19.9695,8.069,-0.0009536065626889467,-1.959,0.4077,0.0,0
19.9707,8.069,-0.0011412299936637282,-2.075,0.4077,0.0,0
19.9719,8.069,-0.001281534438021481,-2.171,0.4077,0.0,0
19.9732,8.064,-0.0014313269639387727,-2.272,0.407,0.0,0
19.9744,8.064,-0.001523945014923811,-2.339,0.407,0.0,0
19.9757,8.064,-0.0015742636751383543,-2.389,0.407,0.0,0
19.9769,8.064,-0.0017512970371171832,-2.445,0.407,0.0,0
19.9781,8.064,-0.002001236891373992,-2.5,0.407,0.0,0
19.9796,8.058,-0.0022268746979534626,-2.545,0.4062,0.0,0
19.9808,8.058,-0.0021613750141113997,-2.525,0.4062,0.0,0
19.982,8.058,-0.002164374338462949,-2.502,0.4062,0.0,0
19.9834,8.058,-0.002262134337797761,-2.476,0.4062,0.0,0
19.9846,8.058,-0.0023485696874558926,-2.439,0.4062,0.0,0
19.9858,8.053,-0.0024268634151667356,-2.401,0.4054,0.0,0
19.987,8.053,-0.002228527795523405,-2.298,0.4054,0.0,0
19.9884,8.053,-0.0019566731061786413,-2.165,0.4054,0.0,0
19.9896,8.053,-0.0015821611741557717,-2.016,0.4054,0.0,0
19.9908,8.053,-0.0014063520357012749,-1.887,0.4054,0.0,0
19.9921,8.053,-0.0010499594500288367,-1.722,0.4054,0.0,0
19.9933,8.053,-0.0007337850402109325,-1.557,0.4054,0.0,0
19.9945,8.053,-0.0004899053019471467,-1.398,0.4054,0.0,0
19.9957,8.053,-0.0003177080652676523,-1.245,0.4054,0.0,0
19.9969,8.053,-0.0002021345280809328,-1.097,0.4054,0.0,0
19.9981,8.053,-0.00012714641343336552,-0.95,0.4054,0.0,0
19.9994,8.053,-7.958251080708578e-05,-0.795,0.4054,0.0,0
20.0007,8.053,0.0001368117955280468,-0.62,0.4054,0.0,0
20.0019,8.053,0.0003060094895772636,-0.459,0.4054,0.0,0
20.0031,8.053,0.0005921274423599243,-0.278,0.4054,0.0,0
20.0044,8.053,0.0006897651473991573,-0.126,0.4054,0.0,0
20.0056,8.058,0.0008638600702397525,0.037,0.4062,0.0,0
20.0068,8.058,0.0007223926368169487,0.141,0.4062,0.0,0
20.0081,8.058,0.0006739716627635062,0.255,0.4062,0.0,0
20.0094,8.058,0.0008249272941611707,0.388,0.4062,0.0,0
20.0106,8.058,0.0010945785325020552,0.531,0.4062,0.0,0
20.0118,8.058,0.001139204134233296,0.628,0.4062,0.0,0
20.013,8.058,0.0012655515456572175,0.727,0.4062,0.0,0
20.0142,8.058,0.001176300342194736,0.784,0.4062,0.0,0
20.0155,8.058,0.0012604707153514028,0.861,0.4062,0.0,0
20.0167,8.058,0.001280059339478612,0.913,0.4062,0.0,0
20.018,8.064,0.0014662133762612939,0.985,0.407,0.0,0
20.0194,8.064,0.0016216377262026072,1.033,0.407,0.0,0
20.0206,8.064,0.0017843465320765972,1.066,0.407,0.0,0
20.0218,8.064,0.002010045573115349,1.096,0.407,0.0,0
20.023,8.064,0.002262556692585349,1.117,0.407,0.0,0
20.0244,8.069,0.0023330149706453085,1.101,0.4077,0.0,0
20.0256,8.069,0.0022476203739643097,1.046,0.4077,0.0,0
20.0269,8.069,0.002076831180602312,0.964,0.4077,0.0,0
20.0281,8.069,0.0019133876776322722,0.873,0.4077,0.0,0
20.0293,8.069,0.0017056859796866775,0.764,0.4077,0.0,0
20.0306,8.069,0.001517083146609366,0.647,0.4077,0.0,0
20.0317,8.069,0.001318379887379706,0.523,0.4077,0.0,0
20.033,8.069,0.0010104692773893476,0.37,0.4077,0.0,0
20.0342,8.069,0.0006803990690968931,0.206,0.4077,0.0,0
20.0355,8.069,0.0004516393528319895,0.04,0.4077,0.0,0
20.0368,8.069,0.0002713617868721485,-0.114,0.4077,0.0,0
20.0381,8.069,0.00017219378787558526,-0.269,0.4077,0.0,0
20.0394,8.069,0.00010369445226388052,-0.423,0.4077,0.0,0
20.0406,8.069,2.4451749141007895e-06,-0.579,0.4077,0.0,0
20.0419,8.069,-0.00018223986262455583,-0.753,0.4077,0.0,0
20.0433,8.069,-0.00040604115929454565,-0.937,0.4077,0.0,0
20.0445,8.069,-0.0003703529655467719,-1.076,0.4077,0.0,0
20.0461,8.069,-0.0005933584761805832,-1.278,0.4077,0.0,0
20.0475,8.069,-0.0006046833004802465,-1.423,0.4077,0.0,0
20.0488,8.069,-0.0005709539400413632,-1.552,0.4077,0.0,0
20.05,8.069,-0.0007342750323005021,-1.691,0.4077,0.0,0
20.0513,8.069,-0.0010222294367849827,-1.849,0.4077,0.0,0
20.0525,8.064,-0.0011233561672270298,-1.97,0.407,0.0,0
20.0538,8.064,-0.0013171621831133962,-2.09,0.407,0.0,0
20.055,8.064,-0.0015372906345874071,-2.199,0.407,0.0,0
20.0561,8.064,-0.0016927149845287204,-2.29,0.407,0.0,0
20.0574,8.064,-0.0018718292703852057,-2.376,0.407,0.0,0
20.0586,8.064,-0.0018223067745566368,-2.415,0.407,0.0,0
20.0599,8.058,-0.0018742169486358762,-2.464,0.4062,0.0,0
20.0611,8.058,-0.001854811911471188,-2.483,0.4062,0.0,0
20.0624,8.058,-0.0019965243991464376,-2.512,0.4062,0.0,0
20.0637,8.058,-0.0022228965535759926,-2.54,0.4062,0.0,0
20.0649,8.058,-0.0021122810430824757,-2.505,0.4062,0.0,0
20.0661,8.058,-0.0020845509134233,-2.47,0.4062,0.0,0
20.0674,8.053,-0.0020787965040653944,-2.432,0.4054,0.0,0
20.0686,8.053,-0.002139399293810129,-2.384,0.4054,0.0,0
20.0699,8.053,-0.0019482866628095508,-2.286,0.4054,0.0,0
20.0711,8.053,-0.0016846955986693501,-2.166,0.4054,0.0,0
20.0724,8.053,-0.0014012712053954601,-2.032,0.4054,0.0,0
20.0736,8.053,-0.001181693864054978,-1.905,0.4054,0.0,0
20.0748,8.053,-0.0008954535005614161,-1.755,0.4054,0.0,0
20.076,8.053,-0.0005982557777315378,-1.593,0.4054,0.0,0
20.0773,8.053,-0.0003814329393208027,-1.431,0.4054,0.0,0
20.0786,8.053,-0.00024559732992202044,-1.28,0.4054,0.0,0
20.0799,8.053,-0.0001499186037108302,-1.128,0.4054,0.0,0
20.0811,8.053,-9.035661787493154e-05,-0.977,0.4054,0.0,0
20.0824,8.053,-5.607632192550227e-05,-0.825,0.4054,0.0,0
20.0837,8.053,0.00017629504145588726,-0.648,0.4054,0.0,0
20.085,8.053,0.000307417125441134,-0.486,0.4054,0.0,0
20.0862,8.053,0.0004734316316898912,-0.321,0.4054,0.0,0
20.0875,8.053,0.0007507347036153078,-0.14,0.4054,0.0,0
20.0887,8.053,0.0008559629786759615,0.01,0.4054,0.0,0
20.0901,8.058,0.0009223810629919171,0.16,0.4062,0.0,0
20.0913,8.058,0.0009101994219236076,0.279,0.4062,0.0,0
20.0926,8.058,0.0009382970165461302,0.401,0.4062,0.0,0
20.0938,8.058,0.0010505649261176586,0.516,0.4062,0.0,0
20.095,8.058,0.0013293370138853788,0.649,0.4062,0.0,0
20.0963,8.058,0.001322603551670909,0.738,0.4062,0.0,0
20.0975,8.058,0.0014827413251623511,0.832,0.4062,0.0,0
20.0988,8.058,0.001486475463025272,0.895,0.4062,0.0,0
20.1,8.064,0.0016798528376966715,0.979,0.407,0.0,0
20.1013,8.064,0.0018501526210457087,1.042,0.407,0.0,0
20.1025,8.064,0.002089808927848935,1.101,0.407,0.0,0
20.1039,8.064,0.0022059946786612272,1.129,0.407,0.0,0
20.1053,8.064,0.002509559039026499,1.169,0.407,0.0,0
20.1066,8.069,0.0024698919150978327,1.149,0.4077,0.0,0
20.1079,8.069,0.0024561183527112007,1.112,0.4077,0.0,0
20.1092,8.069,0.001985009294003248,0.995,0.4077,0.0,0
20.1105,8.069,0.0017992835491895676,0.905,0.4077,0.0,0
20.1118,8.069,0.001399490050971508,0.774,0.4077,0.0,0
20.1131,8.069,0.0009662729571573436,0.623,0.4077,0.0,0
20.1144,8.069,0.0007348197395913303,0.491,0.4077,0.0,0
20.1156,8.069,0.0006221233052201569,0.37,0.4077,0.0,0
20.1169,8.069,0.00045880224206484854,0.235,0.4077,0.0,0
20.1181,8.069,0.00030564283952116966,0.1,0.4077,0.0,0
20.1193,8.069,0.00020133281941525638,-0.043,0.4077,0.0,0
20.1205,8.069,0.00012903814786113799,-0.175,0.4077,0.0,0
20.1217,8.069,8.135182724799961e-05,-0.319,0.4077,0.0,0
20.123,8.069,5.056078589404933e-05,-0.467,0.4077,0.0,0
20.1244,8.069,2.8707099772873335e-05,-0.623,0.4077,0.0,0
20.1256,8.069,1.6709000192349777e-05,-0.759,0.4077,0.0,0
20.1267,8.069,1.0587520591798238e-05,-0.891,0.4077,0.0,0
20.128,8.069,-0.00017789281264413148,-1.059,0.4077,0.0,0
20.1292,8.069,-0.0003516815777402371,-1.217,0.4077,0.0,0
20.1305,8.069,-0.0006095794960856438,-1.391,0.4077,0.0,0
20.1317,8.069,-0.0005672800471074879,-1.512,0.4077,0.0,0
20.133,8.069,-0.000454522407380864,-1.62,0.4077,0.0,0
20.1343,8.069,-0.000506677373778075,-1.738,0.4077,0.0,0
20.1355,8.069,-0.0004087949055247009,-1.824,0.4077,0.0,0
20.1367,8.069,-0.0006621017819270492,-1.954,0.4077,0.0,0
20.1379,8.064,-0.0010041700443252921,-2.093,0.407,0.0,0
20.1391,8.064,-0.001303143217228353,-2.213,0.407,0.0,0
20.1404,8.064,-0.0016164403641596437,-2.324,0.407,0.0,0
20.1416,8.064,-0.001563550904393196,-2.364,0.407,0.0,0
20.1428,8.064,-0.001672145677730441,-2.416,0.407,0.0,0
20.144,8.064,-0.001791147398762405,-2.459,0.407,0.0,0
20.1452,8.058,-0.002134072594344616,-2.53,0.4062,0.0,0
20.1464,8.058,-0.0023133093491196632,-2.557,0.4062,0.0,0
20.1476,8.058,-0.0024151098914444447,-2.561,0.4062,0.0,0
20.1488,8.058,-0.0023560987319797277,-2.527,0.4062,0.0,0
20.15,8.058,-0.0023845636751502752,-2.496,0.4062,0.0,0
20.1513,8.053,-0.00233216374181211,-2.442,0.4054,0.0,0
20.1526,8.053,-0.0021569058299064636,-2.353,0.4054,0.0,0
20.1538,8.053,-0.0019084351370111108,-2.241,0.4054,0.0,0
20.155,8.053,-0.0018000237178057432,-2.144,0.4054,0.0,0
20.1563,8.053,-0.0014121055137366056,-1.991,0.4054,0.0,0
20.1575,8.053,-0.00100980163551867,-1.823,0.4054,0.0,0
20.1588,8.053,-0.0006831595674157143,-1.659,0.4054,0.0,0
20.16,8.053,-0.0004308321513235569,-1.507,0.4054,0.0,0
20.1612,8.053,-0.0002753465960267931,-1.356,0.4054,0.0,0
20.1625,8.053,-0.00017354637384414673,-1.207,0.4054,0.0,0
20.1638,8.053,-0.00010406758519820869,-1.056,0.4054,0.0,0
20.165,8.053,-6.207422848092392e-05,-0.913,0.4054,0.0,0
20.1663,8.053,-3.654765532701276e-05,-0.762,0.4054,0.0,0
20.1675,8.053,0.00017176629626192153,-0.596,0.4054,0.0,0
20.1687,8.053,0.00027283193776383996,-0.442,0.4054,0.0,0
20.1701,8.053,0.000572294753510505,-0.247,0.4054,0.0,0
20.1713,8.053,0.0006038814899511635,-0.114,0.4054,0.0,0
20.1725,8.053,0.0006663204403594136,0.021,0.4054,0.0,0
20.1737,8.053,0.0006262247916311026,0.141,0.4054,0.0,0
20.1749,8.058,0.0008011155296117067,0.287,0.4062,0.0,0
20.1762,8.058,0.0006969279493205249,0.388,0.4062,0.0,0
20.1775,8.058,0.0009083639015443623,0.521,0.4062,0.0,0
20.1787,8.058,0.0011331446003168821,0.643,0.4062,0.0,0
20.18,8.058,0.001475335331633687,0.783,0.4062,0.0,0
20.1813,8.058,0.0018147715600207448,0.904,0.4062,0.0,0
20.1825,8.064,0.002097583608701825,1.009,0.407,0.0,0
20.1837,8.064,0.0022897368762642145,1.082,0.407,0.0,0
20.1849,8.064,0.002274065976962447,1.112,0.407,0.0,0
20.1862,8.064,0.002271250355988741,1.132,0.407,0.0,0
20.1875,8.064,0.0025335559621453285,1.178,0.407,0.0,0
20.1887,8.069,0.002778415335342288,1.213,0.4077,0.0,0
20.1901,8.069,0.0028213271871209145,1.197,0.4077,0.0,0
20.1913,8.069,0.002678819000720978,1.142,0.4077,0.0,0
20.1925,8.069,0.002474667737260461,1.069,0.4077,0.0,0
20.1938,8.069,0.002283249283209443,0.982,0.4077,0.0,0
20.195,8.075,0.0020323297940194607,0.884,0.4085,0.0,0
20.1962,8.075,0.0018204654334113002,0.775,0.4085,0.0,0
20.1974,8.075,0.00143175118137151,0.627,0.4085,0.0,0
20.1986,8.075,0.001189034665003419,0.497,0.4085,0.0,0
20.1998,8.075,0.0008787981350906193,0.346,0.4085,0.0,0
20.2009,8.075,0.0006256136693991721,0.197,0.4085,0.0,0
20.2022,8.075,0.0004005880909971893,0.037,0.4085,0.0,0
20.2035,8.075,0.0002582024608273059,-0.115,0.4085,0.0,0
20.2047,8.075,0.0001578101800987497,-0.258,0.4085,0.0,0
20.2059,8.075,0.00010271686915075406,-0.405,0.4085,0.0,0
20.2072,8.075,-8.28251795610413e-05,-0.57,0.4085,0.0,0
20.2084,8.069,-0.0003355198714416474,-0.757,0.4077,0.0,0
20.2096,8.069,-0.0004076308978255838,-0.902,0.4077,0.0,0
20.2109,8.069,-0.0003358872199896723,-1.031,0.4077,0.0,0
20.2121,8.069,-0.00041724168113432825,-1.176,0.4077,0.0,0
20.2132,8.069,-0.0005402222741395235,-1.321,0.4077,0.0,0
20.2144,8.069,-0.0007076447363942862,-1.468,0.4077,0.0,0
20.2156,8.069,-0.0008589064818806946,-1.609,0.4077,0.0,0
20.2169,8.069,-0.0008761691278778017,-1.731,0.4077,0.0,0
20.2182,8.069,-0.0010545490076765418,-1.867,0.4077,0.0,0
20.2194,8.069,-0.001104010734707117,-1.975,0.4077,0.0,0
20.2206,8.069,-0.0013539508217945695,-2.097,0.4077,0.0,0
20.2218,8.069,-0.00139918876811862,-2.182,0.4077,0.0,0
20.223,8.064,-0.001435489277355373,-2.263,0.407,0.0,0
20.2244,8.064,-0.0016954070888459682,-2.364,0.407,0.0,0
20.2257,8.064,-0.0018770316382870078,-2.436,0.407,0.0,0
20.2269,8.064,-0.0020618392154574394,-2.491,0.407,0.0,0
20.2281,8.064,-0.002267031231895089,-2.539,0.407,0.0,0
20.2294,8.058,-0.0022770704235881567,-2.553,0.4062,0.0,0
20.2306,8.058,-0.0024811606854200363,-2.575,0.4062,0.0,0
20.2318,8.058,-0.0026608260814100504,-2.581,0.4062,0.0,0
20.2331,8.058,-0.0029029916040599346,-2.581,0.4062,0.0,0
20.2343,8.053,-0.002798008266836405,-2.529,0.4054,0.0,0
20.2355,8.053,-0.0025489251129329205,-2.432,0.4054,0.0,0
20.2367,8.053,-0.0025464766658842564,-2.365,0.4054,0.0,0
20.2379,8.053,-0.0023562824353575706,-2.262,0.4054,0.0,0
20.2391,8.053,-0.0022105909883975983,-2.148,0.4054,0.0,0
20.2404,8.053,-0.0016857354203239083,-1.966,0.4054,0.0,0
20.2416,8.053,-0.0013686426682397723,-1.815,0.4054,0.0,0
20.2428,8.053,-0.000992783927358687,-1.645,0.4054,0.0,0
20.244,8.053,-0.0006999936304055154,-1.483,0.4054,0.0,0
20.2452,8.053,-0.00044515650370158255,-1.31,0.4054,0.0,0
20.2464,8.053,-0.0002861817192751914,-1.158,0.4054,0.0,0
20.2477,8.053,-0.00018113708938471973,-1.002,0.4054,0.0,0
20.2489,8.053,-0.0001089648503693752,-0.856,0.4054,0.0,0
20.2502,8.053,4.2174480768153444e-05,-0.687,0.4054,0.0,0
20.2515,8.053,0.0001868862600531429,-0.52,0.4054,0.0,0
20.2527,8.053,0.00044968139263801277,-0.349,0.4054,0.0,0
20.2539,8.053,0.0005935973022133112,-0.19,0.4054,0.0,0
20.2551,8.053,0.0006808897014707327,-0.045,0.4054,0.0,0
20.2564,8.053,0.0008030744502320886,0.1,0.4054,0.0,0
20.2576,8.053,0.0008098693215288222,0.223,0.4054,0.0,0
20.2588,8.053,0.0012020725989714265,0.391,0.4054,0.0,0
20.2602,8.058,0.0011652213288471103,0.513,0.4062,0.0,0
20.2614,8.058,0.0011048023588955402,0.596,0.4062,0.0,0
20.2626,8.058,0.0014063463313505054,0.723,0.4062,0.0,0
20.2638,8.058,0.0016326576005667448,0.83,0.4062,0.0,0
20.2649,8.058,0.0018620903138071299,0.927,0.4062,0.0,0
20.2662,8.058,0.002003802452236414,1.004,0.4062,0.0,0
20.2675,8.064,0.0023080401588231325,1.097,0.407,0.0,0
20.2687,8.064,0.0021646139211952686,1.104,0.407,0.0,0
20.27,8.064,0.0023235888220369816,1.144,0.407,0.0,0
20.2712,8.064,0.002497071633115411,1.172,0.407,0.0,0
20.2725,8.064,0.0027445629239082336,1.197,0.407,0.0,0
20.2737,8.069,0.002799166599288583,1.187,0.4077,0.0,0
20.275,8.069,0.0029048845171928406,1.165,0.4077,0.0,0
20.2762,8.069,0.002675512572750449,1.084,0.4077,0.0,0
20.2775,8.069,0.002685918938368559,1.021,0.4077,0.0,0
20.2787,8.075,0.002399556338787079,0.914,0.4085,0.0,0
20.2799,8.075,0.0019045124063268304,0.76,0.4085,0.0,0
20.2811,8.075,0.001446380978450179,0.599,0.4085,0.0,0
20.2824,8.075,0.001145326648838818,0.447,0.4085,0.0,0
20.2836,8.075,0.0007932192529551685,0.289,0.4085,0.0,0
20.2848,8.075,0.0005530123016797006,0.141,0.4085,0.0,0
20.2859,8.075,0.00036153243854641914,-0.006,0.4085,0.0,0
20.2872,8.075,0.0002315122401341796,-0.157,0.4085,0.0,0
20.2884,8.075,0.00014073071361053735,-0.308,0.4085,0.0,0
20.2897,8.075,3.3647179407125805e-06,-0.464,0.4085,0.0,0
20.2909,8.069,-0.00016913858416955918,-0.634,0.4077,0.0,0
20.2922,8.069,-0.0001788717636372894,-0.782,0.4077,0.0,0
20.2934,8.069,-0.00030148500809445977,-0.939,0.4077,0.0,0
20.2947,8.069,-0.000387124513508752,-1.091,0.4077,0.0,0
