t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,e1_deg,fault
1.7558,-0.005,7.059314839352737e-07,-0.222,0.209,203.776,0
1.7573,-0.005,7.059314839352737e-07,-0.069,0.209,203.781,0
1.7588,-0.005,7.059314839352737e-07,0.065,0.209,203.763,0
1.7602,-0.005,0.00032918452052399516,0.289,0.209,203.742,0
1.7615,-0.005,0.0004527160490397364,0.434,0.209,203.779,0
1.7629,-0.005,0.0004483698576223105,0.522,0.209,203.726,0
1.7643,-0.005,0.00048142578452825546,0.617,0.209,203.794,0
1.7659,-0.005,0.00035611906787380576,0.653,0.209,203.737,0
1.7678,-0.005,0.0003648728015832603,0.721,0.209,203.754,0
1.7693,-0.005,0.0005626578349620104,0.812,0.209,203.757,0
1.7706,-0.005,0.00043410679791122675,0.781,0.209,203.765,0
1.7719,-0.005,0.00033163322950713336,0.744,0.209,203.75,0
1.7731,0.0,0.00041549745947122574,0.746,0.2098,203.763,0
1.7743,0.0,0.0003451617085374892,0.695,0.2098,203.738,0
1.7757,0.0,0.0002521152491681278,0.617,0.2098,203.782,0
1.7771,0.0,0.00016151733871083707,0.525,0.2098,203.762,0
1.7784,0.0,9.852731454884633e-05,0.433,0.2098,203.759,0
1.7798,0.0,6.081899118726142e-05,0.329,0.2098,203.774,0
1.7811,0.0,3.5659712011693045e-05,0.22,0.2098,203.792,0
1.7825,0.0,2.0723300622194074e-05,0.103,0.2098,203.792,0
1.7837,0.0,1.252051970368484e-05,-0.013,0.2098,203.754,0
1.7851,0.0,7.62333593229414e-06,-0.147,0.2098,203.762,0
1.7865,0.0,4.2565220610413235e-06,-0.29,0.2098,203.794,0
1.7877,0.0,2.664937028384884e-06,-0.423,0.2098,203.778,0
1.789,0.0,1.1957814649576903e-06,-0.56,0.2098,203.804,0
1.7902,0.0,4.612037400875124e-07,-0.7,0.2098,203.764,0
1.7915,0.0,-3.345886057104508e-07,-0.842,0.2098,203.8,0
1.7927,0.0,-7.018774681455398e-07,-0.981,0.2098,203.763,0
1.794,0.0,-7.018774681455398e-07,-1.121,0.2098,203.728,0
1.7952,0.0,-7.018774681455398e-07,-1.259,0.2098,203.805,0
1.7965,0.0,-7.018774681455398e-07,-1.393,0.2098,203.78,0
1.7977,-0.005,-0.00021048497001174837,-1.579,0.209,203.769,0
1.799,-0.005,-0.00022389103833120316,-1.711,0.209,203.789,0
1.8002,-0.005,-0.00017565378220751882,-1.814,0.209,203.746,0
1.8015,-0.005,-0.0003159581101499498,-1.968,0.209,203.771,0
1.8027,-0.005,-0.0003091632970608771,-2.065,0.209,203.733,0
1.804,-0.005,-0.0003009604988619685,-2.15,0.209,203.791,0
1.8052,-0.005,-0.00038978317752480507,-2.257,0.209,203.757,0
1.8065,-0.005,-0.0003263646794948727,-2.306,0.209,203.758,0
1.8077,-0.005,-0.0002322775690117851,-2.333,0.209,203.785,0
1.8091,-0.005,-0.00028014753479510546,-2.394,0.209,203.744,0
1.8104,-0.005,-0.00041120845708064735,-2.466,0.209,203.807,0
1.8116,-0.005,-0.0004868087125942111,-2.505,0.209,203.746,0
1.8129,-0.005,-0.00039884302532300353,-2.481,0.209,203.763,0
1.8141,-0.005,-0.00047505542170256376,-2.494,0.209,203.766,0
1.8156,-0.005,-0.0004013528232462704,-2.442,0.209,203.812,0
1.8168,-0.005,-0.0002873097255360335,-2.369,0.209,203.765,0
1.818,-0.005,-0.0001968954602489248,-2.289,0.209,203.782,0
1.8194,-0.005,-0.00012533536937553436,-2.199,0.209,203.761,0
1.8206,-0.005,-8.052614430198446e-05,-2.113,0.209,203.744,0
1.8218,-0.005,-5.0959395593963563e-05,-2.016,0.209,203.775,0
1.8231,-0.005,-3.0697301554027945e-05,-1.913,0.209,203.75,0
1.8243,-0.005,-1.8270699001732282e-05,-1.806,0.209,203.747,0
1.8256,-0.005,-0.00013794562255498022,-1.724,0.209,203.803,0
1.827,-0.005,-0.0002358892816118896,-1.621,0.209,203.767,0
1.8283,-0.005,-0.00019554873870220035,-1.471,0.209,203.776,0
1.8295,-0.005,-0.00014327130338642746,-1.324,0.209,203.774,0
1.8308,-0.005,-9.83396457741037e-05,-1.176,0.209,203.74,0
1.8319,-0.005,-6.485514313681051e-05,-1.033,0.209,203.771,0
1.8331,-0.005,-4.171595355728641e-05,-0.894,0.209,203.785,0
1.8343,-0.005,-2.726926322793588e-05,-0.753,0.209,203.762,0
1.8356,-0.005,-1.6250602129730396e-05,-0.605,0.209,203.773,0
1.8368,-0.005,0.00016261902055703104,-0.412,0.209,203.779,0
1.8381,-0.005,0.0002225483040092513,-0.259,0.209,203.786,0
1.8393,-0.005,0.00018845168233383447,-0.146,0.209,203.774,0
1.8406,-0.005,0.00013886770466342568,-0.029,0.209,203.773,0
1.8418,-0.005,9.234446770278737e-05,0.065,0.209,203.786,0
1.8431,-0.005,6.063519685994834e-05,0.168,0.209,203.779,0
1.8444,-0.005,0.0002472178894095123,0.332,0.209,203.74,0
1.8457,-0.005,0.00038752215914428234,0.468,0.209,203.791,0
1.8469,-0.005,0.00041384456562809646,0.553,0.209,203.772,0
1.8481,-0.005,0.00041421185596846044,0.619,0.209,203.742,0
1.8494,-0.005,0.0004600005631800741,0.693,0.209,203.768,0
1.8506,-0.005,0.000550231197848916,0.763,0.209,203.787,0
1.8517,-0.005,0.000491709855850786,0.774,0.209,203.758,0
1.8529,-0.005,0.00038103346014395356,0.758,0.209,203.797,0
1.8541,-0.005,0.0004261487629264593,0.779,0.209,203.788,0
1.8553,0.0,0.0005344377132132649,0.801,0.2098,203.763,0
1.8566,0.0,0.0005443545524030924,0.784,0.2098,203.795,0
1.8578,0.0,0.0004206394078209996,0.714,0.2098,203.762,0
1.8591,0.0,0.00029876077314838767,0.63,0.2098,203.778,0
1.8603,0.0,0.0001946956035681069,0.543,0.2098,203.79,0
1.8615,0.0,0.00012699203216470778,0.452,0.2098,203.747,0
1.8627,0.0,8.101972343865782e-05,0.361,0.2098,203.744,0
1.864,0.0,5.0840833864640445e-05,0.259,0.2098,203.766,0
1.8652,0.0,3.0395094654522836e-05,0.157,0.2098,203.789,0
1.8664,0.0,1.8703069144976325e-05,0.046,0.2098,203.765,0
1.8677,0.0,1.147972398030106e-05,-0.076,0.2098,203.765,0
1.8691,0.0,6.215251687535783e-06,-0.214,0.2098,203.781,0
1.8703,0.0,3.644230218924349e-06,-0.346,0.2098,203.811,0
1.8716,0.0,2.1750747691839933e-06,-0.481,0.2098,203.772,0
1.8729,0.0,9.50778485275805e-07,-0.627,0.2098,203.761,0
1.8741,0.0,1.549859547367305e-07,-0.762,0.2098,203.755,0
1.8753,0.0,-5.183768507777131e-07,-0.899,0.2098,203.755,0
1.8766,-0.005,-0.0001601665571797639,-1.088,0.209,203.735,0
1.8779,-0.005,-0.00023013509053271264,-1.251,0.209,203.77,0
1.8791,-0.005,-0.00019671182963065803,-1.371,0.209,203.767,0
1.8804,-0.005,-0.00014571989595424384,-1.496,0.209,203.763,0
1.8816,-0.005,-9.411581413587555e-05,-1.605,0.209,203.756,0
1.8829,-0.005,-6.197804759722203e-05,-1.716,0.209,203.779,0
1.8843,-0.005,-3.865521648549475e-05,-1.834,0.209,203.768,0
1.8857,-0.005,-2.182114803872537e-05,-1.943,0.209,203.755,0
1.8869,-0.005,-0.0002161781449103728,-2.095,0.209,203.789,0
1.8881,-0.005,-0.00041800327016972005,-2.24,0.209,203.778,0
1.8895,-0.005,-0.0004116981290280819,-2.317,0.209,203.784,0
1.8907,-0.005,-0.00037135754246264696,-2.363,0.209,203.752,0
1.892,-0.005,-0.00043973440187983215,-2.432,0.209,203.791,0
1.8933,-0.005,-0.000533086946234107,-2.496,0.209,203.758,0
1.8946,-0.005,-0.0004800136957783252,-2.5,0.209,203.754,0
1.8958,-0.005,-0.0003532991395331919,-2.467,0.209,203.769,0
1.897,-0.005,-0.0002454386558383703,-2.427,0.209,203.764,0
1.8982,-0.005,-0.00016328839410562068,-2.383,0.209,203.766,0
1.8995,-0.005,-0.00010574649058980867,-2.331,0.209,203.792,0
1.9008,-0.005,-6.461015436798334e-05,-2.27,0.209,203.784,0
1.9021,-0.005,-3.883873068843968e-05,-2.206,0.209,203.768,0
1.9033,-0.005,-0.00010770537483040243,-2.155,0.209,203.746,0
1.9046,-0.005,-0.00023803165822755545,-2.113,0.209,203.79,0
1.9059,-0.005,-0.00021991207904648036,-2.012,0.209,203.726,0
1.9071,-0.005,-0.00016292111831717193,-1.896,0.209,203.801,0
1.9084,-0.005,-0.00010997033677995205,-1.765,0.209,203.787,0
1.9096,-0.005,-7.29965977370739e-05,-1.636,0.209,203.787,0
1.9109,-0.005,-4.728637941298075e-05,-1.507,0.209,203.802,0
1.9121,-0.005,-3.0023806175449863e-05,-1.376,0.209,203.774,0
1.9134,-0.005,-1.876028545666486e-05,-1.232,0.209,203.766,0
1.9146,-0.005,-1.110843732021749e-05,-1.094,0.209,203.769,0
1.9158,-0.005,-6.578542524948716e-06,-0.957,0.209,203.758,0
1.9171,-0.005,-4.068735506734811e-06,-0.812,0.209,203.77,0
1.9183,-0.005,-2.415935796307167e-06,-0.672,0.209,203.737,0
1.9196,-0.005,-1.0692098157960572e-06,-0.524,0.209,203.765,0
1.9209,-0.005,-2.73417271046128e-07,-0.384,0.209,203.77,0
1.9222,-0.005,5.223751031735446e-07,-0.25,0.209,203.783,0
1.9235,-0.005,7.060195343910891e-07,-0.119,0.209,203.777,0
1.9247,-0.005,7.060195343910891e-07,-0.002,0.209,203.769,0
1.9259,-0.005,0.00021048910275567323,0.173,0.209,203.779,0
1.9272,-0.005,0.0003505485656205565,0.324,0.209,203.745,0
1.9285,-0.005,0.0004049072740599513,0.44,0.209,203.817,0
1.9298,-0.005,0.0003220224753022194,0.501,0.209,203.788,0
1.9311,-0.005,0.0003021888842340559,0.569,0.209,203.765,0
1.9323,-0.005,0.00037050459650345147,0.646,0.209,203.768,0
1.9336,-0.005,0.0003108201490249485,0.677,0.209,203.743,0
1.9349,-0.005,0.00043698379886336625,0.754,0.209,203.773,0
1.9362,-0.005,0.0003645054530352354,0.752,0.209,203.776,0
1.9377,-0.005,0.0002596444683149457,0.726,0.209,203.795,0
1.9391,-0.005,0.00015508961223531514,0.683,0.209,203.765,0
1.9404,-0.005,9.773134661372751e-05,0.64,0.209,203.758,0
1.9417,-0.005,6.008424315950833e-05,0.59,0.209,203.787,0
1.943,-0.005,3.633290543803014e-05,0.531,0.209,203.779,0
1.9442,-0.005,2.1702568119508214e-05,0.464,0.209,203.768,0
1.9455,-0.005,1.349978720099898e-05,0.384,0.209,203.783,0
1.9468,-0.005,7.929240382509306e-06,0.295,0.209,203.78,0
1.948,-0.005,4.807284767593956e-06,0.196,0.209,203.767,0
1.9494,-0.005,2.9096263460814953e-06,0.085,0.209,203.765,0
1.9508,-0.005,1.318041199738218e-06,-0.044,0.209,203.759,0
1.9521,-0.005,4.610337782651186e-07,-0.173,0.209,203.753,0
1.9534,-0.005,-3.347585675328446e-07,-0.305,0.209,203.784,0
1.9546,-0.005,-7.020474299679336e-07,-0.441,0.209,203.763,0
1.9559,-0.005,-7.020474299679336e-07,-0.584,0.209,203.77,0
1.9572,-0.005,-7.020474299679336e-07,-0.724,0.209,203.773,0
1.9585,-0.005,-7.020474299679336e-07,-0.878,0.209,203.775,0
1.9599,-0.005,-7.020474299679336e-07,-1.03,0.209,203.785,0
1.9612,-0.005,-7.020474299679336e-07,-1.173,0.209,203.747,0
1.9624,-0.005,-7.020474299679336e-07,-1.31,0.209,203.781,0
1.9637,-0.005,-7.020474299679336e-07,-1.443,0.209,203.742,0
1.965,-0.005,-7.020474299679336e-07,-1.576,0.209,203.771,0
1.9662,-0.005,-7.020474299679336e-07,-1.695,0.209,203.785,0
1.9676,-0.005,-7.020474299679336e-07,-1.822,0.209,203.759,0
1.9689,-0.005,-7.020474299679336e-07,-1.927,0.209,203.773,0
1.9702,-0.005,-7.020474299679336e-07,-2.025,0.209,203.791,0
1.9715,-0.005,-7.020474299679336e-07,-2.114,0.209,203.774,0
1.9728,-0.005,-0.00012741667160298675,-2.224,0.209,203.793,0
1.9741,-0.005,-0.0002290332195116207,-2.318,0.209,203.754,0
1.9753,-0.005,-0.000377417920390144,-2.413,0.209,203.748,0
1.9766,-0.005,-0.0003782137355301529,-2.447,0.209,203.776,0
1.978,-0.005,-0.00028841159655712545,-2.441,0.209,203.746,0
1.9793,-0.005,-0.00019714032532647252,-2.418,0.209,203.818,0
1.9807,-0.005,-0.00031724374275654554,-2.446,0.209,203.783,0
1.9821,-0.005,-0.0003022460441570729,-2.415,0.209,203.755,0
1.9834,-0.005,-0.00022034069115761667,-2.351,0.209,203.777,0
1.9848,-0.005,-0.0001486581313656643,-2.271,0.209,203.766,0
1.9862,-0.005,-9.185080125462264e-05,-2.181,0.209,203.768,0
1.9874,-0.005,-5.481585321831517e-05,-2.094,0.209,203.776,0
1.9886,-0.005,-9.399331611348316e-05,-2.02,0.209,203.746,0
1.9899,-0.005,-0.00024170461983885616,-1.969,0.209,203.768,0
1.9911,-0.005,-0.0002274415601277724,-1.858,0.209,203.757,0
1.9926,-0.005,-0.0001695935643510893,-1.707,0.209,203.767,0
1.9938,-0.005,-0.00011480631656013429,-1.564,0.209,203.785,0
1.9951,-0.005,-7.385361823253334e-05,-1.418,0.209,203.781,0
1.9965,-0.005,-4.447051105671562e-05,-1.264,0.209,203.756,0
1.9978,-0.005,-2.8187379939481616e-05,-1.115,0.209,203.79,0
1.999,-0.005,-1.6985075490083545e-05,-0.971,0.209,203.778,0
2.0005,-0.005,-1.0129017937288154e-05,-0.806,0.209,203.78,0
2.0018,-0.005,-5.476693331729621e-06,-0.652,0.209,203.765,0
2.0032,-0.005,-3.3341755170113174e-06,-0.498,0.209,203.797,0
2.0045,-0.005,-1.6201606740651187e-06,-0.356,0.209,203.784,0
2.006,-0.005,-5.182940867598518e-07,-0.199,0.209,203.79,0
2.0073,-0.005,2.7749828745982086e-07,-0.069,0.209,203.748,0
2.0086,-0.005,0.00019512420112732798,0.107,0.209,203.776,0
2.0099,-0.005,0.00022799655562266707,0.232,0.209,203.766,0
2.0112,-0.005,0.0002909865870606154,0.355,0.209,203.798,0
2.0125,-0.005,0.00035771066904999316,0.469,0.209,203.746,0
2.0137,-0.005,0.0004158648371230811,0.566,0.209,203.753,0
2.015,-0.005,0.00043245404958724976,0.639,0.209,203.765,0
2.0164,-0.005,0.0003336532972753048,0.665,0.209,203.78,0
2.0176,-0.005,0.000229588127695024,0.673,0.209,203.799,0
2.0189,-0.005,0.00026086889556609094,0.711,0.209,203.75,0
2.0202,-0.005,0.0003247771819587797,0.745,0.209,203.785,0
2.0215,-0.005,0.00026337875169701874,0.726,0.209,203.784,0
2.0228,-0.005,0.0001853910944191739,0.686,0.209,203.794,0
2.0241,-0.005,0.0003243486862629652,0.701,0.209,203.773,0
2.0254,-0.005,0.00029998525860719383,0.65,0.209,203.781,0
2.0268,-0.005,0.00021624342480208725,0.565,0.209,203.772,0
2.0281,-0.005,0.00014517304953187704,0.473,0.209,203.759,0
2.0294,-0.005,9.295681957155466e-05,0.372,0.209,203.769,0
2.0307,-0.005,5.7880741223925725e-05,0.267,0.209,203.758,0
2.032,-0.005,3.5353703424334526e-05,0.156,0.209,203.766,0
2.0333,-0.005,2.1274297978379764e-05,0.038,0.209,203.771,0
2.0347,-0.005,1.2704229447990656e-05,-0.095,0.209,203.796,0
2.0361,-0.005,6.705178748234175e-06,-0.242,0.209,203.786,0
2.0374,-0.005,4.011727469332982e-06,-0.377,0.209,203.755,0
2.0386,-0.005,2.481357341821422e-06,-0.516,0.209,203.766,0
2.0399,-0.005,1.0734165698522702e-06,-0.653,0.209,203.751,0
2.0411,-0.005,3.388388734038017e-07,-0.789,0.209,203.735,0
2.0425,-0.005,-3.9573868093611964e-07,-0.945,0.209,203.767,0
2.0438,-0.005,-7.018127234914573e-07,-1.093,0.209,203.766,0
2.0451,-0.005,-7.018127234914573e-07,-1.235,0.209,203.766,0
2.0464,-0.005,-7.018127234914573e-07,-1.375,0.209,203.752,0
2.0476,-0.005,-7.018127234914573e-07,-1.509,0.209,203.775,0
2.0489,-0.005,-0.00016016635345295072,-1.687,0.209,203.779,0
2.0502,-0.005,-0.00023013488680589944,-1.829,0.209,203.747,0
2.0515,-0.005,-0.00019261022680439055,-1.932,0.209,203.807,0
2.0528,-0.005,-0.0001375169085804373,-2.017,0.209,203.724,0
2.0541,-0.005,-0.00023509329184889793,-2.136,0.209,203.795,0
2.0553,-0.005,-0.0002892684133257717,-2.231,0.209,203.769,0
2.0566,-0.005,-0.00043704095878638327,-2.345,0.209,203.771,0
2.0578,-0.005,-0.0003982307971455157,-2.387,0.209,203.789,0
2.0591,-0.005,-0.0003017563431058079,-2.401,0.209,203.747,0
2.0605,-0.005,-0.00019769114442169666,-2.401,0.209,203.812,0
2.0617,-0.005,-0.000342096813255921,-2.461,0.209,203.79,0
2.0629,-0.005,-0.0003616243484430015,-2.469,0.209,203.802,0
2.0642,-0.005,-0.00044432556023821235,-2.484,0.209,203.761,0
2.0654,-0.005,-0.0003673173487186432,-2.435,0.209,203.803,0
2.0666,-0.005,-0.0002677820448298007,-2.367,0.209,203.779,0
2.0679,-0.005,-0.0001831831905292347,-2.293,0.209,203.742,0
2.0691,-0.005,-0.00011633663962129503,-2.211,0.209,203.775,0
2.0703,-0.005,-7.464937516488135e-05,-2.128,0.209,203.776,0
2.0716,-0.005,-4.710271241492592e-05,-2.034,0.209,203.768,0
2.0728,-0.005,-2.9411641662591137e-05,-1.939,0.209,203.772,0
2.074,-0.005,-1.820933357521426e-05,-1.835,0.209,203.77,0
2.0752,-0.005,-1.0741129699454177e-05,-1.72,0.209,203.785,0
2.0765,-0.005,-6.45609361527022e-06,-1.592,0.209,203.755,0
2.0778,-0.005,-3.7014276585978223e-06,-1.466,0.209,203.762,0
2.079,-0.005,-2.2322722088574665e-06,-1.339,0.209,203.76,0
2.0803,-0.005,-1.0079759249492781e-06,-1.201,0.209,203.735,0
2.0815,-0.005,-2.733982000791002e-07,-1.058,0.209,203.765,0
2.0828,-0.005,5.22394145718863e-07,-0.921,0.209,203.779,0
2.084,-0.005,7.060386337798263e-07,-0.777,0.209,203.789,0
2.0853,-0.005,7.060386337798263e-07,-0.634,0.209,203.778,0
2.0865,-0.005,7.060386337798263e-07,-0.497,0.209,203.756,0
2.0878,-0.005,7.060386337798263e-07,-0.36,0.209,203.806,0
2.0891,-0.005,7.060386337798263e-07,-0.22,0.209,203.746,0
2.0904,-0.005,7.060386337798263e-07,-0.092,0.209,203.775,0
2.0917,-0.005,7.060386337798263e-07,0.026,0.209,203.749,0
2.0929,-0.005,0.0002034494245890528,0.201,0.209,203.771,0
2.0942,-0.005,0.00042651614057831466,0.371,0.209,203.786,0
2.0955,-0.005,0.0004052746808156371,0.464,0.209,203.751,0
2.0969,-0.005,0.00045626654173247516,0.566,0.209,203.78,0
2.0982,-0.005,0.0004300054570194334,0.63,0.209,203.801,0
2.0995,-0.005,0.00032104304409585893,0.656,0.209,203.809,0
2.1009,-0.005,0.00040454004192724824,0.727,0.209,203.756,0
2.1023,-0.005,0.0003530584217514843,0.741,0.209,203.794,0
2.1036,-0.005,0.00025560444919392467,0.724,0.209,203.768,0
2.1048,-0.005,0.00041421197238378227,0.773,0.209,203.795,0
2.1062,0.0,0.0005614947876892984,0.797,0.2098,203.735,0
2.1075,0.0,0.0004568175063468516,0.733,0.2098,203.786,0
2.1089,0.0,0.0003219000936951488,0.645,0.2098,203.777,0
2.1102,0.0,0.00021171347179915756,0.55,0.2098,203.784,0
2.1116,0.0,0.00013390947424340993,0.453,0.2098,203.768,0
2.1128,0.0,7.94895167928189e-05,0.355,0.2098,203.797,0
2.114,0.0,5.0106416892958805e-05,0.257,0.2098,203.776,0
2.1153,0.0,3.0027962566236965e-05,0.147,0.2098,203.768,0
2.1166,0.0,1.8642009308678098e-05,0.035,0.2098,203.762,0
2.1178,0.0,1.0990161172230728e-05,-0.084,0.2098,203.755,0
2.119,0.0,6.460266831709305e-06,-0.204,0.2098,203.792,0
2.1202,0.0,3.95046026824275e-06,-0.331,0.2098,203.807,0
2.1215,0.0,2.420089913357515e-06,-0.476,0.2098,203.776,0
2.1228,0.0,1.0733640465332428e-06,-0.612,0.2098,203.776,0
2.124,0.0,2.77571530205023e-07,-0.752,0.2098,203.752,0
2.1254,0.0,-5.182208155929402e-07,-0.912,0.2098,203.784,0
2.1267,0.0,-7.018652468104847e-07,-1.051,0.2098,203.773,0
2.1279,0.0,-7.018652468104847e-07,-1.185,0.2098,203.759,0
2.1291,0.0,-7.018652468104847e-07,-1.318,0.2098,203.755,0
2.1303,-0.005,-0.0001601663971086964,-1.489,0.209,203.768,0
2.1316,-0.005,-0.00023044100089464337,-1.64,0.209,203.766,0
2.1328,-0.005,-0.0001967116550076753,-1.749,0.209,203.773,0
2.134,-0.005,-0.0001457197213312611,-1.844,0.209,203.759,0
2.1354,-0.005,-0.00030010342015884817,-2.008,0.209,203.786,0
2.1366,-0.005,-0.00028559553902596235,-2.096,0.209,203.771,0
2.1378,-0.005,-0.00021978963923174888,-2.16,0.209,203.786,0
2.1391,-0.005,-0.00014988235488999635,-2.211,0.209,203.754,0
2.1403,-0.005,-0.00042951159412041306,-2.363,0.209,203.797,0
2.1416,-0.005,-0.0005189463845454156,-2.442,0.209,203.774,0
2.1428,-0.005,-0.0004236962122377008,-2.449,0.209,203.785,0
2.144,-0.005,-0.00030824507120996714,-2.438,0.209,203.792,0
2.1453,-0.005,-0.0002105462335748598,-2.421,0.209,203.743,0
2.1466,-0.005,-0.0003433823003433645,-2.461,0.209,203.771,0
2.1479,-0.005,-0.0003287519793957472,-2.442,0.209,203.774,0
2.1491,-0.005,-0.0004363675252534449,-2.448,0.209,203.801,0
2.1503,-0.005,-0.0003733162593562156,-2.388,0.209,203.753,0
2.1516,-0.005,-0.0002764131932053715,-2.305,0.209,203.748,0
2.1528,-0.005,-0.00018452976655680686,-2.212,0.209,203.787,0
2.1541,-0.005,-0.000306286005070433,-2.173,0.209,203.773,0
2.1553,-0.005,-0.00030304165557026863,-2.086,0.209,203.751,0
2.1566,-0.005,-0.00023613385565113276,-1.966,0.209,203.757,0
2.1578,-0.005,-0.00016218637756537646,-1.837,0.209,203.787,0
2.159,-0.005,-0.00010886829841183499,-1.705,0.209,203.807,0
2.1603,-0.005,-6.840532296337187e-05,-1.568,0.209,203.756,0
2.1616,-0.005,-4.373575939098373e-05,-1.433,0.209,203.802,0
2.1628,-0.005,-2.653440424182918e-05,-1.294,0.209,203.757,0
2.1641,-0.005,-1.6495179806952365e-05,-1.151,0.209,203.748,0
2.1654,-0.005,0.00016292536747641861,-0.948,0.209,203.754,0
2.1666,-0.005,0.00022273224021773785,-0.788,0.209,203.744,0
2.1679,-0.005,0.00018863561854232103,-0.659,0.209,203.757,0
2.1691,-0.005,0.00017027118883561343,-0.525,0.209,203.769,0
2.1705,-0.005,0.00031314650550484657,-0.327,0.209,203.76,0
2.1718,-0.005,0.0002682148478925228,-0.204,0.209,203.765,0
2.1731,-0.005,0.0001931655133375898,-0.099,0.209,203.793,0
2.1743,-0.005,0.00013280773418955505,0.003,0.209,203.761,0
2.1756,-0.005,8.463170524919406e-05,0.106,0.209,203.769,0
2.1769,-0.005,5.4391588491853327e-05,0.204,0.209,203.781,0
2.1781,-0.005,0.0001774945412762463,0.341,0.209,203.794,0
2.1794,-0.005,0.000465448887553066,0.52,0.209,203.798,0
2.1806,-0.005,0.0004337396821938455,0.585,0.209,203.799,0
2.1819,-0.005,0.00032379786716774106,0.613,0.209,203.746,0
2.1831,-0.005,0.00022646633442491293,0.636,0.209,203.77,0
2.1844,-0.005,0.000205592077691108,0.669,0.209,203.747,0
2.1857,-0.005,0.0004877923056483269,0.784,0.209,203.806,0
2.1869,-0.005,0.000502177863381803,0.801,0.209,203.788,0
2.1882,0.0,0.0005159511929377913,0.798,0.2098,203.782,0
2.1895,0.0,0.0007077984628267586,0.843,0.2098,203.758,0
2.1909,0.0,0.0005951019120402634,0.777,0.2098,203.762,0
2.1922,0.0,0.0004252921207807958,0.678,0.2098,203.769,0
2.1935,0.0,0.00028168223798274994,0.574,0.2098,203.747,0
2.1948,0.0,0.00017210777150467038,0.471,0.2098,203.761,0
2.1961,0.0,0.00011021960381185636,0.371,0.2098,203.776,0
2.1973,0.0,6.681831291643903e-05,0.267,0.2098,203.786,0
2.1986,0.0,4.1597813833504915e-05,0.158,0.2098,203.727,0
2.1998,0.0,2.4763750843703747e-05,0.041,0.2098,203.802,0
2.2011,0.0,1.4540881238644943e-05,-0.083,0.2098,203.768,0
2.2025,0.0,8.419400728598703e-06,-0.218,0.2098,203.798,0
2.2038,0.0,4.807727691513719e-06,-0.353,0.2098,203.81,0
2.205,0.0,2.9100692700012587e-06,-0.493,0.2098,203.75,0
2.2067,0.0,1.2572693321999395e-06,-0.675,0.2098,203.767,0
2.2079,0.0,-8.419858204433694e-05,-0.845,0.2098,203.798,0
2.2093,0.0,-0.00022389071818906814,-1.037,0.2098,203.773,0
2.2106,0.0,-0.00021170898980926722,-1.182,0.2098,203.771,0
2.2118,0.0,-0.00015398341929540038,-1.303,0.2098,203.763,0
2.2133,-0.005,-0.0003099587338510901,-1.497,0.209,203.77,0
2.2146,-0.005,-0.0002823508402798325,-1.632,0.209,203.787,0
2.2159,-0.005,-0.00020650567603297532,-1.732,0.209,203.769,0
2.2172,-0.005,-0.00033260814961977303,-1.892,0.209,203.756,0
2.2186,-0.005,-0.0004734021204058081,-2.055,0.209,203.735,0
2.2199,-0.005,-0.0004566904390230775,-2.149,0.209,203.77,0
2.2212,-0.005,-0.0003418514388613403,-2.203,0.209,203.756,0
2.2225,-0.005,-0.0003760092949960381,-2.29,0.209,203.772,0
2.2238,-0.005,-0.0003788863541558385,-2.354,0.209,203.766,0
2.2251,-0.005,-0.00047364679630845785,-2.435,0.209,203.743,0
2.2265,-0.005,-0.00041714555118232965,-2.458,0.209,203.782,0
2.2278,-0.005,-0.0003029800427611917,-2.444,0.209,203.78,0
2.2291,-0.005,-0.0002022204571403563,-2.419,0.209,203.802,0
2.2305,-0.005,-0.0001883246877696365,-2.407,0.209,203.792,0
2.2319,-0.005,-0.00030340850935317576,-2.42,0.209,203.764,0
2.2332,-0.005,-0.0002543754526413977,-2.366,0.209,203.748,0
2.2345,-0.005,-0.0003787026507779956,-2.353,0.209,203.771,0
2.2358,-0.005,-0.00033915790845640004,-2.278,0.209,203.782,0
2.2371,-0.005,-0.00025541606009937823,-2.178,0.209,203.758,0
2.2384,-0.005,-0.00017210272199008614,-2.063,0.209,203.813,0
2.2397,-0.005,-0.0001105206465581432,-1.945,0.209,203.745,0
2.241,-0.005,-6.864972965558991e-05,-1.822,0.209,203.782,0
2.2422,-0.005,-4.196007284917869e-05,-1.696,0.209,203.775,0
2.2436,-0.005,-2.420778400846757e-05,-1.557,0.209,203.782,0
2.2449,-0.005,-1.4964351066737436e-05,-1.419,0.209,203.777,0
2.2463,-0.005,-8.781656106293667e-06,-1.276,0.209,203.79,0
2.2476,-0.005,-5.1699826144613326e-06,-1.131,0.209,203.761,0
2.2488,-0.005,-3.0274650271167047e-06,-0.988,0.209,203.784,0
2.2501,-0.005,0.00020804116502404213,-0.775,0.209,203.768,0
2.2515,-0.005,0.00021679489873349667,-0.617,0.209,203.808,0
2.2528,-0.005,0.00016592541942372918,-0.489,0.209,203.736,0
2.2541,-0.005,0.0001138316365540959,-0.364,0.209,203.815,0
2.2553,-0.005,7.624573481734842e-05,-0.246,0.209,203.751,0
2.2567,-0.005,4.7842073399806395e-05,-0.117,0.209,203.778,0
2.258,-0.005,0.00023907706781756133,0.067,0.209,203.769,0
