phase,t_s,encoder0,position,fault
still,0.2178,0.3762206733226776,0.0075225830078125,0
still,0.2185,0.3762206733226776,0.0075225830078125,0
still,0.2192,0.3762206733226776,0.0075225830078125,0
still,0.2199,0.3762206733226776,0.0075225830078125,0
still,0.2205,0.3762206733226776,0.0075225830078125,0
still,0.2212,0.3762206733226776,0.0075225830078125,0
still,0.2219,0.3762206733226776,0.0075225830078125,0
still,0.2226,0.3762206733226776,0.0075225830078125,0
still,0.2233,0.3762206733226776,0.0075225830078125,0
still,0.2241,0.3762206733226776,0.0075225830078125,0
still,0.2248,0.3762206733226776,0.0075225830078125,0
still,0.2255,0.3762206733226776,0.0075225830078125,0
still,0.2262,0.3762206733226776,0.0075225830078125,0
still,0.2269,0.3762206733226776,0.0075225830078125,0
still,0.2275,0.3762206733226776,0.0075225830078125,0
still,0.2282,0.3762206733226776,0.0075225830078125,0
still,0.2289,0.3762206733226776,0.0075225830078125,0
still,0.2296,0.3762206733226776,0.0075225830078125,0
still,0.2303,0.3762206733226776,0.0075225830078125,0
still,0.2312,0.3762206733226776,0.0075225830078125,0
still,0.232,0.3762206733226776,0.0075225830078125,0
still,0.2327,0.3762206733226776,0.0075225830078125,0
still,0.2335,0.3762206733226776,0.0075225830078125,0
still,0.2343,0.3762206733226776,0.0075225830078125,0
still,0.2351,0.3762206733226776,0.0075225830078125,0
still,0.2358,0.3762206733226776,0.0075225830078125,0
still,0.2364,0.3762206733226776,0.0075225830078125,0
still,0.2371,0.3762206733226776,0.0075225830078125,0
still,0.2378,0.3762206733226776,0.0075225830078125,0
still,0.2385,0.3762206733226776,0.0075225830078125,0
still,0.2391,0.3762206733226776,0.0075225830078125,0
still,0.2398,0.3762206733226776,0.0075225830078125,0
still,0.2405,0.3762206733226776,0.0075225830078125,0
still,0.2412,0.3762206733226776,0.0075225830078125,0
still,0.2418,0.3762206733226776,0.0075225830078125,0
still,0.2425,0.3762206733226776,0.0075225830078125,0
still,0.2431,0.3762206733226776,0.0075225830078125,0
still,0.2438,0.3762206733226776,0.0075225830078125,0
still,0.2445,0.3762206733226776,0.0075225830078125,0
still,0.2451,0.3762206733226776,0.0075225830078125,0
still,0.2458,0.3762206733226776,0.0075225830078125,0
still,0.2464,0.3762206733226776,0.0075225830078125,0
still,0.2471,0.3762206733226776,0.0075225830078125,0
still,0.2478,0.3762206733226776,0.0075225830078125,0
still,0.2485,0.3762206733226776,0.0075225830078125,0
still,0.2492,0.3762206733226776,0.0075225830078125,0
still,0.2499,0.3762206733226776,0.0075225830078125,0
still,0.2505,0.3762206733226776,0.0075225830078125,0
still,0.2511,0.3762206733226776,0.0075225830078125,0
still,0.2518,0.3762206733226776,0.0075225830078125,0
still,0.2527,0.3762206733226776,0.0075225830078125,0
still,0.2537,0.3762206733226776,0.0075225830078125,0
still,0.2548,0.3762206733226776,0.0075225830078125,0
still,0.2558,0.3762206733226776,0.0075225830078125,0
still,0.2567,0.3762206733226776,0.0075225830078125,0
still,0.2577,0.3762206733226776,0.0075225830078125,0
still,0.2587,0.3762206733226776,0.0075225830078125,0
still,0.2597,0.3762206733226776,0.0075225830078125,0
still,0.2607,0.3762206733226776,0.0075225830078125,0
still,0.2617,0.3762206733226776,0.0075225830078125,0
still,0.2627,0.3762206733226776,0.0075225830078125,0
still,0.2637,0.3762206733226776,0.0075225830078125,0
still,0.2647,0.3762206733226776,0.0075225830078125,0
still,0.2657,0.3762206733226776,0.0075225830078125,0
still,0.2667,0.3762206733226776,0.0075225830078125,0
still,0.2677,0.3762206733226776,0.0075225830078125,0
still,0.2687,0.3762206733226776,0.0075225830078125,0
still,0.2698,0.3762206733226776,0.0075225830078125,0
still,0.2707,0.3762206733226776,0.0075225830078125,0
still,0.2717,0.3762206733226776,0.0075225830078125,0
still,0.2728,0.3762206733226776,0.0075225830078125,0
still,0.2738,0.3762206733226776,0.0075225830078125,0
still,0.2748,0.3762206733226776,0.0075225830078125,0
still,0.2757,0.3762206733226776,0.0075225830078125,0
still,0.2768,0.3762206733226776,0.0075225830078125,0
still,0.2778,0.3762206733226776,0.0075225830078125,0
still,0.2788,0.3762206733226776,0.0075225830078125,0
still,0.2798,0.3762206733226776,0.0075225830078125,0
still,0.2807,0.3762206733226776,0.0075225830078125,0
still,0.2817,0.3762206733226776,0.0075225830078125,0
still,0.2828,0.3762206733226776,0.0075225830078125,0
still,0.2837,0.3762206733226776,0.0075225830078125,0
still,0.2848,0.3762206733226776,0.0075225830078125,0
still,0.2857,0.3762206733226776,0.0075225830078125,0
still,0.2867,0.3762206733226776,0.0075225830078125,0
still,0.2878,0.3762206733226776,0.0075225830078125,0
still,0.2887,0.3762206733226776,0.0075225830078125,0
still,0.2898,0.3762206733226776,0.0075225830078125,0
still,0.2907,0.3762206733226776,0.0075225830078125,0
still,0.2917,0.3762206733226776,0.0075225830078125,0
still,0.2927,0.3762206733226776,0.0075225830078125,0
still,0.2937,0.3762206733226776,0.0075225830078125,0
still,0.2947,0.3762206733226776,0.0075225830078125,0
still,0.2958,0.3762206733226776,0.0075225830078125,0
still,0.2967,0.3762206733226776,0.0075225830078125,0
still,0.2977,0.3762206733226776,0.0075225830078125,0
still,0.2987,0.3762206733226776,0.0075225830078125,0
still,0.2998,0.3762206733226776,0.0075225830078125,0
still,0.3008,0.3762206733226776,0.0075225830078125,0
still,0.3018,0.3762206733226776,0.0075225830078125,0
still,0.3028,0.3762206733226776,0.0075225830078125,0
still,0.3038,0.3762206733226776,0.0075225830078125,0
still,0.3048,0.3762206733226776,0.0075225830078125,0
still,0.3058,0.3762206733226776,0.0075225830078125,0
still,0.3068,0.3762206733226776,0.0075225830078125,0
still,0.3078,0.3762206733226776,0.0075225830078125,0
still,0.3087,0.3762206733226776,0.0075225830078125,0
still,0.3098,0.3762206733226776,0.0075225830078125,0
still,0.3107,0.3762206733226776,0.0075225830078125,0
still,0.3118,0.3762206733226776,0.0075225830078125,0
still,0.3128,0.3762206733226776,0.0075225830078125,0
still,0.3137,0.3762206733226776,0.0075225830078125,0
still,0.3148,0.3762206733226776,0.0075225830078125,0
still,0.3157,0.3762206733226776,0.0075225830078125,0
still,0.3168,0.3762206733226776,0.0075225830078125,0
still,0.3178,0.3762206733226776,0.0075225830078125,0
still,0.3187,0.3762206733226776,0.0075225830078125,0
still,0.3198,0.3762206733226776,0.0075225830078125,0
still,0.3208,0.3762206733226776,0.0075225830078125,0
still,0.3218,0.3762206733226776,0.0075225830078125,0
still,0.3228,0.3762206733226776,0.0075225830078125,0
still,0.3238,0.3762206733226776,0.0075225830078125,0
still,0.3248,0.3762206733226776,0.0075225830078125,0
still,0.3258,0.3762206733226776,0.0075225830078125,0
still,0.3267,0.3762206733226776,0.0075225830078125,0
still,0.3278,0.3762206733226776,0.0075225830078125,0
still,0.3288,0.3762206733226776,0.0075225830078125,0
still,0.3298,0.3762206733226776,0.0075225830078125,0
still,0.3307,0.3762206733226776,0.0075225830078125,0
still,0.3317,0.3762206733226776,0.0075225830078125,0
still,0.3328,0.3762206733226776,0.0075225830078125,0
still,0.3338,0.3762206733226776,0.0075225830078125,0
still,0.3348,0.3762206733226776,0.0075225830078125,0
still,0.3358,0.3762206733226776,0.0075225830078125,0
still,0.3368,0.3762206733226776,0.0075225830078125,0
still,0.3378,0.3762206733226776,0.0075225830078125,0
still,0.3387,0.3762206733226776,0.0075225830078125,0
still,0.3398,0.3762206733226776,0.0075225830078125,0
still,0.3408,0.3762206733226776,0.0075225830078125,0
still,0.3418,0.3762206733226776,0.0075225830078125,0
still,0.3428,0.3762206733226776,0.0075225830078125,0
still,0.3437,0.3762206733226776,0.0075225830078125,0
still,0.3448,0.3762206733226776,0.0075225830078125,0
still,0.3458,0.3762206733226776,0.0075225830078125,0
still,0.3469,0.3762206733226776,0.0075225830078125,0
still,0.3478,0.3762206733226776,0.0075225830078125,0
still,0.3488,0.3762206733226776,0.0075225830078125,0
still,0.3498,0.3762206733226776,0.0075225830078125,0
still,0.3508,0.3762206733226776,0.0075225830078125,0
still,0.3518,0.3762206733226776,0.0075225830078125,0
still,0.3528,0.3762206733226776,0.0075225830078125,0
still,0.3538,0.3762206733226776,0.0075225830078125,0
still,0.3548,0.3762206733226776,0.0075225830078125,0
still,0.3558,0.3762206733226776,0.0075225830078125,0
still,0.3568,0.3762206733226776,0.0075225830078125,0
still,0.3578,0.3762206733226776,0.0075225830078125,0
still,0.3587,0.3762206733226776,0.0075225830078125,0
still,0.3598,0.3762206733226776,0.0075225830078125,0
still,0.3607,0.3762206733226776,0.0075225830078125,0
still,0.3617,0.3762206733226776,0.0075225830078125,0
still,0.3627,0.3762206733226776,0.0075225830078125,0
still,0.3637,0.3762206733226776,0.0075225830078125,0
still,0.3647,0.3762206733226776,0.0075225830078125,0
still,0.3658,0.3762206733226776,0.0075225830078125,0
still,0.3668,0.3762206733226776,0.0075225830078125,0
still,0.3677,0.3762206733226776,0.0075225830078125,0
still,0.3687,0.3762206733226776,0.0075225830078125,0
still,0.3697,0.3762206733226776,0.0075225830078125,0
still,0.3708,0.3762206733226776,0.0075225830078125,0
still,0.3717,0.3762206733226776,0.0075225830078125,0
still,0.3728,0.3762206733226776,0.0075225830078125,0
still,0.3738,0.3762206733226776,0.0075225830078125,0
still,0.3747,0.3762206733226776,0.0075225830078125,0
still,0.3757,0.3762206733226776,0.0075225830078125,0
still,0.3767,0.3762206733226776,0.0075225830078125,0
still,0.3777,0.3762206733226776,0.0075225830078125,0
still,0.3787,0.3762206733226776,0.0075225830078125,0
still,0.3797,0.3762206733226776,0.0075225830078125,0
still,0.3807,0.3762206733226776,0.0075225830078125,0
still,0.3817,0.3762206733226776,0.0075225830078125,0
still,0.3829,0.3762206733226776,0.0075225830078125,0
