t_s,leg,tgt_deg,pos_deg,vel_rps,torque_Nm,iq_A,bus_V,fet_C,fault
8.323,2,-80.0,40.9625,-0.06082923710346222,-3.3075106143951416,-0.6473302245140076,23.636198043823242,37.0,0
8.328,2,-80.0,40.8691,-0.05399436503648758,-3.567110776901245,-0.6981379389762878,23.636198043823242,37.0,0
8.332,2,-80.0,40.7758,-0.05294967442750931,-3.3720319271087646,-0.659958004951477,23.61825180053711,37.0,0
8.337,2,-80.0,40.6604,-0.06118331849575043,-2.60512113571167,-0.5098618865013123,23.636198043823242,37.0,0
8.342,2,-80.0,40.545,-0.061888135969638824,-2.2250759601593018,-0.43548130989074707,23.636198043823242,37.0,0
8.347,2,-80.0,40.4572,-0.05166526511311531,-2.923393487930298,-0.5721526741981506,23.636198043823242,37.0,0
8.352,2,-80.0,40.3802,-0.04832356050610542,-4.181548118591309,-0.8183927536010742,23.61825180053711,37.0,0
8.357,2,-80.0,40.2759,-0.054368533194065094,-2.8356242179870605,-0.5549749135971069,23.636198043823242,37.0,0
8.362,2,-80.0,40.166,-0.05911561846733093,-1.2564586400985718,-0.24590811133384705,23.636198043823242,37.0,0
8.367,2,-80.0,40.0671,-0.05534748733043671,-2.1928024291992188,-0.429164856672287,23.636198043823242,37.0,0
8.372,2,-80.0,39.9792,-0.05013878270983696,-3.5823543071746826,-0.7011213302612305,23.636198043823242,37.0,0
8.377,2,-80.0,39.8969,-0.04821479320526123,-3.8369879722595215,-0.7509570121765137,23.61825180053711,37.0,0
8.382,2,-80.0,39.809,-0.04955166578292847,-3.224555015563965,-0.6310945749282837,23.636198043823242,37.0,0
8.388,2,-80.0,39.7156,-0.051284413784742355,-2.4336323738098145,-0.4762989282608032,23.636198043823242,37.0,0
8.392,2,-80.0,39.6167,-0.054142944514751434,-2.0562822818756104,-0.4024457633495331,23.636198043823242,37.0,0
8.397,2,-80.0,39.5233,-0.052246324717998505,-2.3181674480438232,-0.4537007212638855,23.61825180053711,37.0,0
8.402,2,-80.0,39.4354,-0.04787791520357132,-3.798475503921509,-0.7434195876121521,23.61825180053711,37.0,0
8.407,2,-80.0,39.3585,-0.04398256167769432,-4.312962055206299,-0.8441123962402344,23.61825180053711,37.0,0
8.412,2,-80.0,39.2926,-0.0396825335919857,-5.9882612228393555,-1.1719939708709717,23.636198043823242,37.0,0
8.417,2,-80.0,39.2322,-0.03501889109611511,-5.734248161315918,-1.1222797632217407,23.61825180053711,37.0,0
8.422,2,-80.0,39.1553,-0.04151720553636551,-5.13209342956543,-1.0044288635253906,23.600303649902344,37.0,0
8.427,2,-80.0,39.0454,-0.05684978514909744,-3.164653778076172,-0.6193709969520569,23.636198043823242,37.0,0
8.432,2,-80.0,38.941,-0.05665237456560135,-3.5832908153533936,-0.7013046145439148,23.61825180053711,37.0,0
8.438,2,-80.0,38.8696,-0.04345996305346489,-7.816778659820557,-1.5298627614974976,23.61825180053711,37.0,0
8.442,2,-80.0,38.8092,-0.03571898490190506,-7.821288585662842,-1.530745506286621,23.61825180053711,37.0,0
8.447,2,-80.0,38.7653,-0.028438590466976166,-10.681208610534668,-2.09047532081604,23.61825180053711,37.0,0
8.452,2,-80.0,38.7213,-0.023955412209033966,-10.941717147827148,-2.14146089553833,23.600303649902344,37.0,0
8.457,2,-80.0,38.6554,-0.03695547580718994,-7.634725570678711,-1.494232177734375,23.61825180053711,37.0,0
8.462,2,-80.0,38.5345,-0.058938998728990555,-5.403797149658203,-1.057605504989624,23.61825180053711,37.0,0
8.467,2,-80.0,38.4137,-0.06421565264463425,-4.2717790603637695,-0.8360522985458374,23.636198043823242,37.0,0
8.472,2,-80.0,38.3313,-0.0500994473695755,-7.715158939361572,-1.5099742412567139,23.636198043823242,37.0,0
8.477,2,-80.0,38.2709,-0.036956027150154114,-9.08887767791748,-1.7788318395614624,23.61825180053711,37.0,0
8.482,2,-80.0,38.2159,-0.034539442509412766,-8.769153594970703,-1.716257095336914,23.600303649902344,37.0,0
8.487,2,-80.0,38.1445,-0.037059955298900604,-10.685153007507324,-2.091247320175171,23.61825180053711,37.0,0
8.493,2,-80.0,38.0566,-0.04650234058499336,-8.818931579589844,-1.7259992361068726,23.61825180053711,37.0,0
8.498,2,-80.0,37.9413,-0.05958198383450508,-6.579095840454102,-1.2876293659210205,23.61825180053711,37.0,0
8.503,2,-80.0,37.8424,-0.056684136390686035,-8.697540283203125,-1.7022411823272705,23.636198043823242,37.0,0
8.507,2,-80.0,37.7655,-0.044629111886024475,-8.363449096679688,-1.6368544101715088,23.61825180053711,37.0,0
8.513,2,-80.0,37.7051,-0.03616439178586006,-10.935746192932129,-2.140292167663574,23.636198043823242,37.0,0
8.517,2,-80.0,37.6392,-0.03763226792216301,-11.635946273803711,-2.277332067489624,23.61825180053711,37.0,0
8.523,2,-80.0,37.5458,-0.04999919608235359,-7.865352153778076,-1.5393693447113037,23.61825180053711,37.0,0
8.527,2,-80.0,37.4249,-0.06314429640769958,-6.373857498168945,-1.2474610805511475,23.636198043823242,37.0,0
8.532,2,-80.0,37.3041,-0.06484833359718323,-6.227397441864014,-1.2187966108322144,23.636198043823242,37.0,0
8.538,2,-80.0,37.2162,-0.05285291373729706,-8.486726760864258,-1.6609818935394287,23.654146194458008,37.0,0
8.543,2,-80.0,37.1448,-0.0424451045691967,-8.422386169433594,-1.6483893394470215,23.600303649902344,37.0,0
8.548,2,-80.0,37.0459,-0.053956370800733566,-5.707964897155762,-1.117135763168335,23.61825180053711,37.0,0
8.553,2,-80.0,36.9031,-0.0708785429596901,-3.234210252761841,-0.6329842805862427,23.636198043823242,37.0,0
8.558,2,-80.0,36.7932,-0.06380210071802139,-4.416597366333008,-0.8643953800201416,23.654146194458008,37.0,0
8.563,2,-80.0,36.6998,-0.05609678104519844,-4.761106491088867,-0.9318211078643799,23.636198043823242,37.0,0
8.567,2,-80.0,36.5955,-0.05818941816687584,-3.884274482727051,-0.760211706161499,23.61825180053711,37.0,0
8.573,2,-80.0,36.4691,-0.06634996831417084,-2.7732019424438477,-0.5427579283714294,23.636198043823242,37.0,0
8.578,2,-80.0,36.3647,-0.059116095304489136,-3.8636929988861084,-0.7561836242675781,23.636198043823242,37.0,0
8.583,2,-80.0,36.2878,-0.0473339706659317,-5.2039875984191895,-1.018499732017517,23.636198043823242,37.0,0
8.588,2,-80.0,36.1945,-0.05185934528708458,-3.3559720516204834,-0.6568149328231812,23.636198043823242,37.0,0
8.593,2,-80.0,36.0846,-0.058219064027071,-2.616283416748047,-0.5120465755462646,23.61825180053711,37.0,0
8.598,2,-80.0,35.9692,-0.06315013766288757,-1.6505032777786255,-0.32302865386009216,23.61825180053711,37.0,0
8.603,2,-80.0,35.8704,-0.056931570172309875,-2.864694118499756,-0.5606642961502075,23.636198043823242,37.0,0
8.608,2,-80.0,35.7935,-0.04538891091942787,-5.2567830085754395,-1.0288325548171997,23.61825180053711,37.0,0
8.613,2,-80.0,35.7166,-0.04409751668572426,-7.24961519241333,-1.4188601970672607,23.636198043823242,37.0,0
8.617,2,-80.0,35.6232,-0.04919486492872238,-3.812380075454712,-0.7461408972740173,23.636198043823242,37.0,0
8.623,2,-80.0,35.5298,-0.0523386187851429,-3.1024510860443115,-0.6071969866752625,23.61825180053711,37.0,0
8.628,2,-80.0,35.4309,-0.05494477599859238,-3.5328383445739746,-0.6914303302764893,23.61825180053711,37.0,0
8.633,2,-80.0,35.3375,-0.05059092864394188,-4.031956195831299,-0.789115309715271,23.61825180053711,37.0,0
8.638,2,-80.0,35.2606,-0.044989049434661865,-5.289586067199707,-1.035252571105957,23.61825180053711,37.0,0
8.643,2,-80.0,35.1782,-0.04654843732714653,-7.311999797821045,-1.4310698509216309,23.636198043823242,37.0,0
8.648,2,-80.0,35.0958,-0.04536306858062744,-3.5882129669189453,-0.7022680044174194,23.61825180053711,37.0,0
8.653,2,-80.0,35.0134,-0.04609067365527153,-4.318796634674072,-0.8452543020248413,23.61825180053711,37.0,0
8.658,2,-80.0,34.92,-0.05044440180063248,-3.8763136863708496,-0.7586536407470703,23.636198043823242,37.0,0
8.663,2,-80.0,34.8267,-0.05190536007285118,-4.151236057281494,-0.81246018409729,23.636198043823242,37.0,0
8.668,2,-80.0,34.7388,-0.049361277371644974,-4.784793376922607,-0.9364570379257202,23.636198043823242,37.0,0
8.673,2,-80.0,34.6509,-0.04891696944832802,-2.7837698459625244,-0.5448262095451355,23.61825180053711,37.0,0
8.677,2,-80.0,34.5685,-0.048252176493406296,-5.122091293334961,-1.0024713277816772,23.636198043823242,37.0,0
8.683,2,-80.0,34.4806,-0.048281315714120865,-4.761022567749023,-0.9318046569824219,23.61825180053711,37.0,0
8.687,2,-80.0,34.3927,-0.049661945551633835,-4.612507343292236,-0.9027379751205444,23.636198043823242,37.0,0
8.692,2,-80.0,34.3048,-0.047673556953668594,-5.8874359130859375,-1.1522610187530518,23.600303649902344,37.0,0
8.698,2,-80.0,34.2279,-0.04319091886281967,-6.384572505950928,-1.2495580911636353,23.61825180053711,37.0,0
8.702,2,-80.0,34.151,-0.04435165598988533,-6.2034525871276855,-1.214110255241394,23.61825180053711,37.0,0
8.707,2,-80.0,34.0741,-0.043729476630687714,-5.622777462005615,-1.1004632711410522,23.61825180053711,37.0,0
8.713,2,-80.0,33.9807,-0.048827555030584335,-5.266077995300293,-1.0306518077850342,23.61825180053711,37.0,0
8.717,2,-80.0,33.8818,-0.05788477882742882,-4.803941249847412,-0.9402045011520386,23.636198043823242,37.0,0
8.723,2,-80.0,33.7665,-0.05853879451751709,-3.8837122917175293,-0.7601017355918884,23.636198043823242,37.0,0
8.727,2,-80.0,33.6731,-0.052572064101696014,-4.042660713195801,-0.7912103533744812,23.636198043823242,37.0,0
8.732,2,-80.0,33.5797,-0.05155395716428757,-3.5642974376678467,-0.6975873708724976,23.61825180053711,37.0,0
8.738,2,-80.0,33.4698,-0.06065107509493828,-1.9085906744003296,-0.3735402822494507,23.636198043823242,37.0,0
8.742,2,-80.0,33.3545,-0.06348507106304169,-1.7138304710388184,-0.3354227542877197,23.636198043823242,37.0,0
8.747,2,-80.0,33.2611,-0.05309275537729263,-3.3003897666931152,-0.6459365487098694,23.61825180053711,37.0,0
8.753,2,-80.0,33.1787,-0.04736464098095894,-3.6715939044952393,-0.7185869216918945,23.61825180053711,37.0,0
8.757,2,-80.0,33.0798,-0.054722897708415985,-2.357835054397583,-0.4614642858505249,23.636198043823242,37.0,0
8.763,2,-80.0,32.97,-0.05925923213362694,-1.6980552673339844,-0.33233529329299927,23.636198043823242,37.0,0
8.767,2,-80.0,32.8656,-0.05797082930803299,-1.5132185220718384,-0.29615992307662964,23.636198043823242,37.0,0
8.772,2,-80.0,32.7832,-0.048895470798015594,-3.570882558822632,-0.698876142501831,23.61825180053711,37.0,0
8.778,2,-80.0,32.7118,-0.04354436695575714,-4.5785417556762695,-0.8960904479026794,23.636198043823242,37.0,0
8.783,2,-80.0,32.6184,-0.0482766292989254,-4.80459451675415,-0.9403324127197266,23.61825180053711,37.0,0
8.788,2,-80.0,32.5195,-0.05352181941270828,-2.143634557723999,-0.41954195499420166,23.61825180053711,37.0,0
8.792,2,-80.0,32.4207,-0.05507802218198776,-2.0520670413970947,-0.4016208052635193,23.636198043823242,37.0,0
8.797,2,-80.0,32.3273,-0.05337202921509743,-2.2044219970703125,-0.4248172640800476,23.61825180053711,37.0,0
8.802,2,-80.0,32.2394,-0.047952570021152496,-2.4480602741241455,-0.47912272810935974,23.636198043823242,37.0,0
8.807,2,-80.0,32.1625,-0.04333711043000221,-5.195882797241211,-1.0169135332107544,23.636198043823242,37.0,0
8.813,2,-80.0,32.0966,-0.0395885668694973,-4.758741855621338,-0.9313583374023438,23.61825180053711,37.0,0
8.818,2,-80.0,32.0361,-0.03566304221749306,-6.0533576011657715,-1.1847343444824219,23.636198043823242,37.0,0
8.823,2,-80.0,31.9592,-0.04146143049001694,-5.5269317626953125,-1.0817047357559204,23.600303649902344,37.0,0
8.828,2,-80.0,31.8494,-0.057223983108997345,-3.012075424194336,-0.5895090699195862,23.61825180053711,37.0,0
8.832,2,-80.0,31.7395,-0.057809919118881226,-2.1777565479278564,-0.426220178604126,23.636198043823242,37.0,0
8.837,2,-80.0,31.6681,-0.04316311702132225,-5.261126518249512,-1.0296826362609863,23.636198043823242,37.0,0
8.842,2,-80.0,31.6132,-0.03487762436270714,-7.992813587188721,-1.5643155574798584,23.636198043823242,37.0,0
8.847,2,-80.0,31.5637,-0.02897082269191742,-8.60722541809082,-1.6845653057098389,23.61825180053711,37.0,0
8.853,2,-80.0,31.5198,-0.02581532672047615,-9.703262329101562,-1.8990763425827026,23.61825180053711,37.0,0
8.857,2,-80.0,31.4429,-0.04138738662004471,-7.031342506408691,-1.376140832901001,23.600303649902344,37.0,0
8.862,2,-80.0,31.322,-0.059873588383197784,-5.40198278427124,-1.0572503805160522,23.636198043823242,37.0,0
8.868,2,-80.0,31.2122,-0.06004481017589569,-4.913750171661377,-0.9616958498954773,23.636198043823242,37.0,0
8.872,2,-80.0,31.1353,-0.04512690007686615,-7.394623756408691,-1.4472405910491943,23.636198043823242,37.0,0
8.878,2,-80.0,31.0748,-0.03748944029211998,-9.031152725219727,-1.7675342559814453,23.61825180053711,37.0,0
8.882,2,-80.0,31.0089,-0.037862107157707214,-8.274713516235352,-1.6194876432418823,23.61825180053711,37.0,0
8.887,2,-80.0,30.932,-0.041663117706775665,-8.89522647857666,-1.7409313917160034,23.61825180053711,37.0,0
8.892,2,-80.0,30.8331,-0.05117747560143471,-6.979601860046387,-1.3660144805908203,23.61825180053711,37.0,0
8.898,2,-80.0,30.7178,-0.06052884832024574,-6.066660404205322,-1.187337875366211,23.636198043823242,37.0,0
8.903,2,-80.0,30.6299,-0.05136168375611305,-7.724483966827393,-1.5117993354797363,23.61825180053711,37.0,0
8.907,2,-80.0,30.5585,-0.04051351919770241,-9.332934379577637,-1.8265975713729858,23.61825180053711,37.0,0
8.913,2,-80.0,30.498,-0.036424797028303146,-9.261287689208984,-1.8125752210617065,23.61825180053711,37.0,0
8.917,2,-80.0,30.4266,-0.040002062916755676,-10.508634567260742,-2.0566999912261963,23.61825180053711,37.0,0
8.923,2,-80.0,30.3223,-0.05344441160559654,-6.737812042236328,-1.3186924457550049,23.61825180053711,37.0,0
8.927,2,-80.0,30.2014,-0.0634385272860527,-5.387234687805176,-1.0543639659881592,23.636198043823242,37.0,0
8.932,2,-80.0,30.097,-0.05803258717060089,-6.478165149688721,-1.2678756713867188,23.636198043823242,37.0,0
8.937,2,-80.0,30.0201,-0.04497946798801422,-8.570083618164062,-1.6772959232330322,23.61825180053711,37.0,0
8.942,2,-80.0,29.9597,-0.03796156868338585,-9.327400207519531,-1.825514316558838,23.61825180053711,37.0,0
8.947,2,-80.0,29.8718,-0.04815664514899254,-6.546906471252441,-1.2813293933868408,23.61825180053711,37.0,0
8.953,2,-80.0,29.7345,-0.06955055892467499,-4.039653301239014,-0.7906217575073242,23.654146194458008,37.0,0
8.958,2,-80.0,29.6082,-0.06807839870452881,-3.317382574081421,-0.6492623090744019,23.636198043823242,37.0,0
8.963,2,-80.0,29.5148,-0.05627509579062462,-6.722410202026367,-1.3156781196594238,23.654146194458008,37.0,0
8.967,2,-80.0,29.4159,-0.05691822990775108,-3.2239112854003906,-0.6309685707092285,23.61825180053711,37.0,0
8.972,2,-80.0,29.2896,-0.06768516451120377,-2.143069267272949,-0.41943129897117615,23.636198043823242,37.0,0
8.978,2,-80.0,29.1632,-0.0670182853937149,-2.4497129917144775,-0.479446142911911,23.61825180053711,37.0,0
8.982,2,-80.0,29.0863,-0.04789074882864952,-4.488435745239258,-0.8784552812576294,23.636198043823242,37.0,0
8.988,2,-80.0,29.0149,-0.04420464485883713,-5.238283634185791,-1.0252119302749634,23.61825180053711,37.0,0
8.992,2,-80.0,28.916,-0.053065624088048935,-2.7844443321228027,-0.544958233833313,23.636198043823242,37.0,0
8.997,2,-80.0,28.7952,-0.06395253539085388,-1.8748915195465088,-0.3669448494911194,23.636198043823242,37.0,0
9.003,2,-80.0,28.6853,-0.0605667419731617,-2.5851986408233643,-0.5059627890586853,23.636198043823242,37.0,0
9.007,2,-80.0,28.6029,-0.04914245381951332,-3.841977596282959,-0.7519335746765137,23.636198043823242,37.0,0
9.013,2,-80.0,28.526,-0.04402023181319237,-5.070690155029297,-0.9924113154411316,23.636198043823242,37.0,0
9.017,2,-80.0,28.4381,-0.04937237128615379,-3.4847536087036133,-0.6820194125175476,23.636198043823242,37.0,0
9.023,2,-80.0,28.3337,-0.05396628379821777,-2.8516368865966797,-0.5581088066101074,23.61825180053711,37.0,0
9.027,2,-80.0,28.2349,-0.0561264231801033,-2.177844762802124,-0.42623743414878845,23.636198043823242,37.0,0
9.033,2,-80.0,28.147,-0.048196300864219666,-4.058045387268066,-0.7942212820053101,23.61825180053711,37.0,0
9.037,2,-80.0,28.0756,-0.04447381570935249,-5.224550247192383,-1.022524118423462,23.61825180053711,37.0,0
9.042,2,-80.0,27.9877,-0.048144496977329254,-3.63267183303833,-0.7109692096710205,23.636198043823242,37.0,0
9.048,2,-80.0,27.8998,-0.04832509532570839,-3.8104281425476074,-0.7457588911056519,23.636198043823242,37.0,0
9.053,2,-80.0,27.8119,-0.04810226336121559,-4.060632705688477,-0.7947277426719666,23.61825180053711,37.0,0
9.057,2,-80.0,27.7185,-0.05239219591021538,-3.890226125717163,-0.7104122638702393,23.636198043823242,37.0,0
9.063,2,-80.0,27.6251,-0.05080673098564148,-3.5856359004974365,-0.7017636299133301,23.61825180053711,37.0,0
9.067,2,-80.0,27.5427,-0.04719775542616844,-4.531153202056885,-0.8790554404258728,23.61825180053711,37.0,0
9.073,2,-80.0,27.4548,-0.048420581966638565,-4.2242431640625,-0.8267487287521362,23.61825180053711,37.0,0
9.077,2,-80.0,27.3724,-0.047201551496982574,-5.98159122467041,-1.1706886291503906,23.636198043823242,37.0,0
9.082,2,-80.0,27.2845,-0.047661155462265015,-4.876237869262695,-0.9543540477752686,23.61825180053711,37.0,0
9.088,2,-80.0,27.1857,-0.05267820879817009,-3.658231735229492,-0.7159717082977295,23.61825180053711,37.0,0
9.093,2,-80.0,27.0978,-0.050906404852867126,-4.390831470489502,-0.8593525886535645,23.636198043823242,37.0,0
9.097,2,-80.0,27.0154,-0.045179273933172226,-4.957778453826904,-0.9703128337860107,23.61825180053711,37.0,0
9.103,2,-80.0,26.9385,-0.045077428221702576,-4.453552722930908,-0.8716281652450562,23.636198043823242,37.0,0
9.107,2,-80.0,26.8616,-0.0436437651515007,-4.946172714233398,-0.9680414199829102,23.61825180053711,37.0,0
9.113,2,-80.0,26.7682,-0.048617713153362274,-4.143819808959961,-0.8110086917877197,23.600303649902344,37.0,0
9.117,2,-80.0,26.6638,-0.05596628040075302,-3.3267009258270264,-0.6510860919952393,23.61825180053711,37.0,0
9.122,2,-80.0,26.5649,-0.05546664074063301,-4.0980706214904785,-0.8020548224449158,23.636198043823242,37.0,0
9.128,2,-80.0,26.4771,-0.049389105290174484,-5.90037202835083,-1.1547927856445312,23.636198043823242,37.0,0
9.132,2,-80.0,26.3947,-0.04887305200099945,-4.585964679718018,-0.89754319190979,23.636198043823242,37.0,0
9.138,2,-80.0,26.2958,-0.05310985445976257,-3.5304713249206543,-0.6909670829772949,23.61825180053711,37.0,0
9.143,2,-80.0,26.1859,-0.05951574072241783,-2.4535536766052246,-0.48019787669181824,23.654146194458008,37.0,0
9.148,2,-80.0,26.0815,-0.05740225315093994,-2.9554431438446045,-0.5784252882003784,23.61825180053711,37.0,0
9.152,2,-80.0,25.9937,-0.05005928874015808,-3.233567714691162,-0.6328584551811218,23.636198043823242,37.0,0
9.157,2,-80.0,25.9058,-0.05175420641899109,-3.101310968399048,-0.6069738268852234,23.61825180053711,37.0,0
9.162,2,-80.0,25.8014,-0.055946189910173416,-2.6328327655792236,-0.5152854919433594,23.636198043823242,37.0,0
9.167,2,-80.0,25.6915,-0.05958810821175575,-1.9136461019515991,-0.37452971935272217,23.636198043823242,37.0,0
9.172,2,-80.0,25.5927,-0.05553353577852249,-2.4581797122955322,-0.48110324144363403,23.636198043823242,37.0,0
9.178,2,-80.0,25.5103,-0.04665813222527504,-3.2274327278137207,-0.6316578388214111,23.636198043823242,37.0,0
9.182,2,-80.0,25.4333,-0.04637874662876129,-2.9594459533691406,-0.5792086720466614,23.61825180053711,37.0,0
9.187,2,-80.0,25.34,-0.048949163407087326,-2.5697755813598633,-0.5029442310333252,23.61825180053711,37.0,0
9.192,2,-80.0,25.2411,-0.054533667862415314,-2.341468095779419,-0.45826101303100586,23.636198043823242,37.0,0
9.197,2,-80.0,25.1422,-0.05490916594862938,-2.874145030975342,-0.5625140070915222,23.61825180053711,37.0,0
9.203,2,-80.0,25.0598,-0.04784650355577469,-4.126687049865723,-0.8076555728912354,23.61825180053711,37.0,0
9.207,2,-80.0,24.9774,-0.04504102095961571,-3.8676507472991943,-0.7569582462310791,23.61825180053711,37.0,0
9.213,2,-80.0,24.9005,-0.04364018514752388,-2.717437505722046,-0.5318439602851868,23.636198043823242,37.0,0
9.218,2,-80.0,24.8291,-0.04128030687570572,-5.630241870880127,-1.101924180984497,23.61825180053711,37.0,0
9.223,2,-80.0,24.7467,-0.04506136476993561,-4.107372283935547,-0.8038753867149353,23.61825180053711,37.0,0
9.228,2,-80.0,24.6423,-0.05468180030584335,-3.930499315261841,-0.7692586183547974,23.61825180053711,37.0,0
9.232,2,-80.0,24.5435,-0.05248584225773811,-2.9016151428222656,-0.5678903460502625,23.654146194458008,37.0,0
9.238,2,-80.0,24.4775,-0.042109131813049316,-4.849684715270996,-0.9491572380065918,23.61825180053711,37.0,0
9.242,2,-80.0,24.4116,-0.037149760872125626,-7.001440048217773,-1.370288610458374,23.61825180053711,37.0,0
9.248,2,-80.0,24.3622,-0.029709288850426674,-7.460920333862305,-1.4602159261703491,23.61825180053711,37.0,0
9.252,2,-80.0,24.3182,-0.02532581053674221,-9.595718383789062,-1.8780282735824585,23.61825180053711,37.0,0
9.257,2,-80.0,24.2413,-0.04091997072100639,-6.037456512451172,-1.1816222667694092,23.600303649902344,37.0,0
9.262,2,-80.0,24.115,-0.06315679848194122,-5.4672040939331055,-1.0700151920318604,23.636198043823242,37.0,0
9.267,2,-80.0,24.0051,-0.06005428731441498,-4.803943634033203,-0.9402050375938416,23.636198043823242,37.0,0
9.272,2,-80.0,23.9337,-0.043796561658382416,-7.112529754638672,-1.3920305967330933,23.61825180053711,37.0,0
9.277,2,-80.0,23.8788,-0.03582840785384178,-9.02303695678711,-1.7659457921981812,23.600303649902344,37.0,0
9.283,2,-80.0,23.8074,-0.03817133978009224,-8.795252799987793,-1.721364974975586,23.636198043823242,37.0,0
9.287,2,-80.0,23.725,-0.043828923255205154,-6.246036529541016,-1.2224445343017578,23.61825180053711,37.0,0
9.292,2,-80.0,23.6206,-0.0553956963121891,-5.9888811111450195,-1.1721153259277344,23.61825180053711,37.0,0
9.298,2,-80.0,23.5052,-0.060000885277986526,-5.01888370513916,-0.9822720289230347,23.61825180053711,37.0,0
9.303,2,-80.0,23.4229,-0.05038181692361832,-5.3993635177612305,-1.0567377805709839,23.636198043823242,37.0,0
9.307,2,-80.0,23.3569,-0.040648479014635086,-9.606287956237793,-1.8800969123840332,23.61825180053711,37.0,0
9.312,2,-80.0,23.2855,-0.03920607268810272,-7.948761940002441,-1.5556939840316772,23.61825180053711,37.0,0
9.317,2,-80.0,23.2031,-0.046570949256420135,-7.196817398071289,-1.40852689743042,23.600303649902344,37.0,0
9.322,2,-80.0,23.0933,-0.05947312340140343,-5.395992755889893,-1.0560780763626099,23.61825180053711,37.0,0
9.327,2,-80.0,22.9724,-0.06236466392874718,-5.222189903259277,-1.0220621824264526,23.636198043823242,37.0,0
9.332,2,-80.0,22.8845,-0.05192600190639496,-7.398780345916748,-1.4480541944503784,23.690038681030273,37.0,0
9.338,2,-80.0,22.8076,-0.04257752746343613,-8.888895988464355,-1.7396924495697021,23.61825180053711,37.0,0
9.342,2,-80.0,22.7527,-0.03549760580062866,-9.529606819152832,-1.8650894165039062,23.61825180053711,37.0,0
9.348,2,-80.0,22.6703,-0.04426607862114906,-6.543349266052246,-1.2806332111358643,23.61825180053711,37.0,0
9.353,2,-80.0,22.5439,-0.06486792862415314,-4.784520626068115,-0.9364036321640015,23.61825180053711,37.0,0
9.357,2,-80.0,22.4176,-0.06741465628147125,-3.6844711303710938,-0.5978888273239136,23.636198043823242,37.0,0
9.363,2,-80.0,22.3187,-0.058066368103027344,-6.1925506591796875,-1.2119765281677246,23.636198043823242,37.0,0
9.367,2,-80.0,22.2198,-0.05516655743122101,-5.779376983642578,-1.1311122179031372,23.61825180053711,37.0,0
9.372,2,-80.0,22.11,-0.062047895044088364,-2.904334306716919,-0.5684224963188171,23.61825180053711,37.0,0
9.378,2,-80.0,21.9836,-0.06658715754747391,-1.9134448766708374,-0.37449032068252563,23.636198043823242,37.0,0
9.382,2,-80.0,21.8848,-0.05604904890060425,-4.465610980987549,-0.873988151550293,23.636198043823242,37.0,0
9.388,2,-80.0,21.8024,-0.05073296278715134,-5.029891014099121,-0.9844263792037964,23.61825180053711,37.0,0
9.392,2,-80.0,21.698,-0.05748141184449196,-2.1839346885681152,-0.42742931842803955,23.636198043823242,37.0,0
9.397,2,-80.0,21.5826,-0.062497228384017944,-1.655404806137085,-0.3239879608154297,23.636198043823242,37.0,0
9.403,2,-80.0,21.4783,-0.057239830493927,-2.851797580718994,-0.5581402778625488,23.636198043823242,37.0,0
9.407,2,-80.0,21.3959,-0.04771825671195984,-3.832289218902588,-0.750037431716919,23.61825180053711,37.0,0
9.413,2,-80.0,21.319,-0.04549028351902962,-4.0963215827941895,-0.8017125129699707,23.61825180053711,37.0,0
9.417,2,-80.0,21.2256,-0.05008285865187645,-2.9007153511047363,-0.5677142143249512,23.636198043823242,37.0,0
9.423,2,-80.0,21.1267,-0.05438641831278801,-2.8888626098632812,-0.5653944611549377,23.636198043823242,37.0,0
9.428,2,-80.0,21.0278,-0.05338446795940399,-2.700714588165283,-0.5285710096359253,23.61825180053711,37.0,0
9.433,2,-80.0,20.9509,-0.04557591676712036,-4.348574161529541,-0.8510822653770447,23.636198043823242,37.0,0
9.438,2,-80.0,20.8795,-0.041223183274269104,-6.173463344573975,-1.2082408666610718,23.61825180053711,37.0,0
9.442,2,-80.0,20.7971,-0.04601716995239258,-4.976537227630615,-0.9739842414855957,23.61825180053711,37.0,0
9.448,2,-80.0,20.7092,-0.047847241163253784,-3.8033652305603027,-0.744376540184021,23.61825180053711,37.0,0
9.453,2,-80.0,20.6213,-0.04881082847714424,-3.803577184677124,-0.7444180846214294,23.600303649902344,37.0,0
9.458,2,-80.0,20.5225,-0.052577994763851166,-3.8417980670928955,-0.7518984079360962,23.61825180053711,37.0,0
9.463,2,-80.0,20.4346,-0.05013742670416832,-3.8891541957855225,-0.7611667513847351,23.636198043823242,37.0,0
9.467,2,-80.0,20.3467,-0.0477578304708004,-4.097115993499756,-0.8018680810928345,23.636198043823242,37.0,0
9.472,2,-80.0,20.2588,-0.04913640394806862,-4.348968029022217,-0.8511593341827393,23.61825180053711,37.0,0
9.478,2,-80.0,20.1654,-0.050968680530786514,-4.041962623596191,-0.791073739528656,23.61825180053711,37.0,0
9.483,2,-80.0,20.072,-0.05275480076670647,-3.27718186378479,-0.6413944363594055,23.600303649902344,37.0,0
9.488,2,-80.0,19.9731,-0.05352199077606201,-3.5880818367004395,-0.7022423148155212,23.636198043823242,37.0,0
9.492,2,-80.0,19.8853,-0.049327731132507324,-3.5963590145111084,-0.7038623094558716,23.61825180053711,37.0,0
9.498,2,-80.0,19.8083,-0.04566506668925285,-4.414167404174805,-0.8639199137687683,23.636198043823242,37.0,0
