t_s,phase,torque_step_Nm,mode,velocity_rps_out,orbis_unwrapped_output_rev,q_current_A,bus_voltage_V,fet_temp_C,fault,bissc_crc_delta
2.4903,escalate,2.0,10,0.00011835966870421544,3.9e-05,0.2963681221008301,23.5,35.0,102,0.0
2.5011,escalate,3.0,10,0.00021412000933196396,4e-05,0.28399431705474854,24.0,35.0,102,0.0
2.5121,escalate,3.0,10,2.000794484047219e-05,4.2e-05,0.307804137468338,23.5,35.0,0,0.0
2.5221,escalate,3.0,10,0.00017222871247213334,4.4e-05,0.4262244701385498,23.5,35.0,0,0.0
2.5321,escalate,3.0,10,0.0005787562113255262,4.8e-05,0.335059255361557,24.0,35.0,0,0.0
2.5421,escalate,3.0,10,2.1109830413479358e-05,4.8e-05,0.30503758788108826,23.5,35.0,0,0.0
2.5512,escalate,3.0,10,0.00038252200465649366,5e-05,0.39521774649620056,23.5,35.0,0,0.0
2.5614,escalate,3.0,10,0.0001558435324113816,5.1e-05,0.3442283272743225,23.5,35.0,0,0.0
2.5721,escalate,3.0,10,0.00021993543487042189,5.5e-05,0.36732491850852966,23.5,35.0,0,0.0
2.5821,escalate,3.0,10,0.00019459253235254437,5.6e-05,0.5680870413780212,23.5,35.0,0,0.0
2.5919,escalate,3.0,10,2.8843325708294287e-05,5.7e-05,0.5260277986526489,23.5,35.0,0,0.0
2.6012,escalate,3.0,10,0.00021493634267244488,5.9e-05,0.3914948105812073,23.5,35.0,0,0.0
2.6121,escalate,3.0,10,8.809931023279205e-05,6.1e-05,0.47531765699386597,23.5,35.0,0,0.0
2.6219,escalate,3.0,10,-8.74248598847771e-06,6.1e-05,0.46815359592437744,23.5,35.0,0,0.0
2.6321,escalate,3.0,10,0.00018139067105948925,6.3e-05,0.42545849084854126,23.5,35.0,0,0.0
2.6421,escalate,3.0,10,3.667893906822428e-05,6.5e-05,0.36956045031547546,23.5,35.0,0,0.0
2.6521,escalate,3.0,10,0.00014672271208837628,6.6e-05,0.36384543776512146,24.0,35.0,0,0.0
2.6621,escalate,3.0,10,-4.2125752770516556e-06,6.6e-05,0.7275592088699341,23.5,35.0,0,0.0
2.6721,escalate,3.0,10,9.167021926259622e-05,6.6e-05,0.4682353734970093,24.0,35.0,0,0.0
2.6914,escalate,3.0,10,0.00019183797121513635,7.2e-05,0.28705865144729614,23.5,35.0,0,0.0
2.6929,escalate,3.0,10,0.00011378910858184099,7.2e-05,0.3753065764904022,23.5,35.0,0,0.0
2.702,escalate,3.0,10,0.0004680186393670738,7.6e-05,0.2857062816619873,23.5,35.0,0,0.0
2.7121,escalate,3.0,10,0.00023668787616770715,7.8e-05,0.32958465814590454,23.5,35.0,0,0.0
2.7222,escalate,3.0,10,8.793588494881988e-05,8e-05,0.42479753494262695,24.0,35.0,0,0.0
2.732,escalate,3.0,10,2.3619531930307858e-05,8.1e-05,0.42672908306121826,24.0,35.0,0,0.0
2.7422,escalate,3.0,10,6.759222014807165e-05,8.3e-05,0.42112767696380615,23.5,35.0,0,0.0
2.7522,escalate,3.0,10,0.00020467264403123409,8.6e-05,0.3696274161338806,23.5,35.0,0,0.0
2.7621,escalate,3.0,10,0.00030214712023735046,8.8e-05,0.32587915658950806,24.0,35.0,0,0.0
2.7721,escalate,3.0,10,1.398861513735028e-06,8.8e-05,0.558138906955719,23.5,35.0,0,0.0
2.782,escalate,3.0,10,0.00015931265079416335,9.1e-05,0.4651334285736084,24.0,35.0,0,0.0
2.7913,escalate,3.0,10,0.0005014626076444983,9.4e-05,0.6068302392959595,23.5,35.0,0,0.0
2.8023,escalate,3.0,10,0.0003462218155618757,9.7e-05,0.4144544005393982,24.0,35.0,0,0.0
2.812,escalate,3.0,10,0.000233280414249748,9.9e-05,0.5123066902160645,24.0,35.0,0,0.0
2.8221,escalate,3.0,10,0.00036144378827884793,0.000102,0.4726308584213257,24.0,35.0,0,0.0
2.8321,escalate,3.0,10,0.00035095567000098526,0.000103,0.41948598623275757,24.0,35.0,0,0.0
2.8417,escalate,3.0,10,0.00013435722212307155,0.000106,0.5161290168762207,23.5,35.0,0,0.0
2.8522,escalate,3.0,10,0.0002835172927007079,0.000111,0.41929733753204346,23.5,35.0,0,0.0
2.862,escalate,3.0,10,0.00037356416578404605,0.000113,0.7023071646690369,23.5,35.0,0,0.0
2.8721,escalate,3.0,10,6.138925527920946e-05,0.000116,0.7147728204727173,23.5,35.0,0,0.0
2.882,escalate,3.0,10,0.00021946629567537457,0.000117,0.5176537036895752,23.5,35.0,0,0.0
2.9013,escalate,3.0,10,6.853081868030131e-05,0.000123,0.2919541597366333,24.0,35.0,0,0.0
2.9028,escalate,3.0,10,3.45566077157855e-05,0.000123,0.3180178999900818,23.5,35.0,0,0.0
2.9121,escalate,3.0,10,6.018524800310843e-05,0.000125,0.4678744077682495,24.0,35.0,0,0.0
2.9214,escalate,3.0,10,0.00012958241859450936,0.000126,0.4089741110801697,23.5,35.0,0,0.0
2.9322,escalate,3.0,10,3.427102274145e-05,0.000127,0.5770989060401917,24.0,35.0,0,0.0
2.9421,escalate,3.0,10,0.0005044210120104253,0.000131,0.36600932478904724,23.5,35.0,0,0.0
2.952,escalate,3.0,10,0.00041380265611223876,0.000134,0.3544398248195648,23.5,35.0,0,0.0
2.9621,escalate,3.0,10,0.00014039692177902907,0.000136,0.6412270069122314,23.5,35.0,0,0.0
2.9721,escalate,3.0,10,0.000482383620692417,0.000141,0.47739216685295105,24.0,35.0,0,0.0
2.9818,escalate,3.0,10,0.00023560629051644355,0.000143,0.7612370252609253,23.5,35.0,0,0.0
2.9913,escalate,3.0,10,2.558083167514269e-07,0.000143,0.503624677658081,23.5,35.0,0,0.0
3.0021,escalate,3.0,10,0.00022069027181714773,0.000144,0.30964159965515137,23.5,35.0,0,0.0
3.012,escalate,3.0,10,0.00011709432146744803,0.000147,0.30832695960998535,23.5,35.0,0,0.0
3.0221,escalate,3.0,10,3.600519630708732e-05,0.000148,0.7606563568115234,23.5,35.0,0,0.0
3.0322,escalate,3.0,10,0.0001269908098038286,0.000149,0.3731614947319031,23.5,35.0,0,0.0
3.042,escalate,3.0,10,-4.17208229919197e-06,0.000149,0.3353388011455536,23.5,35.0,0,0.0
3.0516,escalate,3.0,10,0.00013517314800992608,0.00015,0.38729676604270935,23.5,35.0,0,0.0
3.0612,escalate,3.0,10,6.89998923917301e-05,0.000151,0.4393918216228485,24.0,35.0,0,0.0
3.0723,escalate,3.0,10,9.054747351910919e-05,0.000153,0.5959311723709106,23.5,35.0,0,0.0
3.082,escalate,3.0,10,0.00020708005467895418,0.000154,0.6550549268722534,23.5,35.0,0,0.0
3.0916,escalate,3.0,10,0.00015292545140255243,0.000155,0.7378182411193848,23.5,35.0,0,0.0
3.1094,escalate,3.0,10,0.00024258466146420687,0.000159,0.49214181303977966,24.0,35.0,0,0.0
3.1111,escalate,3.0,10,0.0003474863769952208,0.00016,0.6139075756072998,23.5,35.0,0,0.0
3.1221,escalate,3.0,10,8.430352318100631e-05,0.000161,0.43961724638938904,23.5,35.0,0,0.0
3.1314,escalate,3.0,10,0.0002263219066662714,0.000162,0.4041317105293274,23.5,35.0,0,0.0
3.142,escalate,3.0,10,9.709756704978645e-05,0.000164,0.36928868293762207,24.0,35.0,0,0.0
3.1521,escalate,3.0,10,0.00019075621094089001,0.000164,0.7033316493034363,23.5,35.0,0,0.0
3.1617,escalate,3.0,10,0.0002355246979277581,0.000166,0.614597499370575,24.0,35.0,0,0.0
3.1722,escalate,3.0,10,2.479975819369429e-06,0.000166,0.2100083827972412,23.5,35.0,0,0.0
3.1821,escalate,3.0,10,0.0003655653854366392,0.000169,0.5294992327690125,23.5,35.0,0,0.0
3.192,escalate,3.0,10,0.00021107960492372513,0.00017,0.4353000521659851,23.5,35.0,0,0.0
3.2021,escalate,3.0,10,0.0002897406229749322,0.000173,0.4387282729148865,23.5,35.0,0,0.0
3.2121,escalate,3.0,10,4.832994454773143e-05,0.000175,0.7306365966796875,23.5,35.0,0,0.0
3.2221,escalate,3.0,10,5.416583735495806e-05,0.000176,0.26607078313827515,23.5,35.0,0,0.0
3.2321,escalate,3.0,10,0.00017084130377043039,0.000177,0.692337691783905,23.5,35.0,0,0.0
3.2421,escalate,3.0,10,4.053548400406726e-05,0.000178,0.6186530590057373,23.5,35.0,0,0.0
3.2518,escalate,3.0,10,6.255233165575191e-05,0.00018,0.4588327407836914,23.5,35.0,0,0.0
3.2621,escalate,3.0,10,0.00013317391858436167,0.000182,0.40549811720848083,23.5,35.0,0,0.0
3.2721,escalate,3.0,10,0.00023438240168616176,0.000184,0.43676990270614624,23.5,35.0,0,0.0
3.2821,escalate,3.0,10,5.871632311027497e-05,0.000186,0.5123693943023682,23.5,35.0,0,0.0
3.292,escalate,3.0,10,0.0003804817970376462,0.00019,0.7333798408508301,23.5,35.0,0,0.0
3.3113,escalate,3.0,10,1.823300772230141e-05,0.000189,0.6566122174263,23.5,35.0,0,0.0
3.3126,escalate,3.0,10,0.0003862155426759273,0.000191,0.3277829885482788,23.5,35.0,0,0.0
3.3221,escalate,3.0,10,0.00011144272866658866,0.000193,0.589824914932251,23.5,35.0,0,0.0
3.3311,escalate,3.0,10,8.336549217347056e-05,0.000194,0.7021766901016235,23.5,35.0,0,0.0
3.3421,escalate,3.0,10,-9.844236956269015e-06,0.000194,0.4047347903251648,23.5,35.0,0,0.0
3.352,escalate,3.0,10,0.0005464146379381418,0.0002,0.457684725522995,23.5,35.0,0,0.0
3.3621,escalate,3.0,10,9.74459180724807e-06,0.000199,0.5622581839561462,23.5,35.0,0,0.0
3.3721,escalate,3.0,10,-1.3129333638062235e-05,0.000199,0.3757953345775604,24.0,35.0,0,0.0
3.3814,escalate,3.0,10,3.761775587918237e-05,0.0002,0.8591010570526123,24.0,35.0,0,0.0
3.3915,escalate,3.0,10,6.847002077847719e-05,0.000201,0.6444078087806702,24.0,35.0,0,0.0
3.4021,escalate,3.0,10,2.6374584194854833e-05,0.000203,0.37593862414360046,23.5,35.0,0,0.0
3.4121,escalate,3.0,10,-1.2435590178938583e-05,0.000203,0.24100708961486816,23.5,35.0,0,0.0
3.4221,escalate,3.0,10,0.00021938483405392617,0.000204,0.671766996383667,23.5,35.0,0,0.0
3.4312,escalate,3.0,10,1.0703633961384185e-05,0.000204,0.37596210837364197,24.0,35.0,0,0.0
3.4421,escalate,3.0,10,0.00013354136899579316,0.000205,0.5643236637115479,23.5,35.0,0,0.0
3.452,escalate,3.0,10,8.065177826210856e-05,0.000205,0.6712936162948608,23.5,35.0,0,0.0
3.4612,escalate,3.0,10,0.00011646253551589325,0.000208,0.590003252029419,23.5,35.0,0,0.0
3.4721,escalate,3.0,10,-9.374682122142985e-06,0.000208,0.6445111036300659,24.0,35.0,0,0.0
3.4821,escalate,3.0,10,-1.5496150808758102e-05,0.000208,0.7791479825973511,23.5,35.0,0,0.0
3.4921,escalate,3.0,10,-1.5496150808758102e-05,0.000208,0.40245622396469116,24.0,35.0,0,0.0
3.5096,escalate,3.0,10,0.00010601517715258524,0.000209,0.21611742675304413,23.5,35.0,0,0.0
3.5111,escalate,3.0,10,6.696013588225469e-05,0.000209,0.26725077629089355,23.5,35.0,0,0.0
3.5221,escalate,3.0,10,-1.0619412023515906e-05,0.000209,0.7531306743621826,24.0,35.0,0,0.0
3.5311,escalate,3.0,10,-1.551658715470694e-05,0.000209,0.40217459201812744,23.5,35.0,0,0.0
3.5421,escalate,3.0,10,-1.551658715470694e-05,0.000209,0.6719480752944946,23.5,35.0,0,0.0
3.552,escalate,3.0,10,7.455082231899723e-05,0.00021,0.5925071239471436,23.5,35.0,0,0.0
3.5621,escalate,3.0,10,-8.986973625724204e-06,0.00021,0.8037578463554382,23.5,35.0,0,0.0
3.5721,escalate,3.0,10,0.00013431691331788898,0.000211,0.3781965672969818,23.5,35.0,0,0.0
3.5821,escalate,3.0,10,-4.212171916151419e-06,0.000211,0.5346678495407104,24.0,35.0,0,0.0
3.5921,escalate,3.0,10,0.0004235365195199847,0.000215,0.42929428815841675,23.5,35.0,0,0.0
3.6021,escalate,3.0,10,-1.9393364709685557e-05,0.000214,0.6156417727470398,24.0,35.0,0,0.0
3.6122,escalate,3.0,10,1.3050466804997995e-05,0.000214,0.7229858636856079,24.0,35.0,0,0.0
3.6221,escalate,3.0,10,1.3050466804997995e-05,0.000214,0.6156319379806519,23.5,35.0,0,0.0
3.6318,escalate,3.0,10,1.3050466804997995e-05,0.000214,0.4327223002910614,23.5,35.0,0,0.0
3.6421,escalate,3.0,10,1.3050466804997995e-05,0.000214,0.4042305648326874,23.5,35.0,0,0.0
3.6515,escalate,3.0,10,5.647214857162908e-05,0.000215,0.7513077259063721,24.0,35.0,0,0.0
3.6621,escalate,3.0,10,2.9149914553272538e-05,0.000216,0.6394670009613037,23.5,35.0,0,0.0
3.6721,escalate,3.0,10,-1.280262313230196e-05,0.000216,0.2929183840751648,23.5,35.0,0,0.0
3.6821,escalate,3.0,10,0.00021675288735423237,0.000217,0.37547165155410767,23.5,35.0,0,0.0
3.692,escalate,3.0,10,8.520587471139152e-06,0.000217,0.6192625164985657,23.5,35.0,0,0.0
3.7021,escalate,3.0,10,0.00013358246360439807,0.000219,0.560286819934845,24.0,35.0,0,0.0
3.7187,escalate,3.0,10,-1.3108598068356514e-05,0.000219,0.4638356566429138,23.5,35.0,0,0.0
3.7212,escalate,3.0,10,-1.3108598068356514e-05,0.000219,0.6729521751403809,23.5,35.0,0,0.0
3.7315,escalate,3.0,10,0.0002488703466951847,0.000221,0.6729958057403564,24.0,35.0,0,0.0
3.7421,escalate,3.0,10,2.419496922811959e-06,0.000221,0.5958244800567627,23.5,35.0,102,0.0
3.7514,escalate,3.0,10,0.00022087468823883682,0.000222,0.7637052536010742,23.5,35.0,102,0.0
3.7621,escalate,3.0,10,1.0727210337790893e-06,0.000222,0.8733925223350525,23.5,35.0,102,0.0
3.772,escalate,3.0,10,0.00019687841995619237,0.000224,0.519830584526062,23.5,35.0,102,0.0
3.7812,escalate,3.0,10,7.357440154009964e-06,0.000223,0.7569839358329773,24.0,35.0,102,0.0
3.7921,escalate,3.0,10,-1.3149513506505173e-05,0.000223,0.428315132856369,24.0,35.0,102,0.0
3.802,escalate,3.0,10,4.555544728646055e-05,0.000225,0.7958678603172302,23.5,35.0,102,0.0
3.8121,escalate,3.0,10,0.0002060810656985268,0.000226,0.2759403586387634,23.5,35.0,102,0.0
3.8221,escalate,3.0,10,2.297043238286278e-06,0.000226,0.8248342871665955,23.5,35.0,102,0.0
3.8317,escalate,3.0,10,-1.3108677194395568e-05,0.000226,0.4053924083709717,23.5,35.0,102,0.0
3.8421,escalate,3.0,10,6.498103175545111e-05,0.000227,0.6415045261383057,23.5,35.0,102,0.0
3.8521,escalate,3.0,10,-9.354132998851128e-06,0.000227,0.7796636819839478,24.0,35.0,102,0.0
3.8617,escalate,3.0,10,3.486328569124453e-05,0.000228,0.44940197467803955,23.5,35.0,102,0.0
3.8721,escalate,3.0,10,-1.206804699904751e-05,0.000228,0.36453044414520264,23.5,35.0,102,0.0
3.8821,escalate,3.0,10,0.00021363091946113855,0.000231,0.38413071632385254,23.5,35.0,102,0.0
3.8921,escalate,3.0,10,0.0001880227937363088,0.000232,0.693257212638855,24.0,35.0,102,0.0
3.9021,escalate,3.0,10,6.653185118921101e-05,0.000233,0.6302344799041748,23.5,35.0,102,0.0
3.912,escalate,3.0,10,0.00025868508964776993,0.000236,0.585440456867218,23.5,35.0,102,0.0
3.9302,escalate,3.0,10,0.00019447079102974385,0.000238,0.7240539789199829,23.5,35.0,102,0.0
3.9316,escalate,3.0,10,0.00012578778841998428,0.000238,0.5054682493209839,23.5,35.0,102,0.0
3.9421,escalate,3.0,10,0.0005403343820944428,0.000242,0.722983717918396,23.5,35.0,102,0.0
3.9522,escalate,3.0,10,0.0004994836053811014,0.000246,0.2628588080406189,23.5,35.0,102,0.0
3.962,escalate,3.0,10,1.8906663171947002e-05,0.000245,0.4032071828842163,23.5,35.0,102,0.0
3.972,escalate,3.0,10,2.58442887570709e-05,0.000247,0.4216606020927429,23.5,35.0,102,0.0
3.9818,escalate,3.0,10,0.0001678422122495249,0.000249,0.720145583152771,23.5,35.0,102,0.0
3.9921,escalate,3.0,10,0.00031449258676730096,0.000253,0.6921629905700684,23.5,35.0,102,0.0
4.0021,escalate,3.0,10,0.00018679832282941788,0.000257,0.7532851099967957,23.5,35.0,102,0.0
4.0122,escalate,3.0,10,0.00043894207919947803,0.000259,0.7596752643585205,23.5,35.0,102,0.0
4.022,escalate,3.0,10,0.000371769187040627,0.000264,0.44967028498649597,23.5,35.0,102,0.0
4.032,escalate,3.0,10,0.0002237314183730632,0.000265,0.5672030448913574,23.5,35.0,102,0.0
4.0421,escalate,3.0,10,0.0002402389800408855,0.000266,0.36060798168182373,23.5,35.0,102,0.0
4.0521,escalate,3.0,10,0.0001508245331933722,0.000268,0.46439677476882935,23.5,35.0,102,0.0
4.0613,escalate,3.0,10,0.00047340604942291975,0.000271,0.734408974647522,24.0,35.0,102,0.0
4.0722,escalate,3.0,10,0.0008852594182826579,0.000279,0.7206430435180664,23.5,35.0,102,0.0
4.0821,escalate,3.0,10,0.0008665071218274534,0.000287,0.7610076665878296,23.5,35.0,102,0.0
4.0917,escalate,3.0,10,0.0013463289942592382,0.000296,0.5484769940376282,24.0,35.0,102,0.0
4.1013,escalate,3.0,10,0.0014388647396117449,0.000311,0.6887630820274353,24.0,35.0,102,0.0
4.1113,escalate,3.0,10,0.0006633747252635658,0.000317,0.42018458247184753,24.0,35.0,102,0.0
4.1221,escalate,3.0,10,0.0008131674258038402,0.000324,0.5557331442832947,23.5,35.0,102,0.0
4.1401,escalate,3.0,10,0.0003722174442373216,0.000339,0.6534194350242615,23.5,35.0,102,0.0
4.1413,escalate,3.0,10,0.0004618358507286757,0.000339,0.3663170337677002,23.5,35.0,102,0.0
4.1519,escalate,3.0,10,0.0006016707047820091,0.000347,0.7150932550430298,24.0,35.0,102,0.0
4.1621,escalate,3.0,10,0.0015165668446570635,0.000359,0.4675992727279663,24.0,35.0,102,0.0
4.1721,escalate,3.0,10,0.001889936625957489,0.000378,0.7359532117843628,23.5,35.0,102,0.0
4.1823,escalate,3.0,10,0.0004576733917929232,0.000382,0.38729092478752136,24.0,35.0,102,0.0
4.192,escalate,3.0,10,0.001050294260494411,0.000395,0.6687127947807312,23.5,35.0,102,0.0
4.2014,escalate,3.0,10,0.00040011160308495164,0.000398,0.5978115797042847,24.0,35.0,102,0.0
4.2121,escalate,3.0,10,0.0007400374161079526,0.000406,0.4388706386089325,23.5,35.0,102,0.0
4.2216,escalate,3.0,10,0.0006444809259846807,0.000414,0.1921025812625885,23.5,35.0,102,0.0
4.2322,escalate,3.0,10,0.0005012585897929966,0.00042,0.4755277633666992,24.0,35.0,102,0.0
4.2416,escalate,3.0,10,0.0008588958298787475,0.000426,0.7028161883354187,23.5,35.0,102,0.0
4.2513,escalate,3.0,10,0.0002855988568626344,0.000429,0.37548309564590454,23.5,35.0,102,0.0
4.2622,escalate,3.0,10,0.0005100328125990927,0.000435,0.8053860068321228,23.5,35.0,102,0.0
4.272,escalate,3.0,10,0.00035762847983278334,0.000439,0.645214319229126,24.0,35.0,102,0.0
4.2818,escalate,3.0,10,0.0001877573085948825,0.000443,0.40237390995025635,23.5,35.0,102,0.0
4.2914,escalate,3.0,10,0.0001472331496188417,0.000445,0.6705807447433472,23.5,35.0,102,0.0
4.3015,escalate,3.0,10,0.00041066078119911253,0.000448,0.6979837417602539,23.5,35.0,102,0.0
4.3122,escalate,3.0,10,1.521327158116037e-05,0.000448,0.26843783259391785,23.5,35.0,102,0.0
4.3212,escalate,3.0,10,0.0003320406249258667,0.000452,0.7264648675918579,23.5,35.0,102,0.0
4.3321,escalate,3.0,10,2.8660135285463184e-05,0.000453,0.3801996111869812,24.0,35.0,102,0.0
4.3516,escalate,3.0,10,1.560103555675596e-05,0.000454,0.8044111132621765,24.0,35.0,102,0.0
4.3529,escalate,3.0,10,6.6636780502449255e-06,0.000454,0.29754334688186646,23.5,35.0,102,0.0
4.362,escalate,3.0,10,0.0001214006042573601,0.000455,0.29771095514297485,23.5,35.0,102,0.0
4.3721,escalate,3.0,10,0.0006955138524062932,0.00046,0.7035408020019531,24.0,35.0,102,0.0
4.3822,escalate,3.0,10,0.0004641831328626722,0.000465,0.32056859135627747,23.5,35.0,102,0.0
4.392,escalate,3.0,10,4.655546945286915e-05,0.000466,0.769178032875061,23.5,35.0,102,0.0
4.4021,escalate,3.0,10,0.0011093667708337307,0.000476,0.7713562846183777,23.5,35.0,102,0.0
4.4121,escalate,3.0,10,0.0009557381854392588,0.000483,0.8258795142173767,23.5,35.0,102,0.0
4.4221,escalate,3.0,10,0.0005576993571594357,0.00049,0.4065738618373871,23.5,35.0,102,0.0
4.4321,escalate,3.0,10,0.0003800744016189128,0.000493,0.38722342252731323,23.5,35.0,102,0.0
4.442,escalate,3.0,10,0.0003524053026922047,0.000496,0.49830374121665955,23.5,35.0,102,0.0
4.4521,escalate,3.0,10,0.0005401103990152478,0.000503,0.7496921420097351,23.5,35.0,102,0.0
4.4621,escalate,3.0,10,0.0003298171213828027,0.000506,0.3740116059780121,24.0,35.0,102,0.0
4.4723,escalate,3.0,10,0.0007180208340287209,0.000518,0.7717007994651794,23.5,35.0,102,0.0
4.482,escalate,3.0,10,0.00022638407244812697,0.000523,0.46748077869415283,24.0,35.0,102,0.0
4.4921,escalate,3.0,10,0.001315150409936905,0.000534,0.6594380140304565,23.5,35.0,102,0.0
4.5021,escalate,3.0,10,0.0010262157302349806,0.000546,0.42341554164886475,24.0,35.0,102,0.0
4.5121,escalate,3.0,10,0.0009324756101705134,0.000555,0.5104811191558838,23.5,35.0,102,0.0
4.522,escalate,3.0,10,0.001647729892283678,0.000571,0.7813906073570251,23.5,35.0,102,0.0
4.5315,escalate,3.0,10,0.003699833992868662,0.000605,0.7922909259796143,23.5,35.0,102,0.0
4.5421,escalate,3.0,10,0.00450478820130229,0.000649,0.5980981588363647,23.5,35.0,102,0.0
4.5601,escalate,3.0,10,0.00646086735650897,0.000757,0.6430568695068359,23.5,35.0,102,0.0
4.5612,escalate,3.0,10,0.0063504972495138645,0.000764,0.608873724937439,23.5,35.0,102,0.0
4.5717,escalate,3.0,10,0.005232878960669041,0.000822,0.5149950385093689,23.5,35.0,102,0.0
4.5819,escalate,3.0,10,0.0037050789687782526,0.000863,0.5563075542449951,24.0,35.0,102,0.0
4.5921,escalate,3.0,10,0.0014803281519562006,0.000878,0.6702483892440796,23.5,35.0,102,0.0
4.602,escalate,3.0,10,0.0017432450549677014,0.000897,0.5259897708892822,23.5,35.0,102,0.0
4.6121,escalate,3.0,10,0.0017460199305787683,0.000915,0.5123569965362549,23.5,35.0,102,0.0
4.6221,escalate,3.0,10,0.001611795392818749,0.000932,0.565516471862793,23.5,35.0,102,0.0
4.632,escalate,3.0,10,0.001600797986611724,0.000946,0.6393952369689941,23.5,35.0,102,0.0
4.6421,escalate,3.0,10,0.0005264987121336162,0.000953,0.6496564745903015,23.5,35.0,102,0.0
4.6512,escalate,3.0,10,0.000999913550913334,0.000963,0.5442939400672913,23.5,35.0,102,0.0
4.6618,escalate,3.0,10,0.0010184211423620582,0.000972,0.5256451368331909,24.0,35.0,102,0.0
4.6719,escalate,3.0,10,0.0015932691749185324,0.000987,0.5283834934234619,23.5,35.0,102,0.0
4.6817,escalate,3.0,10,0.0010327044874429703,0.000999,0.6190710067749023,24.0,35.0,102,0.0
4.6918,escalate,3.0,10,0.0009026844054460526,0.001009,0.6594250202178955,23.5,35.0,102,0.0
4.7021,escalate,3.0,10,0.0009435350075364113,0.001016,0.6094397902488708,24.0,35.0,102,0.0
4.7122,escalate,3.0,10,0.00043586015817709267,0.001022,0.5599164962768555,23.5,35.0,102,0.0
4.7221,escalate,3.0,10,0.0008969097980298102,0.00103,0.5175236463546753,24.0,35.0,102,0.0
4.7321,escalate,3.0,10,0.0005227648071013391,0.001036,0.6191847920417786,23.5,35.0,102,0.0
4.742,escalate,3.0,10,0.0008049245225265622,0.001044,0.5574315786361694,23.5,35.0,102,0.0
4.7521,escalate,3.0,10,0.0012794818030670285,0.001058,0.698279082775116,23.5,35.0,102,0.0
4.7717,escalate,3.0,10,0.0008070056792348623,0.001078,0.6044591665267944,24.0,35.0,102,0.0
4.773,escalate,3.0,10,0.0008957671816460788,0.00108,0.5718207955360413,23.5,35.0,102,0.0
4.782,escalate,3.0,10,0.0011525021400302649,0.001089,0.5600964426994324,23.5,35.0,102,0.0
4.7921,escalate,3.0,10,0.001259627752006054,0.001103,0.3972267806529999,24.0,35.0,102,0.0
4.8021,escalate,3.0,10,0.002094373106956482,0.001124,0.49710842967033386,23.5,35.0,102,0.0
4.8122,escalate,3.0,10,0.0016607888974249363,0.001143,0.6845060586929321,24.0,35.0,102,0.0
4.822,escalate,3.0,10,0.0012777071679010987,0.001156,0.6193853616714478,23.5,35.0,102,0.0
4.8314,escalate,3.0,10,0.0006369103211909533,0.001161,0.5658019781112671,24.0,35.0,102,0.0
4.8421,escalate,3.0,10,0.001545194536447525,0.001178,0.5363477468490601,23.5,35.0,102,0.0
4.8521,escalate,3.0,10,0.0025377925485372543,0.001204,0.609138011932373,23.5,35.0,102,0.0
4.8619,escalate,3.0,10,0.0021866837050765753,0.001228,0.4396008253097534,23.5,35.0,102,0.0
4.8719,escalate,3.0,10,0.002713335445150733,0.001255,0.5496088266372681,23.5,35.0,102,0.0
4.8814,escalate,3.0,10,0.002772856503725052,0.001281,0.5536727905273438,24.0,35.0,102,0.0
4.8919,escalate,3.0,10,0.002903937827795744,0.001308,0.6019496321678162,23.5,35.0,102,0.0
4.9021,escalate,3.0,10,0.002415770199149847,0.001335,0.486649751663208,23.5,35.0,102,0.0
4.9121,escalate,3.0,10,0.0032218482811003923,0.001366,0.5992553234100342,23.5,35.0,102,0.0
4.9221,escalate,3.0,10,0.0035160453990101814,0.001402,0.5653842687606812,23.5,35.0,102,0.0
4.9321,escalate,3.0,10,0.004444938153028488,0.001445,0.45822176337242126,23.5,35.0,102,0.0
4.9415,escalate,3.0,10,0.004621828440576792,0.001495,0.5254302024841309,24.0,35.0,102,0.0
4.9521,escalate,3.0,10,0.0026983574498444796,0.001525,0.650951087474823,23.5,35.0,102,0.0
4.9621,escalate,3.0,10,0.0009396563400514424,0.001535,0.3695552349090576,23.5,35.0,102,0.0
4.9831,escalate,3.0,10,0.0009252708405256271,0.00155,0.5058396458625793,23.5,35.0,102,0.0
4.9847,escalate,3.0,10,0.0006966335931792855,0.00155,0.560714840888977,23.5,35.0,102,0.0
4.9917,escalate,3.0,10,0.00045181522727943957,0.001552,0.37584537267684937,23.5,35.0,102,0.0
5.0022,escalate,4.0,10,0.00042549308273009956,0.001556,0.5322856903076172,23.5,35.0,102,0.0
5.0133,escalate,4.0,10,0.0018604499055072665,0.00157,0.8929098844528198,24.0,35.0,102,0.0
5.0232,escalate,4.0,10,0.0019487009849399328,0.001591,0.7745675444602966,23.5,35.0,102,0.0
5.0331,escalate,4.0,10,0.0015884513268247247,0.00161,0.7441784143447876,23.5,35.0,102,0.0
5.0433,escalate,4.0,10,0.0008985603926703334,0.00162,0.8108984231948853,23.5,35.0,102,0.0
5.0529,escalate,4.0,10,0.0008287144009955227,0.001628,0.7265872359275818,23.5,35.0,102,0.0
5.063,escalate,4.0,10,0.0007045301026664674,0.001633,0.7552820444107056,23.5,35.0,102,0.0
5.0727,escalate,4.0,10,8.526082092430443e-05,0.001635,0.8051871657371521,23.5,35.0,102,0.0
5.0832,escalate,4.0,10,0.0007854969589971006,0.001642,0.8328216075897217,23.5,35.0,102,0.0
