t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,fault
10.2036,18.018,-0.009982554242014885,-0.327,0.4821,0
10.2046,18.018,-0.009483317844569683,-0.089,0.4821,0
10.2056,18.012,-0.008813075721263885,0.131,0.4814,0
10.2066,18.012,-0.007833333685994148,0.354,0.4814,0
10.2075,18.012,-0.006826839409768581,0.557,0.4814,0
10.2086,18.012,-0.0053860885091125965,0.782,0.4814,0
10.2096,18.012,-0.004036118742078543,0.972,0.4814,0
10.2106,18.012,-0.0025416207499802113,1.148,0.4814,0
10.2116,18.012,-0.000966257939580828,1.304,0.4814,0
10.2126,18.018,0.0007847300730645657,1.454,0.4821,0
10.2136,18.018,0.002382007660344243,1.545,0.4821,0
10.2146,18.023,0.003895023139193654,1.586,0.4829,0
10.2156,18.023,0.004986360669136047,1.535,0.4829,0
10.2167,18.029,0.005978162866085768,1.447,0.4837,0
10.2177,18.034,0.006859900895506144,1.332,0.4844,0
10.2187,18.034,0.007649877108633518,1.183,0.4844,0
10.2198,18.04,0.008453687652945518,1.007,0.4852,0
10.2208,18.045,0.008894127793610096,0.795,0.486,0
10.2219,18.051,0.009149393066763878,0.571,0.4867,0
10.2229,18.051,0.009025739505887032,0.343,0.4867,0
10.2239,18.056,0.008637698367238045,0.11,0.4875,0
10.2249,18.056,0.007865473628044128,-0.145,0.4875,0
10.226,18.056,0.006726817227900028,-0.423,0.4875,0
10.227,18.056,0.005280984565615654,-0.704,0.4875,0
10.228,18.056,0.004060544539242983,-0.936,0.4875,0
10.229,18.056,0.0029402533546090126,-1.125,0.4875,0
10.23,18.056,0.0011978356633335352,-1.358,0.4875,0
10.2311,18.051,-0.0004792661056853831,-1.552,0.4867,0
10.232,18.051,-0.00188610446639359,-1.673,0.4867,0
10.233,18.045,-0.003121358109638095,-1.739,0.486,0
10.234,18.045,-0.004490029066801071,-1.773,0.486,0
10.235,18.04,-0.00591088505461812,-1.779,0.4852,0
10.236,18.034,-0.007161993999034166,-1.734,0.4844,0
10.2371,18.034,-0.008253821171820164,-1.634,0.4844,0
10.238,18.029,-0.009191693738102913,-1.505,0.4837,0
10.239,18.023,-0.00977617222815752,-1.337,0.4829,0
10.24,18.018,-0.010082308202981949,-1.137,0.4821,0
10.2409,18.018,-0.010238772258162498,-0.927,0.4821,0
10.2419,18.012,-0.01032881997525692,-0.713,0.4814,0
10.2429,18.007,-0.010200760327279568,-0.486,0.4806,0
10.2439,18.007,-0.009609057568013668,-0.234,0.4806,0
10.2449,18.001,-0.008656126447021961,0.029,0.4799,0
10.2459,18.001,-0.0075545660220086575,0.291,0.4799,0
10.2469,18.001,-0.006033195182681084,0.574,0.4799,0
10.2479,18.001,-0.004528963938355446,0.832,0.4799,0
10.2489,18.001,-0.0032440044451504946,1.043,0.4799,0
10.2499,18.007,-0.0016145892441272736,1.267,0.4806,0
10.2509,18.007,-5.275507646729238e-05,1.448,0.4806,0
10.2519,18.007,0.0015951471868902445,1.603,0.4806,0
10.2529,18.012,0.003163898829370737,1.712,0.4814,0
10.254,18.018,0.004790376406162977,1.779,0.4821,0
10.255,18.018,0.0062931375578045845,1.794,0.4821,0
10.2559,18.023,0.007396380882710218,1.735,0.4829,0
10.2569,18.029,0.00868960376828909,1.667,0.4837,0
10.2579,18.034,0.00983266718685627,1.552,0.4844,0
10.2589,18.04,0.010668309405446053,1.394,0.4852,0
10.2599,18.045,0.011351586319506168,1.213,0.486,0
10.2609,18.051,0.011851895600557327,1.017,0.4867,0
10.2619,18.051,0.012175292707979679,0.804,0.4867,0
10.2629,18.056,0.012225732207298279,0.595,0.4875,0
10.2639,18.062,0.011932575143873692,0.373,0.4883,0
10.2649,18.062,0.011178958229720592,0.139,0.4883,0
10.2659,18.067,0.009850657545030117,-0.119,0.489,0
10.267,18.067,0.008435433730483055,-0.372,0.489,0
10.2679,18.067,0.006832523737102747,-0.62,0.489,0
10.269,18.067,0.00547487149015069,-0.822,0.489,0
10.27,18.067,0.003865533974021673,-1.026,0.489,0
10.271,18.067,0.0017970859771594405,-1.259,0.489,0
10.272,18.062,-0.0005200164741836488,-1.496,0.4883,0
10.2731,18.062,-0.002552653895691037,-1.657,0.4883,0
10.274,18.056,-0.00434135040268302,-1.755,0.4875,0
10.275,18.051,-0.00572884501889348,-1.769,0.4867,0
10.2759,18.051,-0.00673692999407649,-1.705,0.4867,0
10.2769,18.045,-0.007943871431052685,-1.63,0.486,0
10.2781,18.04,-0.00886490847915411,-1.466,0.4852,0
10.2791,18.034,-0.009773029945790768,-1.321,0.4844,0
10.2801,18.029,-0.010349887423217297,-1.131,0.4837,0
10.2811,18.023,-0.010715706273913383,-0.931,0.4829,0
10.282,18.023,-0.010915938764810562,-0.723,0.4829,0
10.283,18.018,-0.010664100758731365,-0.491,0.4821,0
10.2841,18.012,-0.010150141082704067,-0.237,0.4814,0
10.2851,18.012,-0.009242234751582146,0.02,0.4814,0
10.2862,18.012,-0.007924004457890987,0.299,0.4814,0
10.2873,18.012,-0.006443891208618879,0.573,0.4814,0
10.2883,18.012,-0.004956434015184641,0.813,0.4814,0
10.2894,18.012,-0.0035481262020766735,1.027,0.4814,0
10.2904,18.012,-0.0012850763741880655,1.308,0.4814,0
10.2914,18.018,0.0004665848973672837,1.5,0.4821,0
10.2923,18.018,0.0020082490518689156,1.631,0.4821,0
10.2932,18.023,0.0034351965878158808,1.714,0.4829,0
10.2943,18.023,0.004706015810370445,1.728,0.4829,0
10.2953,18.029,0.006132136564701796,1.729,0.4837,0
10.2963,18.034,0.007267088629305363,1.666,0.4844,0
10.2973,18.034,0.008341102860867977,1.561,0.4844,0
10.2983,18.04,0.009297155775129795,1.428,0.4852,0
10.2992,18.045,0.01027598138898611,1.286,0.486,0
10.3002,18.051,0.010659124702215195,1.083,0.4867,0
10.3012,18.056,0.011001252569258213,0.878,0.4875,0
10.3022,18.062,0.01124641764909029,0.671,0.4883,0
10.3032,18.062,0.011301633901894093,0.46,0.4883,0
10.3043,18.067,0.010983532294631004,0.236,0.489,0
10.3053,18.073,0.010203656740486622,0.007,0.4898,0
10.3063,18.073,0.00926296878606081,-0.214,0.4898,0
10.3073,18.073,0.008359131403267384,-0.409,0.4898,0
10.3083,18.073,0.006807397585362196,-0.641,0.4898,0
10.3093,18.073,0.005187592934817076,-0.861,0.4898,0
10.3103,18.073,0.003787243040278554,-1.031,0.4898,0
10.3113,18.073,0.0025832094252109528,-1.146,0.4898,0
10.3123,18.073,0.001073836232535541,-1.267,0.4898,0
10.3134,18.067,-0.0005222783656790853,-1.368,0.489,0
10.3143,18.067,-0.0019783948082476854,-1.423,0.489,0
10.3152,18.067,-0.0033349143341183662,-1.439,0.489,0
10.3162,18.062,-0.004490772727876902,-1.392,0.4883,0
10.3172,18.056,-0.005384630989283323,-1.291,0.4875,0
10.3182,18.056,-0.006073175463825464,-1.145,0.4875,0
10.3193,18.051,-0.006481845863163471,-0.942,0.4867,0
10.3203,18.051,-0.006864437833428383,-0.758,0.4867,0
10.3213,18.045,-0.007081537041813135,-0.548,0.486,0
10.3222,18.045,-0.006845553871244192,-0.303,0.486,0
10.3233,18.045,-0.006513342261314392,-0.047,0.486,0
10.3243,18.04,-0.005683636758476496,0.23,0.4852,0
10.3253,18.04,-0.004645250737667084,0.522,0.4852,0
10.3263,18.04,-0.00363076850771904,0.789,0.4852,0
10.3274,18.04,-0.0026647686026990414,1.024,0.4852,0
10.3284,18.04,-0.0016332381637766957,1.229,0.4852,0
10.3294,18.045,-0.00030604025232605636,1.442,0.486,0
10.3305,18.045,0.0011584012536332011,1.629,0.486,0
10.3315,18.051,0.002501086797565222,1.763,0.4867,0
10.3325,18.051,0.003909088205546141,1.862,0.4867,0
10.3335,18.056,0.005305948667228222,1.92,0.4875,0
10.3344,18.056,0.006422261241823435,1.905,0.4875,0
10.3354,18.062,0.007655983325093985,1.868,0.4883,0
10.3364,18.067,0.008802719414234161,1.793,0.489,0
10.3374,18.073,0.010089117102324963,1.699,0.4898,0
10.3384,18.078,0.011029986664652824,1.554,0.4905,0
10.3394,18.083,0.011781826615333557,1.388,0.4913,0
10.3404,18.089,0.01255861110985279,1.196,0.4921,0
10.3414,18.094,0.012877111323177814,0.999,0.4928,0
10.3423,18.1,0.01294395886361599,0.793,0.4936,0
10.3433,18.1,0.013208436779677868,0.605,0.4936,0
10.3443,18.105,0.013055399060249329,0.401,0.4944,0
10.3452,18.111,0.012598522938787937,0.206,0.4951,0
10.3463,18.116,0.01187367644160986,0.006,0.4959,0
10.3473,18.116,0.011041462421417236,-0.167,0.4959,0
10.3483,18.122,0.009888052940368652,-0.334,0.4966,0
10.3493,18.122,0.008655492216348648,-0.485,0.4966,0
10.3503,18.122,0.007532812189310789,-0.6,0.4966,0
10.3513,18.122,0.00598190538585186,-0.733,0.4966,0
10.3524,18.122,0.004567109048366547,-0.819,0.4966,0
10.3534,18.122,0.0026060622185468674,-0.948,0.4966,0
10.3544,18.122,0.0010730602080002427,-0.999,0.4966,0
10.3554,18.116,-0.00048476451775059104,-1.033,0.4959,0
10.3564,18.116,-0.0016926549142226577,-0.995,0.4959,0
10.3574,18.111,-0.0027178802993148565,-0.917,0.4951,0
10.3584,18.111,-0.003481045365333557,-0.801,0.4951,0
10.3593,18.111,-0.003973089624196291,-0.638,0.4951,0
10.3603,18.105,-0.004116760566830635,-0.433,0.4944,0
10.3613,18.105,-0.0041395328007638454,-0.207,0.4944,0
10.3623,18.105,-0.004036171827465296,0.035,0.4944,0
10.3633,18.105,-0.0039799148216843605,0.252,0.4944,0
10.3643,18.1,-0.00355275790207088,0.498,0.4936,0
10.3652,18.1,-0.0030353099573403597,0.729,0.4936,0
10.3663,18.1,-0.002551897196099162,0.935,0.4936,0
10.3673,18.1,-0.0019279348198324442,1.131,0.4936,0
10.3683,18.1,-0.0010222006822004914,1.324,0.4936,0
10.3693,18.105,0.0001220569247379899,1.517,0.4944,0
10.3703,18.105,0.0011493635829538107,1.654,0.4944,0
10.3713,18.105,0.0023169438354671,1.771,0.4944,0
10.3723,18.111,0.0032772815320640802,1.826,0.4951,0
10.3733,18.111,0.004246127791702747,1.839,0.4951,0
10.3743,18.116,0.0050657326355576515,1.799,0.4959,0
10.3754,18.116,0.005873797927051783,1.723,0.4959,0
10.3764,18.122,0.006667142268270254,1.618,0.4966,0
10.3774,18.127,0.007138557266443968,1.455,0.4974,0
10.3784,18.127,0.007898814044892788,1.31,0.4974,0
10.3794,18.133,0.008365332148969173,1.136,0.4982,0
10.3803,18.138,0.008654387667775154,0.942,0.4989,0
10.3813,18.138,0.008805404417216778,0.731,0.4989,0
10.3822,18.144,0.008819758892059326,0.513,0.4997,0
10.3832,18.144,0.008691606111824512,0.287,0.4997,0
10.3842,18.149,0.00825557205826044,0.054,0.5005,0
10.3852,18.149,0.007749080657958984,-0.168,0.5005,0
10.3863,18.149,0.006957327947020531,-0.395,0.5005,0
10.3873,18.155,0.0059691984206438065,-0.614,0.5012,0
10.3883,18.155,0.004823378752917051,-0.821,0.5012,0
10.3893,18.155,0.003700423985719681,-0.999,0.5012,0
10.3902,18.155,0.002616126788780093,-1.14,0.5012,0
10.3913,18.149,0.001308119622990489,-1.278,0.5005,0
10.3923,18.149,-0.00023235075059346855,-1.408,0.5005,0
10.3933,18.149,-0.0016279255505651236,-1.482,0.5005,0
10.3943,18.144,-0.002677453448995948,-1.48,0.4997,0
10.3953,18.144,-0.003587135812267661,-1.427,0.4997,0
10.3964,18.138,-0.004166840109974146,-1.304,0.4989,0
10.3974,18.138,-0.0049558375030756,-1.182,0.4989,0
10.3984,18.133,-0.005579829681664705,-1.041,0.4982,0
10.3993,18.133,-0.006116928532719612,-0.877,0.4982,0
10.4003,18.127,-0.00611680606380105,-0.656,0.4974,0
10.4012,18.127,-0.006223900709301233,-0.438,0.4974,0
10.4022,18.127,-0.0061045619659125805,-0.198,0.4974,0
10.4033,18.122,-0.005838369484990835,0.054,0.4966,0
10.4043,18.122,-0.005105383228510618,0.325,0.4966,0
10.4053,18.122,-0.004223400726914406,0.598,0.4966,0
10.4063,18.122,-0.003268603002652526,0.855,0.4966,0
10.4073,18.122,-0.002423777710646391,1.078,0.4966,0
10.4083,18.122,-0.0016545522958040237,1.256,0.4966,0
10.4094,18.122,-0.0002602017193567008,1.476,0.4966,0
10.4103,18.127,0.0010674247751012444,1.652,0.4974,0
10.4113,18.127,0.0021749224979430437,1.761,0.4974,0
10.4123,18.133,0.003341094823554158,1.84,0.4982,0
10.4133,18.133,0.004449388477951288,1.869,0.4982,0
10.4143,18.138,0.005657890811562538,1.878,0.4989,0
10.4153,18.144,0.006920263171195984,1.858,0.4997,0
10.4162,18.144,0.008038412779569626,1.793,0.4997,0
10.4172,18.149,0.009180099703371525,1.695,0.5005,0
10.4183,18.155,0.010219833813607693,1.554,0.5012,0
10.4194,18.16,0.011293296702206135,1.393,0.502,0
10.4203,18.166,0.012169157154858112,1.227,0.5027,0
10.4214,18.171,0.012783633545041084,1.028,0.5035,0
10.4224,18.177,0.013438756577670574,0.844,0.5043,0
10.4234,18.182,0.013976281508803368,0.665,0.505,0
10.4245,18.188,0.01403749454766512,0.466,0.5058,0
10.4255,18.193,0.01394637767225504,0.29,0.5066,0
10.4266,18.199,0.013409862294793129,0.11,0.5073,0
10.4277,18.204,0.012972116470336914,-0.024,0.5081,0
10.4288,18.204,0.012176322750747204,-0.141,0.5081,0
10.4298,18.21,0.01103833969682455,-0.248,0.5089,0
10.4307,18.21,0.00995789933949709,-0.325,0.5089,0
10.4317,18.215,0.008747071027755737,-0.383,0.5096,0
10.4327,18.215,0.007258081808686256,-0.447,0.5096,0
10.4338,18.215,0.00611018156632781,-0.45,0.5096,0
10.435,18.215,0.00438429182395339,-0.465,0.5096,0
10.436,18.215,0.0031462227925658226,-0.434,0.5096,0
10.437,18.215,0.00223106169141829,-0.356,0.5096,0
10.4379,18.215,0.0015221943613141775,-0.236,0.5096,0
10.4389,18.215,0.0008559325360693038,-0.095,0.5096,0
10.4399,18.21,0.00011511108459671959,0.045,0.5089,0
10.4409,18.21,-0.0001520302757853642,0.237,0.5089,0
10.4419,18.21,-0.0003630988940130919,0.441,0.5089,0
10.4429,18.21,-0.00043263891711831093,0.651,0.5089,0
10.4439,18.21,-0.00038574839709326625,0.863,0.5089,0
10.445,18.21,-0.0003065364435315132,1.065,0.5089,0
10.446,18.21,-8.163326856447384e-05,1.244,0.5089,0
10.4469,18.21,0.00041530843009240925,1.429,0.5089,0
10.4479,18.215,0.0008690325194038451,1.582,0.5096,0
10.4489,18.215,0.0014972187345847487,1.72,0.5096,0
10.4499,18.215,0.0022896442096680403,1.842,0.5096,0
10.4509,18.215,0.0030382403638213873,1.92,0.5096,0
10.4519,18.221,0.0038200144190341234,1.966,0.5104,0
10.453,18.221,0.004821488633751869,1.993,0.5104,0
10.4539,18.226,0.006055333651602268,2.017,0.5111,0
10.455,18.232,0.0072707524523139,1.99,0.5119,0
10.4559,18.237,0.00871866662055254,1.963,0.5127,0
10.4569,18.243,0.010181271471083164,1.905,0.5134,0
10.4579,18.248,0.011678216978907585,1.806,0.5142,0
10.4589,18.254,0.013205035589635372,1.687,0.515,0
10.4599,18.259,0.015019839629530907,1.559,0.5157,0
10.4609,18.27,0.016588224098086357,1.403,0.5172,0
10.4619,18.276,0.01824059523642063,1.232,0.518,0
10.4629,18.287,0.019751744344830513,1.074,0.5195,0
10.4639,18.298,0.021180804818868637,0.919,0.5211,0
10.465,18.309,0.02260628342628479,0.755,0.5226,0
10.4661,18.32,0.024236006662249565,0.639,0.5241,0
10.4671,18.331,0.02503051422536373,0.536,0.5256,0
10.4681,18.336,0.02576582320034504,0.459,0.5264,0
10.4692,18.347,0.026631247252225876,0.424,0.5279,0
10.4703,18.358,0.02699669823050499,0.425,0.5294,0
10.4713,18.369,0.027330288663506508,0.467,0.531,0
10.4723,18.38,0.027796132490038872,0.547,0.5325,0
10.4733,18.391,0.028107775375247,0.658,0.534,0
10.4743,18.402,0.028092963621020317,0.795,0.5356,0
10.4752,18.413,0.027672171592712402,0.962,0.5371,0
10.4762,18.424,0.027857039123773575,1.157,0.5386,0
10.4773,18.435,0.028288356959819794,1.399,0.5401,0
10.4783,18.446,0.02852228283882141,1.63,0.5417,0
10.4793,18.457,0.02912760339677334,1.868,0.5432,0
10.4803,18.468,0.029942311346530914,2.113,0.5447,0
10.4813,18.479,0.03082796186208725,2.358,0.5462,0
10.4824,18.49,0.03215840086340904,2.618,0.5478,0
10.4833,18.506,0.03375120833516121,2.841,0.55,0
10.4843,18.523,0.03492261469364166,3.053,0.5523,0
10.4853,18.534,0.03676003962755203,3.232,0.5539,0
10.4863,18.55,0.03822233900427818,3.386,0.5562,0
10.4873,18.567,0.03980838507413864,3.515,0.5584,0
10.4882,18.583,0.04200734570622444,3.603,0.5607,0
10.4893,18.6,0.04358460754156113,3.661,0.563,0
10.4903,18.622,0.045800644904375076,3.684,0.5661,0
10.4912,18.638,0.04785488545894623,3.665,0.5684,0
10.4922,18.66,0.04987253621220589,3.615,0.5714,0
10.4933,18.682,0.05165094882249832,3.525,0.5745,0
10.4943,18.704,0.05305202677845955,3.409,0.5775,0
10.4953,18.726,0.054112814366817474,3.266,0.5806,0
10.4963,18.748,0.05570715665817261,3.086,0.5836,0
10.4973,18.77,0.05780792981386185,2.891,0.5867,0
10.4984,18.798,0.05976200848817825,2.686,0.5905,0
10.4993,18.82,0.0618058517575264,2.472,0.5935,0
10.5003,18.842,0.063613161444664,2.258,0.5966,0
10.5013,18.869,0.06606218218803406,2.044,0.6004,0
10.5023,18.896,0.06785552948713303,1.831,0.6042,0
10.5033,18.924,0.06969834864139557,1.628,0.608,0
10.5044,18.951,0.07065445929765701,1.446,0.6118,0
10.5054,18.979,0.07147976756095886,1.291,0.6157,0
10.5064,19.006,0.07185856252908707,1.18,0.6195,0
10.5074,19.034,0.07147271931171417,1.102,0.6233,0
10.5084,19.056,0.07183119654655457,1.039,0.6263,0
10.5094,19.083,0.0714220330119133,1.026,0.6302,0
10.5104,19.105,0.07035282999277115,1.047,0.6332,0
10.5114,19.127,0.06836451590061188,1.112,0.6363,0
10.5125,19.149,0.0663280189037323,1.214,0.6393,0
10.5134,19.171,0.0645463615655899,1.344,0.6424,0
10.5144,19.193,0.06229518726468086,1.504,0.6454,0
10.5153,19.21,0.05982554331421852,1.684,0.6477,0
10.5163,19.226,0.057432420551776886,1.885,0.65,0
10.5173,19.243,0.05485736206173897,2.121,0.6523,0
10.5183,19.259,0.05273260176181793,2.361,0.6546,0
10.5193,19.276,0.05104197934269905,2.61,0.6569,0
10.5203,19.286,0.04924686253070831,2.865,0.6584,0
10.5213,19.303,0.04799674078822136,3.111,0.6607,0
10.5223,19.319,0.04716384783387184,3.352,0.663,0
10.5233,19.336,0.04749450460076332,3.576,0.6653,0
10.5243,19.358,0.04859159514307976,3.774,0.6683,0
10.5253,19.374,0.050034549087285995,3.946,0.6706,0
10.5263,19.396,0.05171208083629608,4.095,0.6736,0
10.5273,19.418,0.05399496480822563,4.209,0.6767,0
10.5284,19.446,0.05708515644073486,4.291,0.6805,0
10.5294,19.473,0.059971436858177185,4.328,0.6843,0
10.5304,19.495,0.06231437250971794,4.326,0.6874,0
10.5314,19.523,0.0649406686425209,4.287,0.6912,0
10.5324,19.55,0.06743700057268143,4.213,0.695,0
10.5334,19.578,0.06883172690868378,4.109,0.6988,0
10.5344,19.605,0.06955994665622711,3.975,0.7026,0
10.5354,19.633,0.07128660380840302,3.8,0.7065,0
10.5365,19.66,0.07298701256513596,3.597,0.7103,0
10.5375,19.688,0.07324540615081787,3.385,0.7141,0
10.5385,19.715,0.07329321652650833,3.156,0.7179,0
10.5395,19.742,0.07416846603155136,2.917,0.7217,0
10.5406,19.77,0.0748518705368042,2.672,0.7255,0
10.5417,19.797,0.07449652254581451,2.419,0.7293,0
10.5427,19.83,0.0746525451540947,2.19,0.7339,0
10.5438,19.858,0.0749807208776474,1.956,0.7377,0
10.5449,19.885,0.07459083944559097,1.761,0.7415,0
10.546,19.918,0.07442103326320648,1.593,0.7461,0
10.5469,19.946,0.07405068725347519,1.47,0.7499,0
10.5479,19.968,0.07382284104824066,1.375,0.753,0
10.5489,19.995,0.07326983660459518,1.318,0.7568,0
10.5499,20.017,0.07269208878278732,1.297,0.7599,0
10.551,20.045,0.07177986949682236,1.315,0.7637,0
10.552,20.072,0.07012315094470978,1.375,0.7675,0
10.553,20.094,0.06825463473796844,1.475,0.7705,0
10.5541,20.116,0.06643092632293701,1.616,0.7736,0
10.5553,20.138,0.06379648298025131,1.816,0.7766,0
10.5564,20.16,0.061480969190597534,2.024,0.7797,0
10.5574,20.182,0.05935926362872124,2.246,0.7827,0
10.5584,20.198,0.05654387176036835,2.481,0.785,0
10.5594,20.215,0.054240480065345764,2.724,0.7873,0
10.5605,20.231,0.05195741355419159,2.984,0.7896,0
10.5615,20.248,0.0501130074262619,3.228,0.7919,0
10.5626,20.264,0.04849424213171005,3.48,0.7942,0
10.5637,20.281,0.047799695283174515,3.702,0.7965,0
10.5647,20.297,0.0483369417488575,3.885,0.7988,0
10.5657,20.319,0.0487549789249897,4.04,0.8018,0
10.5667,20.336,0.04931141436100006,4.164,0.8041,0
10.5677,20.358,0.050447311252355576,4.253,0.8072,0
10.5686,20.374,0.05236285179853439,4.304,0.8094,0
10.5696,20.396,0.054250285029411316,4.321,0.8125,0
10.5706,20.418,0.056468743830919266,4.302,0.8156,0
10.5715,20.446,0.05954692140221596,4.243,0.8194,0
10.5725,20.468,0.06215350329875946,4.155,0.8224,0
10.5735,20.495,0.06436917185783386,4.037,0.8262,0
10.5744,20.517,0.06643994152545929,3.893,0.8293,0
10.5753,20.544,0.0683356299996376,3.725,0.8331,0
10.5763,20.572,0.06995904445648193,3.533,0.8369,0
10.5773,20.599,0.07139687985181808,3.322,0.8407,0
10.5783,20.621,0.0721290111541748,3.101,0.8438,0
10.5793,20.654,0.0732734203338623,2.853,0.8484,0
10.5803,20.676,0.07281553745269775,2.616,0.8514,0
10.5813,20.704,0.07185814529657364,2.397,0.8552,0
10.5823,20.726,0.07156077027320862,2.179,0.8583,0
10.5833,20.753,0.07026166468858719,1.982,0.8621,0
10.5843,20.775,0.06803038716316223,1.8,0.8651,0
10.5853,20.797,0.06633388251066208,1.639,0.8682,0
10.5864,20.814,0.06456637382507324,1.496,0.8705,0
10.5875,20.841,0.06225869432091713,1.399,0.8743,0
10.5885,20.858,0.06026725098490715,1.34,0.8766,0
10.5896,20.88,0.05855207145214081,1.319,0.8796,0
10.5906,20.896,0.05694977566599846,1.337,0.8819,0
10.5915,20.918,0.055384475737810135,1.39,0.885,0
10.5925,20.929,0.053656723350286484,1.473,0.8865,0
10.5934,20.945,0.05170145258307457,1.591,0.8888,0
10.5944,20.962,0.050150513648986816,1.737,0.8911,0
10.5955,20.978,0.048903774470090866,1.932,0.8934,0
10.5965,20.995,0.04767562448978424,2.136,0.8957,0
10.5975,21.011,0.04648677259683609,2.363,0.8979,0
10.5985,21.028,0.0452846959233284,2.598,0.9002,0
10.5995,21.039,0.0447722002863884,2.843,0.9018,0
10.6006,21.055,0.0445755198597908,3.095,0.9041,0
10.6015,21.072,0.04452250525355339,3.334,0.9063,0
10.6025,21.088,0.0443873405456543,3.566,0.9086,0
10.6035,21.105,0.04435703530907631,3.782,0.9109,0
10.6045,21.121,0.04458407685160637,3.977,0.9132,0
10.6055,21.138,0.044961899518966675,4.153,0.9155,0
10.6065,21.154,0.045423056930303574,4.302,0.9178,0
10.6074,21.171,0.04579170048236847,4.417,0.9201,0
10.6084,21.187,0.046132173389196396,4.501,0.9224,0
10.6094,21.204,0.04647400230169296,4.551,0.9247,0
10.6103,21.22,0.04705909639596939,4.567,0.9269,0
10.6113,21.237,0.04784819483757019,4.55,0.9292,0
10.6123,21.253,0.0489225871860981,4.49,0.9315,0
10.6133,21.275,0.04933328181505203,4.407,0.9346,0
10.6143,21.292,0.04923092573881149,4.292,0.9369,0
10.6153,21.308,0.049053166061639786,4.138,0.9391,0
10.6163,21.33,0.04923698678612709,3.978,0.9422,0
10.6173,21.346,0.0491456538438797,3.78,0.9445,0
10.6184,21.363,0.04918908327817917,3.569,0.9468,0
10.6194,21.379,0.04897734150290489,3.346,0.9491,0
10.6204,21.401,0.04907405376434326,3.129,0.9521,0
10.6214,21.418,0.04895303025841713,2.913,0.9544,0
10.6224,21.434,0.048967842012643814,2.71,0.9567,0
10.6234,21.451,0.049158964306116104,2.519,0.959,0
10.6244,21.467,0.048748333007097244,2.346,0.9613,0
10.6254,21.489,0.048384349793195724,2.204,0.9643,0
10.6265,21.506,0.04832913726568222,2.068,0.9666,0
10.6275,21.522,0.04811384156346321,1.979,0.9689,0
10.6285,21.539,0.04820168763399124,1.926,0.9712,0
10.6295,21.555,0.047813765704631805,1.913,0.9735,0
10.6305,21.572,0.04759235680103302,1.935,0.9758,0
10.6315,21.588,0.047133367508649826,1.994,0.9781,0
10.6325,21.605,0.04664622247219086,2.084,0.9803,0
10.6334,21.621,0.0462845042347908,2.206,0.9826,0
10.6344,21.638,0.0458373948931694,2.355,0.9849,0
10.6354,21.649,0.04458414763212204,2.539,0.9865,0
10.6363,21.665,0.0439397431910038,2.738,0.9887,0
10.6374,21.682,0.04350734502077103,2.979,0.991,0
10.6383,21.693,0.0422239787876606,3.215,0.9926,0
10.6394,21.709,0.04123131185770035,3.475,0.9948,0
10.6404,21.72,0.04025915637612343,3.724,0.9964,0
10.6413,21.736,0.03969034552574158,3.977,0.9987,0
10.6424,21.747,0.039235882461071014,4.232,0.0002,0
10.6434,21.764,0.03915085643529892,4.463,0.0025,0
10.6444,21.775,0.039273712784051895,4.677,0.004,0
10.6455,21.791,0.03944162279367447,4.869,0.0063,0
10.6465,21.808,0.040136560797691345,5.03,0.0086,0
10.6475,21.824,0.041428711265325546,5.156,0.0109,0
10.6485,21.841,0.042945340275764465,5.247,0.0132,0
10.6494,21.857,0.044581975787878036,5.301,0.0154,0
10.6504,21.874,0.04583889991044998,5.322,0.0177,0
10.6513,21.896,0.04789289832115173,5.313,0.0208,0
10.6522,21.912,0.05014248192310333,5.263,0.0231,0
10.6533,21.934,0.05245039984583855,5.181,0.0261,0
10.6543,21.962,0.05574769899249077,5.066,0.0299,0
10.6554,21.989,0.05994507670402527,4.89,0.0338,0
10.6564,22.017,0.0622258186340332,4.729,0.0376,0
10.6574,22.039,0.06360014528036118,4.543,0.0406,0
10.6583,22.066,0.0655178502202034,4.353,0.0444,0
10.6593,22.088,0.06663845479488373,4.141,0.0475,0
10.6604,22.115,0.06666196882724762,3.934,0.0513,0
10.6614,22.137,0.06581003963947296,3.725,0.0544,0
10.6625,22.159,0.06440002471208572,3.51,0.0574,0
10.6635,22.181,0.0618508905172348,3.331,0.0605,0
10.6645,22.198,0.05880649387836456,3.182,0.0627,0
10.6654,22.214,0.05554857477545738,3.057,0.065,0
10.6664,22.225,0.05265981703996658,2.952,0.0666,0
10.6673,22.242,0.05010563135147095,2.876,0.0688,0
10.6683,22.253,0.04694952070713043,2.823,0.0704,0
10.6693,22.264,0.043513406068086624,2.8,0.0719,0
10.6703,22.275,0.04003726691007614,2.809,0.0734,0
10.6713,22.286,0.03664186969399452,2.845,0.075,0
10.6723,22.291,0.03365979343652725,2.899,0.0757,0
10.6733,22.297,0.03028557077050209,2.972,0.0765,0
10.6743,22.302,0.027035709470510483,3.047,0.0772,0
10.6755,22.308,0.02335553616285324,3.131,0.078,0
10.6765,22.313,0.02056952752172947,3.182,0.0788,0
10.6775,22.319,0.018081480637192726,3.211,0.0795,0
10.6785,22.319,0.015866393223404884,3.227,0.0795,0
10.6794,22.319,0.0134960962459445,3.161,0.0795,0
