phase,t_s,encoder0,position,fault
spin,44.5097,0.3039551377296448,0.006072998046875,0
spin,44.5108,0.3039551377296448,0.006072998046875,0
spin,44.5117,0.3039551377296448,0.006072998046875,0
spin,44.5128,0.3039551377296448,0.006072998046875,0
spin,44.5138,0.3039551377296448,0.006072998046875,0
spin,44.5147,0.3039551377296448,0.006072998046875,0
spin,44.5157,0.3039551377296448,0.006072998046875,0
spin,44.5168,0.3039551377296448,0.006072998046875,0
spin,44.5177,0.3039551377296448,0.006072998046875,0
spin,44.5188,0.3039551377296448,0.006072998046875,0
spin,44.5197,0.3039551377296448,0.006072998046875,0
spin,44.5208,0.3039551377296448,0.006072998046875,0
spin,44.5217,0.3039551377296448,0.006072998046875,0
spin,44.5228,0.3039551377296448,0.006072998046875,0
spin,44.5238,0.3039551377296448,0.006072998046875,0
spin,44.5247,0.3039551377296448,0.006072998046875,0
spin,44.5258,0.3039551377296448,0.006072998046875,0
spin,44.5267,0.3039156496524811,0.006072998046875,0
spin,44.5278,0.30389323830604553,0.006072998046875,0
spin,44.5287,0.30388665199279785,0.006072998046875,0
spin,44.5298,0.3038855493068695,0.006072998046875,0
spin,44.5308,0.3038865625858307,0.006072998046875,0
spin,44.5317,0.30388808250427246,0.006072998046875,0
spin,44.5327,0.30388957262039185,0.006072998046875,0
spin,44.5338,0.30389082431793213,0.006072998046875,0
spin,44.5347,0.3038918077945709,0.006072998046875,0
spin,44.5358,0.30389243364334106,0.006072998046875,0
spin,44.5367,0.30389297008514404,0.006072998046875,0
spin,44.5377,0.3038932681083679,0.006072998046875,0
spin,44.5388,0.30389344692230225,0.006072998046875,0
spin,44.5397,0.3038935363292694,0.006072998046875,0
spin,44.5408,0.3039192855358124,0.006072998046875,0
spin,44.5417,0.3039478063583374,0.006072998046875,0
spin,44.5428,0.3039606809616089,0.006072998046875,0
spin,44.5437,0.3039633333683014,0.006072998046875,0
spin,44.5448,0.30396297574043274,0.006072998046875,0
spin,44.5458,0.30396151542663574,0.006072998046875,0
spin,44.5468,0.3039599657058716,0.006072998046875,0
spin,44.5478,0.3039587736129761,0.006072998046875,0
spin,44.5487,0.3039577007293701,0.006072998046875,0
spin,44.5498,0.30395692586898804,0.006072998046875,0
spin,44.5508,0.3039563298225403,0.006072998046875,0
spin,44.5517,0.30395594239234924,0.006072998046875,0
spin,44.5528,0.30395567417144775,0.006072998046875,0
spin,44.5537,0.3039555847644806,0.006072998046875,0
spin,44.5548,0.30395540595054626,0.006072998046875,0
spin,44.5558,0.3039553165435791,0.006072998046875,0
spin,44.5567,0.3039553165435791,0.006072998046875,0
spin,44.5578,0.30395522713661194,0.006072998046875,0
spin,44.5588,0.30395522713661194,0.006072998046875,0
spin,44.5597,0.30395522713661194,0.006072998046875,0
spin,44.5608,0.30395522713661194,0.006072998046875,0
spin,44.5617,0.3039551377296448,0.006072998046875,0
spin,44.5628,0.3039551377296448,0.006072998046875,0
spin,44.5638,0.3039551377296448,0.006072998046875,0
spin,44.5648,0.3039551377296448,0.006072998046875,0
spin,44.5657,0.3039551377296448,0.006072998046875,0
spin,44.5668,0.3039551377296448,0.006072998046875,0
spin,44.5677,0.3039551377296448,0.006072998046875,0
spin,44.5688,0.3039551377296448,0.006072998046875,0
spin,44.5697,0.3039551377296448,0.006072998046875,0
spin,44.5708,0.3039551377296448,0.006072998046875,0
spin,44.5718,0.3039551377296448,0.006072998046875,0
spin,44.5727,0.3039551377296448,0.006072998046875,0
spin,44.5737,0.3039551377296448,0.006072998046875,0
spin,44.5747,0.3039551377296448,0.006072998046875,0
spin,44.5758,0.3039551377296448,0.006072998046875,0
spin,44.5767,0.3039551377296448,0.006072998046875,0
spin,44.5777,0.3039551377296448,0.006072998046875,0
spin,44.5787,0.3039551377296448,0.006072998046875,0
spin,44.5797,0.3039551377296448,0.006072998046875,0
spin,44.5808,0.3039551377296448,0.006072998046875,0
spin,44.5817,0.3039551377296448,0.006072998046875,0
spin,44.5828,0.3039551377296448,0.006072998046875,0
spin,44.5837,0.3039551377296448,0.006072998046875,0
spin,44.5848,0.3039551377296448,0.006072998046875,0
spin,44.5858,0.3039551377296448,0.006072998046875,0
spin,44.5868,0.3039551377296448,0.006072998046875,0
spin,44.5877,0.3039551377296448,0.006072998046875,0
spin,44.5888,0.3039551377296448,0.006072998046875,0
spin,44.5898,0.3039551377296448,0.006072998046875,0
spin,44.5907,0.3039551377296448,0.006072998046875,0
spin,44.5918,0.3039551377296448,0.006072998046875,0
spin,44.5927,0.3039551377296448,0.006072998046875,0
spin,44.5938,0.3039551377296448,0.006072998046875,0
spin,44.5948,0.3039551377296448,0.006072998046875,0
spin,44.5958,0.3039551377296448,0.006072998046875,0
spin,44.5967,0.3039551377296448,0.006072998046875,0
spin,44.5978,0.3039551377296448,0.006072998046875,0
spin,44.5987,0.3039551377296448,0.006072998046875,0
spin,44.5997,0.3039551377296448,0.006072998046875,0
spin,44.6008,0.3039551377296448,0.006072998046875,0
spin,44.6018,0.3039551377296448,0.006072998046875,0
spin,44.6027,0.3039551377296448,0.006072998046875,0
spin,44.6038,0.3039551377296448,0.006072998046875,0
spin,44.6047,0.3039551377296448,0.006072998046875,0
spin,44.6057,0.3039551377296448,0.006072998046875,0
spin,44.6068,0.3039551377296448,0.006072998046875,0
spin,44.6077,0.3039551377296448,0.006072998046875,0
spin,44.6088,0.3039551377296448,0.006072998046875,0
spin,44.6097,0.3039551377296448,0.006072998046875,0
spin,44.6107,0.3039551377296448,0.006072998046875,0
spin,44.6118,0.3039551377296448,0.006072998046875,0
spin,44.6127,0.3039551377296448,0.006072998046875,0
spin,44.6137,0.3039551377296448,0.006072998046875,0
spin,44.6147,0.3039551377296448,0.006072998046875,0
spin,44.6158,0.3039551377296448,0.006072998046875,0
spin,44.6167,0.3039551377296448,0.006072998046875,0
spin,44.6178,0.3039551377296448,0.006072998046875,0
spin,44.6187,0.3039551377296448,0.006072998046875,0
spin,44.6198,0.3039551377296448,0.006072998046875,0
spin,44.6207,0.3039551377296448,0.006072998046875,0
spin,44.6218,0.3039551377296448,0.006072998046875,0
spin,44.6227,0.3039551377296448,0.006072998046875,0
spin,44.6238,0.3039551377296448,0.006072998046875,0
spin,44.6247,0.3039551377296448,0.006072998046875,0
spin,44.6258,0.3039551377296448,0.006072998046875,0
spin,44.6267,0.3039551377296448,0.006072998046875,0
spin,44.6277,0.3039551377296448,0.006072998046875,0
spin,44.6288,0.3039551377296448,0.006072998046875,0
spin,44.6297,0.3039551377296448,0.006072998046875,0
spin,44.6308,0.3039551377296448,0.006072998046875,0
spin,44.6318,0.3039551377296448,0.006072998046875,0
spin,44.6328,0.3039551377296448,0.006072998046875,0
spin,44.6337,0.3039551377296448,0.006072998046875,0
spin,44.6348,0.3039551377296448,0.006072998046875,0
spin,44.6357,0.3039551377296448,0.006072998046875,0
spin,44.6368,0.3039551377296448,0.006072998046875,0
spin,44.6377,0.3039551377296448,0.006072998046875,0
spin,44.6388,0.3039551377296448,0.006072998046875,0
spin,44.6398,0.3039551377296448,0.006072998046875,0
spin,44.6408,0.3039551377296448,0.006072998046875,0
spin,44.6417,0.3039551377296448,0.006072998046875,0
spin,44.6428,0.3039551377296448,0.006072998046875,0
spin,44.6437,0.3039551377296448,0.006072998046875,0
spin,44.6447,0.3039551377296448,0.006072998046875,0
spin,44.6458,0.3039551377296448,0.006072998046875,0
spin,44.6468,0.3039551377296448,0.006072998046875,0
spin,44.6477,0.3039551377296448,0.006072998046875,0
spin,44.6488,0.3039551377296448,0.006072998046875,0
spin,44.6498,0.3039551377296448,0.006072998046875,0
spin,44.6508,0.3039551377296448,0.006072998046875,0
spin,44.6517,0.3039551377296448,0.006072998046875,0
spin,44.6528,0.3039551377296448,0.006072998046875,0
spin,44.6537,0.3039551377296448,0.006072998046875,0
spin,44.6548,0.3039551377296448,0.006072998046875,0
spin,44.6557,0.3039551377296448,0.006072998046875,0
spin,44.6568,0.3039551377296448,0.006072998046875,0
spin,44.6578,0.3039551377296448,0.006072998046875,0
spin,44.6587,0.3039551377296448,0.006072998046875,0
spin,44.6598,0.3039551377296448,0.006072998046875,0
spin,44.6607,0.3039551377296448,0.006072998046875,0
spin,44.6618,0.3039551377296448,0.006072998046875,0
spin,44.6628,0.3039551377296448,0.006072998046875,0
spin,44.6637,0.3039551377296448,0.006072998046875,0
spin,44.6648,0.3039551377296448,0.006072998046875,0
spin,44.6658,0.3039551377296448,0.006072998046875,0
spin,44.6668,0.3039551377296448,0.006072998046875,0
spin,44.6677,0.3039551377296448,0.006072998046875,0
spin,44.6688,0.3039551377296448,0.006072998046875,0
spin,44.6697,0.3039551377296448,0.006072998046875,0
spin,44.6708,0.3039551377296448,0.006072998046875,0
spin,44.6717,0.3039551377296448,0.006072998046875,0
spin,44.6728,0.3039551377296448,0.006072998046875,0
spin,44.6737,0.3039551377296448,0.006072998046875,0
spin,44.6747,0.3039551377296448,0.006072998046875,0
spin,44.6757,0.3039551377296448,0.006072998046875,0
spin,44.6768,0.3039551377296448,0.006072998046875,0
spin,44.6777,0.3039551377296448,0.006072998046875,0
spin,44.6788,0.3039551377296448,0.006072998046875,0
spin,44.6798,0.3039551377296448,0.006072998046875,0
spin,44.6807,0.3039551377296448,0.006072998046875,0
spin,44.6818,0.3039551377296448,0.006072998046875,0
spin,44.6828,0.3039551377296448,0.006072998046875,0
spin,44.6837,0.3039551377296448,0.006072998046875,0
spin,44.6848,0.3039551377296448,0.006072998046875,0
spin,44.6858,0.3039551377296448,0.006072998046875,0
spin,44.6867,0.3039551377296448,0.006072998046875,0
spin,44.6878,0.3039551377296448,0.006072998046875,0
spin,44.6887,0.3039551377296448,0.006072998046875,0
spin,44.6898,0.3039551377296448,0.006072998046875,0
spin,44.6908,0.3039551377296448,0.006072998046875,0
spin,44.6917,0.3039551377296448,0.006072998046875,0
spin,44.6928,0.3039551377296448,0.006072998046875,0
spin,44.6938,0.3039551377296448,0.006072998046875,0
spin,44.6948,0.3039551377296448,0.006072998046875,0
spin,44.6957,0.3039551377296448,0.006072998046875,0
spin,44.6968,0.3039551377296448,0.006072998046875,0
spin,44.6977,0.3039551377296448,0.006072998046875,0
spin,44.6988,0.3039551377296448,0.006072998046875,0
spin,44.6998,0.3039551377296448,0.006072998046875,0
spin,44.7008,0.3039551377296448,0.006072998046875,0
spin,44.7017,0.3039551377296448,0.006072998046875,0
spin,44.7028,0.3039551377296448,0.006072998046875,0
spin,44.7038,0.3039551377296448,0.006072998046875,0
spin,44.7048,0.3039551377296448,0.006072998046875,0
spin,44.7058,0.3039551377296448,0.006072998046875,0
spin,44.7068,0.3039551377296448,0.006072998046875,0
spin,44.7078,0.3039551377296448,0.006072998046875,0
spin,44.7087,0.3039551377296448,0.006072998046875,0
spin,44.7098,0.3039551377296448,0.006072998046875,0
spin,44.7107,0.3039551377296448,0.006072998046875,0
spin,44.7118,0.3039551377296448,0.006072998046875,0
spin,44.7127,0.3039551377296448,0.006072998046875,0
spin,44.7138,0.3039551377296448,0.006072998046875,0
spin,44.7148,0.3039551377296448,0.006072998046875,0
spin,44.7158,0.3039551377296448,0.006072998046875,0
spin,44.7168,0.3039551377296448,0.006072998046875,0
spin,44.7177,0.3039551377296448,0.006072998046875,0
spin,44.719,0.3039551377296448,0.006072998046875,0
spin,44.7198,0.3039551377296448,0.006072998046875,0
spin,44.7207,0.3039551377296448,0.006072998046875,0
spin,44.7217,0.3039551377296448,0.006072998046875,0
spin,44.7228,0.3039551377296448,0.006072998046875,0
spin,44.7237,0.3039551377296448,0.006072998046875,0
spin,44.7248,0.3039551377296448,0.006072998046875,0
spin,44.7258,0.3039551377296448,0.006072998046875,0
spin,44.7268,0.3039551377296448,0.006072998046875,0
spin,44.7277,0.3039551377296448,0.006072998046875,0
spin,44.7288,0.3039551377296448,0.006072998046875,0
spin,44.7298,0.3039551377296448,0.006072998046875,0
spin,44.7307,0.3039551377296448,0.006072998046875,0
spin,44.7318,0.3039551377296448,0.006072998046875,0
spin,44.7328,0.3039551377296448,0.006072998046875,0
spin,44.7338,0.3039551377296448,0.006072998046875,0
spin,44.7348,0.3039551377296448,0.006072998046875,0
spin,44.7357,0.3039551377296448,0.006072998046875,0
spin,44.7368,0.3039551377296448,0.006072998046875,0
spin,44.7377,0.3039551377296448,0.006072998046875,0
spin,44.7387,0.3039551377296448,0.006072998046875,0
spin,44.7397,0.3039551377296448,0.006072998046875,0
spin,44.7408,0.3039551377296448,0.006072998046875,0
spin,44.7418,0.3039551377296448,0.006072998046875,0
spin,44.7427,0.3039551377296448,0.006072998046875,0
spin,44.7437,0.3039551377296448,0.006072998046875,0
spin,44.7447,0.3039551377296448,0.006072998046875,0
spin,44.7457,0.3039551377296448,0.006072998046875,0
spin,44.7467,0.3039551377296448,0.006072998046875,0
spin,44.7478,0.3039551377296448,0.006072998046875,0
spin,44.7488,0.3039551377296448,0.006072998046875,0
spin,44.7497,0.3039551377296448,0.006072998046875,0
spin,44.7508,0.3039551377296448,0.006072998046875,0
spin,44.7518,0.3039551377296448,0.006072998046875,0
spin,44.7528,0.3039551377296448,0.006072998046875,0
spin,44.7538,0.3039551377296448,0.006072998046875,0
spin,44.7548,0.3039551377296448,0.006072998046875,0
spin,44.7558,0.3039551377296448,0.006072998046875,0
spin,44.7568,0.3039551377296448,0.006072998046875,0
spin,44.7578,0.3039551377296448,0.006072998046875,0
spin,44.7589,0.3039551377296448,0.006072998046875,0
spin,44.7597,0.3039551377296448,0.006072998046875,0
spin,44.7608,0.3039551377296448,0.006072998046875,0
spin,44.7618,0.3039551377296448,0.006072998046875,0
spin,44.7627,0.3039551377296448,0.006072998046875,0
spin,44.7638,0.3039551377296448,0.006072998046875,0
spin,44.7649,0.3039551377296448,0.006072998046875,0
spin,44.7657,0.3039551377296448,0.006072998046875,0
spin,44.7668,0.3039551377296448,0.006072998046875,0
spin,44.7678,0.3039551377296448,0.006072998046875,0
spin,44.7688,0.3039551377296448,0.006072998046875,0
spin,44.7697,0.3039551377296448,0.006072998046875,0
spin,44.7708,0.3039551377296448,0.006072998046875,0
spin,44.7718,0.3039551377296448,0.006072998046875,0
spin,44.7728,0.3039551377296448,0.006072998046875,0
spin,44.7739,0.3039551377296448,0.006072998046875,0
spin,44.7748,0.3039551377296448,0.006072998046875,0
spin,44.7757,0.3039551377296448,0.006072998046875,0
spin,44.7768,0.3039551377296448,0.006072998046875,0
spin,44.7777,0.3039551377296448,0.006072998046875,0
spin,44.7787,0.3039551377296448,0.006072998046875,0
spin,44.7797,0.3039551377296448,0.006072998046875,0
spin,44.7808,0.3039551377296448,0.006072998046875,0
spin,44.7818,0.3039551377296448,0.006072998046875,0
spin,44.7828,0.3039551377296448,0.006072998046875,0
spin,44.7838,0.3039551377296448,0.006072998046875,0
spin,44.7848,0.3039551377296448,0.006072998046875,0
spin,44.7858,0.3039551377296448,0.006072998046875,0
spin,44.7867,0.3039551377296448,0.006072998046875,0
spin,44.7878,0.3039551377296448,0.006072998046875,0
spin,44.7887,0.3039551377296448,0.006072998046875,0
spin,44.7898,0.3039551377296448,0.006072998046875,0
spin,44.7908,0.3039551377296448,0.006072998046875,0
spin,44.7918,0.3039551377296448,0.006072998046875,0
spin,44.7928,0.3039551377296448,0.006072998046875,0
spin,44.7938,0.3039551377296448,0.006072998046875,0
spin,44.7948,0.3039551377296448,0.006072998046875,0
spin,44.7957,0.3039551377296448,0.006072998046875,0
spin,44.7968,0.3039551377296448,0.006072998046875,0
spin,44.7978,0.3039551377296448,0.006072998046875,0
spin,44.7987,0.3039551377296448,0.006072998046875,0
spin,44.7997,0.3039551377296448,0.006072998046875,0
spin,44.8008,0.3039551377296448,0.006072998046875,0
spin,44.8018,0.3039551377296448,0.006072998046875,0
spin,44.8027,0.3039551377296448,0.006072998046875,0
spin,44.8037,0.3039551377296448,0.006072998046875,0
