t_s,leg,tgt_deg,pos_deg,vel_rps,torque_Nm,iq_A,bus_V,fet_C,fault
6.372,1,160.0,109.3799,0.05045232176780701,6.94260311126709,1.3587732315063477,23.654146194458008,36.0,0
6.377,1,160.0,109.4952,0.06058758497238159,3.3028922080993652,0.6464263796806335,23.636198043823242,36.0,0
6.382,1,160.0,109.6161,0.06462442129850388,3.4584667682647705,0.6768746376037598,23.636198043823242,36.0,0
6.387,1,160.0,109.726,0.06129561737179756,4.19136905670166,0.820314884185791,23.654146194458008,36.0,0
6.392,1,160.0,109.8138,0.05088933929800987,4.210661888122559,0.8240907192230225,23.654146194458008,36.0,0
6.397,1,160.0,109.8962,0.047455813735723495,5.206134796142578,1.0189199447631836,23.636198043823242,36.0,0
6.402,1,160.0,110.0006,0.05702021345496178,2.714858055114746,0.5313391089439392,23.654146194458008,36.0,0
6.407,1,160.0,110.1215,0.06589312106370926,1.4572516679763794,0.2852063775062561,23.654146194458008,36.0,0
6.412,1,160.0,110.2368,0.063188336789608,1.7312202453613281,0.33882617950439453,23.636198043823242,36.0,0
6.417,1,160.0,110.3302,0.05218527093529701,3.8712053298950195,0.7576539516448975,23.636198043823242,36.0,0
6.422,1,160.0,110.4126,0.04815227538347244,3.984950542449951,0.7799155712127686,23.636198043823242,36.0,0
6.427,1,160.0,110.5115,0.05506078898906708,2.0416007041931152,0.39957237243652344,23.654146194458008,36.0,0
6.432,1,160.0,110.6323,0.06448663771152496,0.31725335121154785,0.062091320753097534,23.636198043823242,36.0,0
6.437,1,160.0,110.7422,0.05975436046719551,1.3488729000091553,0.2639949917793274,23.654146194458008,36.0,0
6.442,1,160.0,110.8191,0.047832779586315155,3.838029384613037,0.7511608600616455,23.636198043823242,36.0,0
6.447,1,160.0,110.896,0.0438530296087265,3.5956053733825684,0.7037147879600525,23.654146194458008,36.0,0
6.452,1,160.0,110.9839,0.04768678918480873,2.9613590240478516,0.5795831084251404,23.654146194458008,36.0,0
6.457,1,160.0,111.0828,0.05482576787471771,1.797170877456665,0.3517337441444397,23.654146194458008,36.0,0
6.462,1,160.0,111.1926,0.058892760425806046,1.0514566898345947,0.2057860940694809,23.636198043823242,36.0,0
6.467,1,160.0,111.286,0.053449664264917374,1.9015921354293823,0.3721705675125122,23.654146194458008,36.0,0
6.472,1,160.0,111.3574,0.043380871415138245,3.6303141117095947,0.7105078101158142,23.636198043823242,36.0,0
6.477,1,160.0,111.4343,0.041534073650836945,3.965266466140747,0.776063084602356,23.654146194458008,36.0,0
6.482,1,160.0,111.5222,0.048614419996738434,3.135519504547119,0.6136689782142639,23.636198043823242,36.0,0
6.487,1,160.0,111.6266,0.056069787591695786,1.4084515571594238,0.27565544843673706,23.636198043823242,36.0,0
6.492,1,160.0,111.731,0.05659171938896179,1.635191559791565,0.32003191113471985,23.636198043823242,36.0,0
6.497,1,160.0,111.8188,0.051221322268247604,2.3227081298828125,0.4545893669128418,23.636198043823242,36.0,0
6.502,1,160.0,111.8903,0.04330073669552803,4.349470615386963,0.8512576818466187,23.636198043823242,36.0,0
6.507,1,160.0,111.9617,0.03849903866648674,5.232701301574707,1.0241193771362305,23.654146194458008,36.0,0
6.512,1,160.0,112.0386,0.0445251502096653,4.313019752502441,0.8441237211227417,23.636198043823242,36.0,0
6.517,1,160.0,112.1375,0.05246533453464508,2.9535367488861084,0.5780521631240845,23.636198043823242,36.0,0
6.522,1,160.0,112.2363,0.05278131365776062,2.7005698680877686,0.528542697429657,23.654146194458008,36.0,0
6.527,1,160.0,112.3187,0.04825239256024361,2.699164390563965,0.5282676219940186,23.654146194458008,36.0,0
6.532,1,160.0,112.3956,0.04291753098368645,4.5671610832214355,0.8938630819320679,23.654146194458008,36.0,0
6.537,1,160.0,112.467,0.04229912534356117,4.759918212890625,0.9315885305404663,23.636198043823242,36.0,0
6.541,1,160.0,112.5439,0.0445135161280632,4.270051002502441,0.8357141017913818,23.636198043823242,36.0,0
6.547,1,160.0,112.6483,0.05181509256362915,3.801215410232544,0.7439557909965515,23.636198043823242,36.0,0
6.552,1,160.0,112.7527,0.056998781859874725,2.327965259552002,0.4556182622909546,23.654146194458008,36.0,0
6.557,1,160.0,112.8461,0.051484692841768265,3.2855920791625977,0.6430404186248779,23.636198043823242,36.0,0
6.562,1,160.0,112.923,0.04414492845535278,4.529664039611816,0.8865243196487427,23.654146194458008,36.0,0
6.567,1,160.0,112.9999,0.04417797923088074,4.491568088531494,0.8790683150291443,23.636198043823242,36.0,0
6.572,1,160.0,113.0933,0.049660876393318176,3.7624406814575195,0.7363669872283936,23.636198043823242,36.0,0
6.577,1,160.0,113.1921,0.05509869381785393,2.8884146213531494,0.5653067827224731,23.636198043823242,36.0,0
6.582,1,160.0,113.2965,0.056515950709581375,2.508249282836914,0.4909026324748993,23.636198043823242,36.0,0
6.587,1,160.0,113.3899,0.05049791559576988,3.219374656677246,0.6300806999206543,23.636198043823242,36.0,0
6.592,1,160.0,113.4613,0.044291719794273376,3.614448308944702,0.7074026465415955,23.654146194458008,36.0,0
6.597,1,160.0,113.5437,0.04621068388223648,4.581527233123779,0.8966747522354126,23.636198043823242,36.0,0
6.602,1,160.0,113.6426,0.05390050634741783,2.645808219909668,0.5178250074386597,23.654146194458008,36.0,0
6.607,1,160.0,113.7524,0.057022575289011,2.037750482559204,0.39881885051727295,23.636198043823242,36.0,0
6.612,1,160.0,113.8403,0.05108215659856796,3.8888931274414062,0.7611156702041626,23.654146194458008,36.0,0
6.616,1,160.0,113.9117,0.04445003345608711,4.996808052062988,0.9779515266418457,23.67209243774414,36.0,0
6.622,1,160.0,113.9886,0.042497046291828156,5.4808454513549805,1.0726850032806396,23.654146194458008,36.0,0
6.627,1,160.0,114.0765,0.04743339866399765,4.330961227416992,0.8476351499557495,23.61825180053711,36.0,0
6.632,1,160.0,114.1864,0.05792929604649544,2.0373964309692383,0.39874956011772156,23.636198043823242,36.0,0
6.637,1,160.0,114.3018,0.06143825501203537,2.069746732711792,0.40508097410202026,23.654146194458008,36.0,0
6.642,1,160.0,114.3842,0.04774915426969528,3.7303154468536377,0.7300795912742615,23.654146194458008,36.0,0
6.647,1,160.0,114.4446,0.038101475685834885,6.018625736236572,1.1779367923736572,23.654146194458008,36.0,0
6.652,1,160.0,114.516,0.04149828851222992,5.70982027053833,1.1174988746643066,23.636198043823242,36.0,0
6.657,1,160.0,114.6094,0.04917093738913536,4.247294902801514,0.8312603235244751,23.636198043823242,36.0,0
6.662,1,160.0,114.7137,0.05492524430155754,3.496263265609741,0.6842719912528992,23.654146194458008,36.0,0
6.667,1,160.0,114.8126,0.054890841245651245,4.416190147399902,0.8643157482147217,23.636198043823242,36.0,0
6.672,1,160.0,114.884,0.04113319143652916,6.98534631729126,1.3671387434005737,23.636198043823242,36.0,0
6.677,1,160.0,114.928,0.030641958117485046,7.545660972595215,1.4768009185791016,23.636198043823242,36.0,0
6.682,1,160.0,115.0049,0.04039362445473671,6.596803665161133,1.2910950183868408,23.636198043823242,36.0,0
6.687,1,160.0,115.0928,0.047077663242816925,5.070966720581055,0.9924654364585876,23.636198043823242,36.0,0
6.692,1,160.0,115.1862,0.04890364035964012,5.356706619262695,1.048389196395874,23.654146194458008,36.0,0
6.697,1,160.0,115.274,0.050103820860385895,5.9426727294921875,1.163071632385254,23.636198043823242,36.0,0
6.702,1,160.0,115.351,0.043310001492500305,7.570672035217285,1.4816958904266357,23.654146194458008,36.0,0
6.707,1,160.0,115.4059,0.03328411653637886,10.396376609802246,2.034729480743408,23.61825180053711,36.0,0
6.712,1,160.0,115.4718,0.037742748856544495,8.505170822143555,1.6645915508270264,23.636198043823242,36.0,0
6.717,1,160.0,115.5597,0.04451720044016838,8.0484037399292,1.5751953125,23.636198043823242,36.0,0
6.722,1,160.0,115.6531,0.05009491369128227,7.260643005371094,1.4210184812545776,23.636198043823242,36.0,0
6.727,1,160.0,115.752,0.05514983832836151,5.949753761291504,1.1644575595855713,23.636198043823242,36.0,0
6.732,1,160.0,115.8453,0.0506410151720047,6.925688743591309,1.3554627895355225,23.654146194458008,36.0,0
6.737,1,160.0,115.9113,0.040999554097652435,8.75135326385498,1.7127732038497925,23.636198043823242,36.0,0
6.742,1,160.0,115.9937,0.045346230268478394,8.701343536376953,1.7029856443405151,23.61825180053711,36.0,0
6.747,1,160.0,116.0925,0.05151991546154022,6.534250736236572,1.2519029378890991,23.636198043823242,36.0,0
6.752,1,160.0,116.1914,0.05580611899495125,6.657488822937012,1.3029719591140747,23.636198043823242,36.0,0
6.757,1,160.0,116.3013,0.05938815325498581,6.358726978302002,1.2444998025894165,23.654146194458008,36.0,0
6.762,1,160.0,116.3947,0.0528336837887764,5.461404800415039,1.0688802003860474,23.67209243774414,36.0,0
6.767,1,160.0,116.4661,0.041123341768980026,8.84230899810791,1.730574607849121,23.654146194458008,36.0,0
6.772,1,160.0,116.5485,0.04583049565553665,7.08910608291626,1.3874461650848389,23.61825180053711,36.0,0
6.777,1,160.0,116.6583,0.0589706115424633,5.030426025390625,0.984531044960022,23.636198043823242,36.0,0
6.782,1,160.0,116.7847,0.06523771584033966,3.092982530593872,0.6053438186645508,23.636198043823242,36.0,0
6.787,1,160.0,116.9,0.06595134735107422,3.1165614128112793,0.6099585890769958,23.654146194458008,36.0,0
6.792,1,160.0,116.9934,0.054319363087415695,4.67236852645874,0.9144537448883057,23.67209243774414,36.0,0
6.797,1,160.0,117.0758,0.04878205806016922,4.992580413818359,0.9771240949630737,23.636198043823242,36.0,0
6.802,1,160.0,117.1747,0.05276181921362877,3.858058214187622,0.7550808191299438,23.654146194458008,36.0,0
6.807,1,160.0,117.29,0.062926284968853,1.9165635108947754,0.375100702047348,23.654146194458008,36.0,0
6.812,1,160.0,117.4164,0.06653845310211182,1.8850306272506714,0.3689292371273041,23.654146194458008,36.0,0
6.817,1,160.0,117.5208,0.05907905846834183,2.4866559505462646,0.4866764545440674,23.654146194458008,36.0,0
6.822,1,160.0,117.6031,0.04930166155099869,3.1740951538085938,0.6212188005447388,23.654146194458008,36.0,0
6.827,1,160.0,117.691,0.050888460129499435,2.8698744773864746,0.5616781711578369,23.636198043823242,36.0,0
6.832,1,160.0,117.8119,0.06310578435659409,0.950669527053833,0.18606051802635193,23.636198043823242,36.0,0
6.837,1,160.0,117.9272,0.06424963474273682,0.1892179399728775,0.0370328351855278,23.654146194458008,36.0,0
6.842,1,160.0,118.0151,0.05270415544509888,2.498114585876465,0.48891910910606384,23.636198043823242,36.0,0
6.847,1,160.0,118.0865,0.04258417338132858,4.080533981323242,0.798622727394104,23.636198043823242,36.0,0
6.852,1,160.0,118.1689,0.04560702294111252,3.8907296657562256,0.7614750862121582,23.654146194458008,36.0,0
6.857,1,160.0,118.2678,0.052387535572052,1.9070154428482056,0.37323197722435,23.636198043823242,36.0,0
6.862,1,160.0,118.3777,0.05821346491575241,1.350862979888916,0.2643844783306122,23.654146194458008,36.0,0
6.867,1,160.0,118.4821,0.05839644744992256,1.6798397302627563,0.328770250082016,23.654146194458008,36.0,0
6.872,1,160.0,118.559,0.04556399583816528,2.9496190547943115,0.5772854089736938,23.636198043823242,36.0,0
6.877,1,160.0,118.6249,0.03936813771724701,4.5332441329956055,0.8872250318527222,23.654146194458008,36.0,0
6.882,1,160.0,118.7128,0.04716493561863899,3.55073618888855,0.6949331760406494,23.654146194458008,36.0,0
6.887,1,160.0,118.8171,0.05550215765833855,0.8969305753707886,0.17554299533367157,23.636198043823242,36.0,0
6.892,1,160.0,118.9215,0.057188257575035095,1.368518590927124,0.2678399682044983,23.636198043823242,36.0,0
6.897,1,160.0,119.0149,0.05131692811846733,1.7440587282180786,0.3413388729095459,23.636198043823242,36.0,0
6.902,1,160.0,119.0863,0.04307691007852554,3.7827682495117188,0.7403454184532166,23.636198043823242,36.0,0
6.907,1,160.0,119.1522,0.03881438821554184,4.240077972412109,0.8298479318618774,23.654146194458008,36.0,0
6.912,1,160.0,119.2291,0.04268305376172066,4.416491985321045,0.8643747568130493,23.61825180053711,36.0,0
6.916,1,160.0,119.317,0.04939598590135574,3.8403754234313965,0.7516199946403503,23.636198043823242,36.0,0
6.922,1,160.0,119.4214,0.052579157054424286,3.3664729595184326,0.6588701009750366,23.654146194458008,36.0,0
6.927,1,160.0,119.5093,0.04971762001514435,3.3721837997436523,0.6599878072738647,23.654146194458008,36.0,0
6.932,1,160.0,119.5807,0.04299366846680641,4.2810516357421875,0.837867021560669,23.654146194458008,36.0,0
6.937,1,160.0,119.6521,0.04057544097304344,5.55007266998291,1.0862338542938232,23.636198043823242,36.0,0
6.942,1,160.0,119.7345,0.04422824829816818,4.228788375854492,0.8276383280754089,23.636198043823242,36.0,0
6.947,1,160.0,119.8279,0.051673416048288345,3.744082450866699,0.732774019241333,23.636198043823242,36.0,0
6.952,1,160.0,119.9377,0.05810379236936569,2.5924549102783203,0.5073829293251038,23.654146194458008,36.0,0
6.957,1,160.0,120.0311,0.05378006026148796,2.952206611633301,0.5777918696403503,23.636198043823242,36.0,0
6.962,1,160.0,120.108,0.04415293037891388,4.347347259521484,0.8508421182632446,23.636198043823242,36.0,0
6.967,1,160.0,120.1794,0.041757602244615555,5.48148250579834,1.0728096961975098,23.654146194458008,36.0,0
6.972,1,160.0,120.2728,0.04936623573303223,4.6111884117126465,0.902479887008667,23.654146194458008,36.0,0
6.977,1,160.0,120.3772,0.05541792884469032,3.060439109802246,0.5989745855331421,23.636198043823242,36.0,0
6.982,1,160.0,120.4816,0.05833125486969948,2.7741222381591797,0.5429380536079407,23.654146194458008,36.0,0
6.987,1,160.0,120.575,0.052226174622774124,2.586557626724243,0.5062287449836731,23.636198043823242,36.0,0
6.992,1,160.0,120.6464,0.042079079896211624,5.067023277282715,0.9916937351226807,23.654146194458008,36.0,0
6.997,1,160.0,120.7178,0.04198884963989258,5.56881046295166,1.089901089668274,23.636198043823242,36.0,0
7.002,1,160.0,120.8167,0.05256529152393341,2.4964356422424316,0.4885905385017395,23.636198043823242,36.0,0
7.007,1,160.0,120.9265,0.05776524543762207,1.8436262607574463,0.3608257472515106,23.654146194458008,36.0,0
7.011,1,160.0,121.0199,0.05304962396621704,3.112041473388672,0.6090739965438843,23.67209243774414,36.0,0
7.017,1,160.0,121.0968,0.04419085010886192,4.823565483093262,0.9440453052520752,23.636198043823242,36.0,0
7.022,1,160.0,121.1682,0.04181167855858803,5.299305438995361,1.0371549129486084,23.636198043823242,36.0,0
7.027,1,160.0,121.2506,0.04629236459732056,4.685736656188965,0.9170700907707214,23.636198043823242,36.0,0
7.032,1,160.0,121.355,0.054644133895635605,2.6031365394592285,0.5094735026359558,23.654146194458008,36.0,0
7.037,1,160.0,121.4648,0.06004548817873001,1.7558794021606445,0.3436523675918579,23.636198043823242,36.0,0
7.042,1,160.0,121.5692,0.05596160143613815,2.791292190551758,0.5462984442710876,23.636198043823242,36.0,0
7.047,1,160.0,121.6406,0.04549521952867508,4.274718761444092,0.8366276621818542,23.636198043823242,36.0,0
7.052,1,160.0,121.7175,0.04225523769855499,5.203202724456787,1.0183460712432861,23.636198043823242,36.0,0
7.057,1,160.0,121.7999,0.04712354391813278,4.533273696899414,0.8872307538986206,23.636198043823242,36.0,0
7.062,1,160.0,121.9043,0.05365527421236038,3.865338087081909,0.7565056085586548,23.636198043823242,36.0,0
7.067,1,160.0,122.0032,0.05411719158291817,5.142299175262451,1.0064263343811035,23.654146194458008,36.0,0
7.072,1,160.0,122.0746,0.04292013868689537,5.90343713760376,1.1553926467895508,23.690038681030273,36.0,0
7.077,1,160.0,122.1295,0.03366139903664589,6.652829647064209,1.3020602464675903,23.654146194458008,36.0,0
7.082,1,160.0,122.2009,0.040831614285707474,6.037450313568115,1.1816210746765137,23.61825180053711,36.0,0
7.087,1,160.0,122.2943,0.0479145273566246,5.353639125823975,1.0477888584136963,23.636198043823242,36.0,0
7.092,1,160.0,122.3877,0.050664037466049194,4.528964519500732,0.8863874673843384,23.636198043823242,36.0,0
7.097,1,160.0,122.4756,0.04933800920844078,5.835968971252441,1.1421880722045898,23.61825180053711,36.0,0
7.102,1,160.0,122.5415,0.03788882866501808,6.2994184494018555,1.2328921556472778,23.636198043823242,36.0,0
7.107,1,160.0,122.5909,0.031692054122686386,9.844842910766602,1.9267858266830444,23.636198043823242,36.0,0
7.112,1,160.0,122.6733,0.04102528467774391,7.842727184295654,1.5349411964416504,23.636198043823242,36.0,0
7.117,1,160.0,122.7557,0.046194810420274734,6.924715042114258,1.3552722930908203,23.636198043823242,36.0,0
7.121,1,160.0,122.8381,0.04864951968193054,6.557767868041992,1.2834551334381104,23.636198043823242,36.0,0
7.127,1,160.0,122.948,0.053279608488082886,6.6099724769592285,1.2936724424362183,23.654146194458008,36.0,0
7.132,1,160.0,123.0304,0.04915336146950722,7.102743625640869,1.3901151418685913,23.654146194458008,36.0,0
7.137,1,160.0,123.0908,0.03743642568588257,9.37397289276123,1.8346294164657593,23.636198043823242,36.0,0
7.142,1,160.0,123.1622,0.04129645228385925,9.068199157714844,1.774784803390503,23.636198043823242,36.0,0
7.147,1,160.0,123.2611,0.051307715475559235,7.131094455718994,1.3956639766693115,23.67209243774414,36.0,0
7.152,1,160.0,123.371,0.05689679831266403,5.906844615936279,1.1560595035552979,23.636198043823242,36.0,0
7.157,1,160.0,123.4808,0.0611138790845871,5.485037326812744,1.0735054016113281,23.654146194458008,36.0,0
7.162,1,160.0,123.5797,0.0560440719127655,7.213733196258545,1.027400016784668,23.67209243774414,36.0,0
7.167,1,160.0,123.6456,0.04137099161744118,8.357561111450195,1.635702133178711,23.61825180053711,36.0,0
7.172,1,160.0,123.728,0.04545530676841736,8.451933860778809,1.6541723012924194,23.61825180053711,36.0,0
7.177,1,160.0,123.8434,0.05862860381603241,4.784623146057129,0.936423659324646,23.636198043823242,36.0,0
7.182,1,160.0,123.9642,0.0649830773472786,3.4548959732055664,0.6761758327484131,23.636198043823242,36.0,0
7.187,1,160.0,124.0851,0.06681732088327408,2.6178596019744873,0.5123550295829773,23.654146194458008,36.0,0
7.192,1,160.0,124.1895,0.05849938839673996,3.7314810752868652,0.7303076982498169,23.58235740661621,36.0,0
7.197,1,160.0,124.2719,0.04929306358098984,5.255871295928955,1.0286540985107422,23.654146194458008,36.0,0
7.202,1,160.0,124.3652,0.052728865295648575,4.761184215545654,0.9318363070487976,23.654146194458008,36.0,0
7.207,1,160.0,124.4861,0.06409021466970444,1.9053833484649658,0.37291258573532104,23.654146194458008,36.0,0
7.212,1,160.0,124.6069,0.0656457468867302,1.1226171255111694,0.2197132706642151,23.67209243774414,36.0,0
7.217,1,160.0,124.7058,0.05726085975766182,2.1763720512390137,0.4259491562843323,23.636198043823242,36.0,0
7.222,1,160.0,124.7882,0.04745926335453987,4.31700325012207,0.8449033498764038,23.654146194458008,36.0,0
7.227,1,160.0,124.8816,0.0514092855155468,2.45159649848938,0.4798148274421692,23.654146194458008,36.0,0
7.232,1,160.0,124.9969,0.06204598397016525,0.9844268560409546,0.19266735017299652,23.636198043823242,36.0,0
7.237,1,160.0,125.1123,0.062174830585718155,1.3080997467041016,0.2560150623321533,23.636198043823242,36.0,0
7.242,1,160.0,125.2057,0.0542735755443573,1.710676908493042,0.33480557799339294,23.636198043823242,36.0,0
7.247,1,160.0,125.2826,0.047494348138570786,2.903475284576416,0.5682543516159058,23.654146194458008,36.0,0
7.252,1,160.0,125.3705,0.04866214096546173,2.6397955417633057,0.5166482329368591,23.654146194458008,36.0,0
7.257,1,160.0,125.4694,0.05289967358112335,1.7994413375854492,0.35217809677124023,23.654146194458008,36.0,0
7.262,1,160.0,125.5737,0.05715251341462135,1.3432762622833252,0.26289963722229004,23.636198043823242,36.0,0
7.267,1,160.0,125.6726,0.05426342412829399,1.7094509601593018,0.3345656096935272,23.636198043823242,36.0,0
7.272,1,160.0,125.7495,0.04594525322318077,2.5553979873657227,0.5001303553581238,23.654146194458008,36.0,0
7.277,1,160.0,125.8209,0.042528290301561356,3.1958653926849365,0.6254795789718628,23.654146194458008,36.0,0
7.282,1,160.0,125.9088,0.046269357204437256,3.4373998641967773,0.6727515459060669,23.636198043823242,36.0,0
7.287,1,160.0,126.0077,0.05323141813278198,2.0951478481292725,0.4100523591041565,23.654146194458008,36.0,0
7.292,1,160.0,126.1121,0.0564655102789402,1.4261223077774048,0.27911388874053955,23.654146194458008,36.0,0
7.297,1,160.0,126.2054,0.053051311522722244,2.1386022567749023,0.4185570478439331,23.636198043823242,36.0,0
7.302,1,160.0,126.2769,0.0433054193854332,3.809720754623413,0.7456204295158386,23.654146194458008,36.0,0
7.307,1,160.0,126.3483,0.039378002285957336,4.473238945007324,0.875481128692627,23.654146194458008,36.0,0
7.312,1,160.0,126.4252,0.0438627228140831,3.8560562133789062,0.7546889781951904,23.67209243774414,36.0,0
7.317,1,160.0,126.524,0.05165428668260574,2.3637008666992188,0.4626122713088989,23.654146194458008,36.0,0
7.322,1,160.0,126.6229,0.0537073090672493,2.3924577236175537,0.4682404398918152,23.654146194458008,36.0,0
7.327,1,160.0,126.7053,0.04853489249944687,3.4093477725982666,0.6672613024711609,23.636198043823242,36.0,0
7.331,1,160.0,126.7767,0.04148504510521889,4.806637287139893,0.9407322406768799,23.654146194458008,36.0,0
7.337,1,160.0,126.8481,0.04031755402684212,5.66456937789917,1.108642578125,23.636198043823242,36.0,0
7.342,1,160.0,126.9305,0.044988978654146194,3.8886401653289795,0.7610661387443542,23.61825180053711,36.0,0
7.347,1,160.0,127.0239,0.05167034640908241,3.5628578662872314,0.6973056197166443,23.654146194458008,36.0,0
7.352,1,160.0,127.1338,0.057605866342782974,3.028358221054077,0.5926958918571472,23.67209243774414,36.0,0
7.357,1,160.0,127.2272,0.051410216838121414,3.246507406234741,0.6353909969329834,23.654146194458008,36.0,0
7.362,1,160.0,127.2986,0.043590035289525986,5.254214286804199,1.028329849243164,23.654146194458008,36.0,0
7.367,1,160.0,127.3645,0.040208667516708374,5.443548202514648,1.065385341644287,23.636198043823242,36.0,0
7.372,1,160.0,127.4579,0.048752281814813614,4.037942886352539,0.7902870178222656,23.61825180053711,36.0,0
7.377,1,160.0,127.5677,0.057194069027900696,2.513705253601074,0.491970419883728,23.654146194458008,36.0,0
7.382,1,160.0,127.6721,0.05915134772658348,2.343996286392212,0.4587557911872864,23.636198043823242,36.0,0
7.387,1,160.0,127.7655,0.05143998563289642,3.589730978012085,0.7025651335716248,23.636198043823242,36.0,0
7.392,1,160.0,127.8314,0.04167474806308746,5.123697757720947,1.0027858018875122,23.654146194458008,36.0,0
7.397,1,160.0,127.9083,0.042384855449199677,5.002933025360107,0.9791502356529236,23.636198043823242,36.0,0
7.402,1,160.0,128.0017,0.05061102658510208,3.706455945968628,0.7254099249839783,23.636198043823242,36.0,0
7.407,1,160.0,128.1061,0.05693158134818077,2.4117064476013184,0.47200772166252136,23.636198043823242,36.0,0
7.412,1,160.0,128.2104,0.05560775101184845,3.112685441970825,0.6092000007629395,23.654146194458008,36.0,0
7.417,1,160.0,128.2928,0.04750586301088333,3.6276016235351562,0.7099769115447998,23.654146194458008,36.0,0
7.422,1,160.0,128.3588,0.04124419763684273,5.049328804016113,0.9882306456565857,23.636198043823242,36.0,0
7.427,1,160.0,128.4412,0.04334080219268799,5.486790657043457,1.0738486051559448,23.636198043823242,36.0,0
7.432,1,160.0,128.5345,0.05076542869210243,3.5519962310791016,0.69517982006073,23.654146194458008,36.0,0
7.437,1,160.0,128.6389,0.056872837245464325,2.9519331455230713,0.577738344669342,23.654146194458008,36.0,0
7.441,1,160.0,128.7323,0.05310629680752754,2.674196720123291,0.5233810544013977,23.654146194458008,36.0,0
7.447,1,160.0,128.8147,0.04677251726388931,4.199918746948242,0.8219881057739258,23.654146194458008,36.0,0
7.452,1,160.0,128.9026,0.04920507222414017,4.210237979888916,0.8240076899528503,23.654146194458008,36.0,0
7.457,1,160.0,129.0015,0.052655499428510666,3.3386290073394775,0.649498462677002,23.654146194458008,36.0,0
7.462,1,160.0,129.0948,0.05269565433263779,2.625244379043579,0.5138003826141357,23.636198043823242,36.0,0
7.467,1,160.0,129.1827,0.04951334372162819,4.770984172821045,0.9337543249130249,23.636198043823242,36.0,0
7.472,1,160.0,129.2542,0.04183837026357651,7.33546257019043,1.435661792755127,23.654146194458008,36.0,0
7.477,1,160.0,129.3091,0.032887786626815796,6.827291011810303,1.3362048864364624,23.61825180053711,36.0,0
7.482,1,160.0,129.386,0.041184134781360626,6.1111040115356445,1.1960362195968628,23.636198043823242,36.0,0
7.487,1,160.0,129.4849,0.05340646579861641,3.986109733581543,0.7801424264907837,23.654146194458008,36.0,0
7.492,1,160.0,129.5892,0.05493512004613876,4.304686069488525,0.8424926996231079,23.654146194458008,36.0,0
7.497,1,160.0,129.6771,0.04966863617300987,5.730880260467529,1.1216206550598145,23.636198043823242,36.0,0
7.502,1,160.0,129.7375,0.038103386759757996,8.354267120361328,1.6350573301315308,23.654146194458008,36.0,0
7.507,1,160.0,129.7815,0.028912847861647606,9.290172576904297,1.8182284832000732,23.61825180053711,36.0,0
7.512,1,160.0,129.8529,0.0369238443672657,8.377723693847656,1.639648199081421,23.636198043823242,36.0,0
7.517,1,160.0,129.9408,0.04600733146071434,7.274415493011475,1.4237139225006104,23.636198043823242,36.0,0
7.522,1,160.0,130.0342,0.051606908440589905,6.383143424987793,1.2492784261703491,23.636198043823242,36.0,0
7.527,1,160.0,130.1331,0.053952090442180634,6.164299488067627,1.2064473628997803,23.636198043823242,36.0,0
7.532,1,160.0,130.2155,0.04537253826856613,7.567458629608154,1.4810670614242554,23.636198043823242,36.0,0
7.537,1,160.0,130.2649,0.032224833965301514,10.232080459594727,2.0025742053985596,23.636198043823242,36.0,0
7.542,1,160.0,130.3308,0.03590818867087364,10.660305976867676,2.0863845348358154,23.636198043823242,36.0,0
7.547,1,160.0,130.4242,0.04913823679089546,7.871792316436768,1.5406297445297241,23.636198043823242,36.0,0
7.552,1,160.0,130.5286,0.054634030908346176,6.2597880363464355,1.2251359224319458,23.636198043823242,36.0,0
7.557,1,160.0,130.6384,0.06062818691134453,5.221370697021484,1.0219018459320068,23.654146194458008,36.0,0
7.562,1,160.0,130.7483,0.060243140906095505,6.21137809753418,1.2156614065170288,23.654146194458008,36.0,0
7.567,1,160.0,130.8252,0.045564573258161545,7.096873760223389,1.38896644115448,23.654146194458008,36.0,0
7.572,1,160.0,130.8856,0.040200818330049515,9.688620567321777,1.8962109088897705,23.636198043823242,36.0,0
7.577,1,160.0,130.99,0.05283309891819954,6.836411952972412,1.3379900455474854,23.636198043823242,36.0,0
7.582,1,160.0,131.1108,0.06361092627048492,4.143387794494629,0.8109241724014282,23.636198043823242,36.0,0
7.587,1,160.0,131.2317,0.06736724823713303,5.396767616271973,1.0562297105789185,23.654146194458008,36.0,0
7.592,1,160.0,131.347,0.06340603530406952,3.4957761764526367,0.6841766834259033,23.654146194458008,36.0,0
7.597,1,160.0,131.4349,0.05248219519853592,4.583655834197998,0.897091269493103,23.654146194458008,36.0,0
7.602,1,160.0,131.5283,0.052755508571863174,4.830763816833496,0.9454541206359863,23.654146194458008,36.0,0
7.607,1,160.0,131.6437,0.06207448989152908,2.235374927520752,0.43749696016311646,23.654146194458008,36.0,0
7.612,1,160.0,131.7755,0.06932035088539124,1.011399507522583,0.19794631004333496,23.67209243774414,36.0,0
7.617,1,160.0,131.8854,0.06363772600889206,1.968970537185669,0.3853575587272644,23.61825180053711,36.0,0
7.622,1,160.0,131.9678,0.050386738032102585,3.5563721656799316,0.6960362792015076,23.636198043823242,36.0,0
7.627,1,160.0,132.0502,0.046969592571258545,4.50717830657959,0.8821234703063965,23.654146194458008,36.0,0
7.632,1,160.0,132.16,0.05872650444507599,1.0263516902923584,0.20087268948554993,23.654146194458008,36.0,0
