t_s,cmd_velocity_rps_out,phase,mode,velocity_rps_out,q_current_A,d_current_A,voltage_q_V,voltage_d_V,bus_voltage_V,fet_temp_C,fault,omega_e_rad_s,vq_corrected_V
4.3047,0.15,dwell,10,0.14329804480075836,-0.012328281998634338,-0.05227690190076828,0.0,0.0,24.0,32.0,0,630.2577187477809,0.021234740099952434
4.3246,0.15,dwell,10,0.14395365118980408,0.09207801520824432,-0.013275313191115856,0.0,0.0,24.0,32.0,0,633.1412262494425,-0.03956294885829586
4.3443,0.15,dwell,10,0.14970628917217255,0.24612697958946228,0.0759555771946907,0.0,0.0,24.0,32.0,0,658.4426495632811,-0.13965491679940803
4.3648,0.15,dwell,10,0.15071359276771545,0.3028811812400818,0.12248624861240387,0.0,0.0,24.0,32.0,0,662.8730021692501,-0.1810481705872814
4.3847,0.15,dwell,10,0.1469573974609375,0.2868611216545105,-0.08450688421726227,0.0,0.0,24.0,32.0,0,646.3523923555392,-0.10995423876563815
4.4044,0.15,dwell,10,0.15031319856643677,0.32347428798675537,0.04587190970778465,0.0,0.0,24.0,32.0,0,661.1119764954622,-0.1669830468899402
4.4246,0.15,dwell,10,0.14603418111801147,0.3514402508735657,0.03799571841955185,0.0,0.0,24.0,32.0,0,642.2918748026846,-0.17742313149566669
4.4443,0.15,dwell,10,0.14645448327064514,0.23325121402740479,0.020154006779193878,0.0,0.0,24.0,32.0,0,644.1404602196873,-0.1162520065077666
4.4646,0.15,dwell,10,0.15219156444072723,0.24088430404663086,-0.06244902312755585,0.0,0.0,24.0,32.0,0,669.3734610994568,-0.09423268573934679
4.4846,0.15,dwell,10,0.15121494233608246,0.3245975971221924,-0.08453449606895447,0.0,0.0,24.0,32.0,0,665.0780527384571,-0.12703085433997624
4.5046,0.15,dwell,10,0.15460142493247986,0.797017514705658,-0.11771761626005173,0.0,0.0,24.0,32.0,0,679.9725811233495,-0.33904248601392273
4.5246,0.15,dwell,10,0.1504584103822708,0.37232333421707153,-0.04680059850215912,0.0,0.0,24.0,32.0,0,661.7506514188364,-0.16138623443672445
4.5443,0.15,dwell,10,0.14966484904289246,0.22825764119625092,-0.052065618336200714,0.0,0.0,24.0,32.0,0,658.2603863552869,-0.0917899521538105
4.5646,0.15,dwell,10,0.15066152811050415,0.3273162245750427,0.022324662655591965,0.0,0.0,24.0,32.0,0,662.6440098468007,-0.16153225197839374
4.5842,0.15,dwell,10,0.15189293026924133,0.37251341342926025,0.050911009311676025,0.0,0.0,24.0,32.0,0,668.0599994125054,-0.19187112653967026
4.6041,0.15,dwell,10,0.16072867810726166,0.3218792676925659,-0.01577349193394184,0.0,0.0,24.0,32.0,0,706.9216481081605,-0.14682882986727436
4.6246,0.15,dwell,10,0.16197504103183746,0.1604929268360138,-0.007055038120597601,0.0,0.0,24.0,32.0,0,712.4034385587363,-0.07346032933253047
4.6445,0.15,dwell,10,0.15847247838974,0.14076869189739227,-0.07840876281261444,0.0,0.0,24.0,32.0,0,696.9983634675242,-0.04093146505391847
4.6646,0.15,dwell,10,0.16148263216018677,0.31008756160736084,0.10288708657026291,0.0,0.0,24.0,32.0,0,710.2377112274999,-0.18065479043966187
4.6846,0.15,dwell,10,0.15610335767269135,0.41163527965545654,-0.04128210246562958,0.0,0.0,24.0,32.0,0,686.5784263313178,-0.1811845581119271
4.7046,0.15,dwell,10,0.15552690625190735,0.48701030015945435,-0.1591973900794983,0.0,0.0,24.0,32.0,0,684.0430605631568,-0.1791099684622897
4.7247,0.15,dwell,10,0.1625400185585022,0.31217771768569946,-0.09635868668556213,0.0,0.0,24.0,32.0,0,714.8883395048348,-0.11524074738502454
4.7442,0.15,dwell,10,0.1615929752588272,0.37209564447402954,0.11399498581886292,0.0,0.0,24.0,32.0,0,710.7230255227881,-0.21366128837899268
4.7642,0.15,dwell,10,0.16200388967990875,0.24488207697868347,-0.024797022342681885,0.0,0.0,24.0,32.0,0,712.5303215399216,-0.10740927347366866
4.7847,0.15,dwell,10,0.16367587447166443,-0.01078038476407528,-0.16077172756195068,0.0,0.0,24.0,32.0,0,719.8840947340925,0.0592279154572979
4.8047,0.15,dwell,10,0.1583559513092041,0.2692106366157532,-0.1365521401166916,0.0,0.0,24.0,32.0,0,696.485850599306,-0.08267983988383149
4.8247,0.15,dwell,10,0.1585649996995926,0.3271976709365845,0.10798342525959015,0.0,0.0,24.0,32.0,0,697.405293441791,-0.18978191824807422
4.8447,0.15,dwell,10,0.16242189705371857,0.3518526256084442,0.11739084124565125,0.0,0.0,24.0,32.0,0,714.368813992512,-0.20542829544948
4.8648,0.15,dwell,10,0.1624799519777298,0.2602950930595398,-0.06609126180410385,0.0,0.0,24.0,32.0,0,714.6241528844017,-0.10086240812074515
4.8846,0.15,dwell,10,0.16542625427246094,0.2946254312992096,0.05124948173761368,0.0,0.0,24.0,32.0,0,727.5826671865366,-0.15661220173191742
4.9046,0.15,dwell,10,0.1656184196472168,0.2725256383419037,0.1049177348613739,0.0,0.0,24.0,32.0,0,728.4278546479868,-0.16447913787341323
4.9246,0.15,dwell,10,0.16118629276752472,0.22149400413036346,-0.0705912709236145,0.0,0.0,24.0,32.0,0,708.9343425049609,-0.08121781485905877
4.9443,0.15,dwell,10,0.16254708170890808,0.275543749332428,0.04434996098279953,0.0,0.0,24.0,32.0,0,714.9194048628316,-0.14498791250052934
4.9647,0.15,dwell,10,0.16381968557834625,0.35834836959838867,0.17524731159210205,0.0,0.0,24.0,32.0,0,720.5166090168514,-0.2283329858357002
4.9839,0.15,dwell,10,0.16282959282398224,0.387082040309906,0.013432411476969719,0.0,0.0,24.0,32.0,0,716.1619536439758,-0.18734363216342353
5.0046,0.15,dwell,10,0.16278833150863647,0.16103413701057434,-0.005636034067720175,0.0,0.0,24.0,32.0,0,715.9804769007411,-0.0741793951691517
5.0245,0.15,dwell,10,0.1596250832080841,0.37175166606903076,0.04263868182897568,0.0,0.0,24.0,32.0,0,702.067784229247,-0.18960459672683497
5.0448,0.15,dwell,10,0.15580713748931885,0.35060471296310425,0.03354804590344429,0.0,0.0,24.0,32.0,0,685.2755819186184,-0.1763667381813158
5.0646,0.15,dwell,10,0.15666334331035614,0.3873147666454315,0.0005084651056677103,0.0,0.0,24.0,32.0,0,689.0413718028827,-0.18311781654219134
5.0846,0.15,dwell,10,0.15734972059726715,0.285826712846756,-0.005521664395928383,0.0,0.0,24.0,32.0,0,692.0602167818934,-0.13322712225575684
5.1047,0.15,dwell,10,0.16138117015361786,0.29147517681121826,0.1659875214099884,0.0,0.0,24.0,32.0,0,709.7914580152624,-0.19279099793592983
5.1246,0.15,dwell,10,0.16518940031528473,0.3522055149078369,0.0006115184514783323,0.0,0.0,24.0,32.0,0,726.5409290739628,-0.16657737485332205
5.1439,0.15,dwell,10,0.15826354920864105,0.30420219898223877,0.13617506623268127,0.0,0.0,24.0,32.0,0,696.0794449348788,-0.18803158518417903
5.1647,0.15,dwell,10,0.1567533016204834,0.2460392713546753,-0.006840508431196213,0.0,0.0,24.0,32.0,0,689.4370291155979,-0.1140143988754154
5.1847,0.15,dwell,10,0.15816707909107208,0.2801237404346466,0.04802985489368439,0.0,0.0,24.0,32.0,0,695.655147197175,-0.14794911434295344
5.2046,0.15,dwell,10,0.15497608482837677,0.38136720657348633,-0.02285146340727806,0.0,0.0,24.0,32.0,0,681.6204214105118,-0.1728588819801892
5.2246,0.15,dwell,10,0.1620018482208252,0.3690790832042694,-0.0358453094959259,0.0,0.0,24.0,32.0,0,712.5213427339185,-0.16239352640775503
5.2457,0.15,dwell,10,0.15848135948181152,0.2455926239490509,-0.016321152448654175,0.0,0.0,24.0,32.0,0,697.037424550575,-0.11068805755051138
5.2642,0.15,dwell,10,0.1543586701154709,0.23541787266731262,0.07183682918548584,0.0,0.0,24.0,32.0,0,678.9048896737152,-0.13401535982709825
5.2847,0.15,dwell,10,0.15773403644561768,0.3111254870891571,0.031533654779195786,0.0,0.0,24.0,32.0,0,693.750526166064,-0.15719745308746502
5.3043,0.15,dwell,10,0.15414048731327057,0.2327786386013031,-0.025029761716723442,0.0,0.0,24.0,32.0,0,677.9452715897702,-0.10201937230440179
5.3246,0.15,dwell,10,0.1522829532623291,0.33532023429870605,0.008364679291844368,0.0,0.0,24.0,32.0,0,669.7754101302473,-0.1610140746965588
5.3447,0.15,dwell,10,0.158565953373909,0.23631565272808075,-0.16826102137565613,0.0,0.0,24.0,32.0,0,697.4094879205078,-0.05673861432044428
5.3648,0.15,dwell,10,0.15653643012046814,0.20589666068553925,0.06135427951812744,0.0,0.0,24.0,32.0,0,688.4831784398885,-0.11701665928002515
5.3847,0.15,dwell,10,0.15694642066955566,0.19008611142635345,-0.0370204895734787,0.0,0.0,24.0,32.0,0,690.286411055765,-0.07783687264001343
5.4046,0.15,dwell,10,0.15615282952785492,0.36936503648757935,0.04519704729318619,0.0,0.0,24.0,32.0,0,686.7960149147557,-0.18899452116950483
5.4246,0.15,dwell,10,0.15320448577404022,0.3860897421836853,-0.030780643224716187,0.0,0.0,24.0,32.0,0,673.8285218066173,-0.17267379885624964
5.4444,0.15,dwell,10,0.1532117873430252,0.3872665762901306,0.006113347597420216,0.0,0.0,24.0,32.0,0,673.8606357842935,-0.18485808079640337
5.4647,0.15,dwell,10,0.15236996114253998,0.1241443008184433,-0.06915345042943954,0.0,0.0,24.0,32.0,0,670.1580907744321,-0.03696427528621393
5.4844,0.15,dwell,10,0.15691477060317993,0.08918941020965576,0.0598723404109478,0.0,0.0,24.0,32.0,0,690.1472067933488,-0.06145760254681045
5.5046,0.15,dwell,10,0.1575099229812622,0.21207579970359802,0.09917810559272766,0.0,0.0,24.0,32.0,0,692.7648236675985,-0.1323147263556454
5.5238,0.15,dwell,10,0.1521756500005722,0.2777351438999176,0.11087774485349655,0.0,0.0,24.0,32.0,0,669.3034657358689,-0.1659042678677838
5.5442,0.15,dwell,10,0.15416458249092102,0.3266488313674927,-0.05101124197244644,0.0,0.0,24.0,32.0,0,678.0512477161012,-0.13811893147974147
5.5646,0.15,dwell,10,0.14778755605220795,0.23390606045722961,-0.010015049949288368,0.0,0.0,24.0,32.0,0,650.0036205398487,-0.10744408806781633
5.5846,0.15,dwell,10,0.1476452648639679,0.16333666443824768,-0.08910366147756577,0.0,0.0,24.0,32.0,0,649.377791207545,-0.050089775172627776
5.6046,0.15,dwell,10,0.15519653260707855,0.1576254814863205,0.02533358335494995,0.0,0.0,24.0,32.0,0,682.5900013814095,-0.082545252498573
5.6244,0.15,dwell,10,0.15393424034118652,0.2770189642906189,0.03393767029047012,0.0,0.0,24.0,32.0,0,677.038150028516,-0.14160153149602542
5.6443,0.15,dwell,10,0.15445339679718018,0.3238670825958252,0.04301093518733978,0.0,0.0,24.0,32.0,0,679.3215193800147,-0.16665022504993918
5.6647,0.15,dwell,10,0.15460772812366486,0.23046498000621796,0.07176969200372696,0.0,0.0,24.0,32.0,0,680.000304006119,-0.13169124001159396
5.6847,0.15,dwell,10,0.14970873296260834,0.2953947186470032,0.04661179333925247,0.0,0.0,24.0,32.0,0,658.4533979149929,-0.15389007393012633
5.7047,0.15,dwell,10,0.1525035947561264,0.13837213814258575,-0.21396061778068542,0.0,0.0,24.0,32.0,0,670.7458421046342,0.001765711271255327
5.724,0.15,dwell,10,0.1522752344608307,0.08467128127813339,-0.11412631720304489,0.0,0.0,24.0,32.0,0,669.7414610681326,-0.0042434486987425815
5.746,0.15,dwell,10,0.15607580542564392,0.25858867168426514,0.27292904257774353,0.0,0.0,24.0,32.0,0,686.4572452196381,-0.20978256486361302
5.7646,0.15,dwell,10,0.15693829953670502,0.22853337228298187,0.16896353662014008,0.0,0.0,24.0,32.0,0,690.2506924479417,-0.16250318845175493
5.7846,0.15,dwell,10,0.1522577702999115,0.2890113592147827,0.07683221995830536,0.0,0.0,24.0,32.0,0,669.6646496766298,-0.16058528592254623
5.8048,0.15,dwell,10,0.15364746749401093,0.19307148456573486,0.015053502283990383,0.0,0.0,24.0,32.0,0,675.7768571706057,-0.09595851244698268
5.8247,0.15,dwell,10,0.14959704875946045,0.27502983808517456,-0.047957345843315125,0.0,0.0,24.0,32.0,0,657.962185134009,-0.11515512446938968
5.8442,0.15,dwell,10,0.14853212237358093,0.186973437666893,0.050439804792404175,0.0,0.0,24.0,32.0,0,653.2783942593188,-0.103732549052106
5.8647,0.15,dwell,10,0.1557822972536087,0.4669034481048584,0.016843387857079506,0.0,0.0,24.0,32.0,0,685.1663288557899,-0.22594689191254064
5.8846,0.15,dwell,10,0.1552554816007614,0.18542975187301636,-0.05584843456745148,0.0,0.0,24.0,32.0,0,682.8492725970963,-0.06975249572082302
5.9047,0.15,dwell,10,0.1569490134716034,0.26767677068710327,-0.02169494330883026,0.0,0.0,24.0,32.0,0,690.2978147947765,-0.11943617183008973
5.9246,0.15,dwell,10,0.15735141932964325,0.21023792028427124,0.10301624238491058,0.0,0.0,24.0,32.0,0,692.0676881971078,-0.13265668932945163
5.9443,0.15,dwell,10,0.15271827578544617,0.26821690797805786,0.10835912823677063,0.0,0.0,24.0,32.0,0,671.6900585870408,-0.16074066007120633
5.9646,0.15,dwell,10,0.15247422456741333,0.26465025544166565,0.045626651495695114,0.0,0.0,24.0,32.0,0,670.6166652679005,-0.139323637284249
5.9846,0.15,dwell,10,0.1556197851896286,0.28876471519470215,0.0777541846036911,0.0,0.0,24.0,32.0,0,684.4515634669425,-0.16129535975878914
6.0046,0.15,ramp,10,0.15675650537014008,0.35433846712112427,-0.15661154687404633,0.0,0.0,24.0,32.0,0,689.4511199425374,-0.1168716369615877
6.0258,0.15212,ramp,10,0.15761595964431763,0.1854475438594818,0.01508389599621296,0.0,0.0,24.0,32.0,0,693.231197269931,-0.09248998509596656
6.0458,0.15412,ramp,10,0.15274502336978912,0.48024803400039673,0.1785612553358078,0.0,0.0,24.0,32.0,0,671.8077006073031,-0.2829627437362079
6.0658,0.15612,ramp,10,0.1498987376689911,0.18974187970161438,-0.027427341789007187,0.0,0.0,24.0,32.0,0,659.2890822606004,-0.08116936589508363
6.0858,0.15812,ramp,10,0.15089692175388336,0.257749080657959,0.11975618451833725,0.0,0.0,24.0,32.0,0,663.6793251638393,-0.15892803746340697
6.1057,0.16011,ramp,10,0.14858633279800415,0.25458288192749023,0.15690195560455322,0.0,0.0,24.0,32.0,0,653.5168241588811,-0.16821791658865348
6.1254,0.16208,ramp,10,0.15590189397335052,0.27569401264190674,0.11065210402011871,0.0,0.0,24.0,32.0,0,685.6923427023779,-0.16571771093806048
6.1453,0.16407,ramp,10,0.15368297696113586,0.32662856578826904,0.0763106420636177,0.0,0.0,24.0,32.0,0,675.9330359640794,-0.17841470621122113
6.1658,0.16612,ramp,10,0.1531200110912323,0.45714813470840454,-0.3967280089855194,0.0,0.0,24.0,32.0,0,673.4569827465242,-0.09096848698292044
6.1851,0.16805,ramp,10,0.1561783254146576,0.25919079780578613,-0.23847264051437378,0.0,0.0,24.0,32.0,0,686.9081516817021,-0.04581158609403746
6.2057,0.17011,ramp,10,0.1513361781835556,0.18605802953243256,0.030890343710780144,0.0,0.0,24.0,32.0,0,665.6112758453398,-0.09750462898641252
6.2258,0.17212,ramp,10,0.15272440016269684,0.2786444425582886,0.01576332561671734,0.0,0.0,24.0,32.0,0,671.7169950050506,-0.13657461827854445
6.2461,0.17414,ramp,10,0.15797708928585052,0.3520960807800293,-0.00879422016441822,0.0,0.0,24.0,32.0,0,694.8195283902976,-0.16345974584325276
6.2657,0.17611,ramp,10,0.16069242358207703,0.47364482283592224,-0.3219478726387024,0.0,0.0,24.0,32.0,0,706.7621923781894,-0.11730181105542993
6.2857,0.17811,ramp,10,0.16026204824447632,0.6570780277252197,0.09945821017026901,0.0,0.0,24.0,32.0,0,704.8693027797397,-0.34317208436444013
6.3057,0.18011,ramp,10,0.15714257955551147,0.27698951959609985,0.06366192549467087,0.0,0.0,24.0,32.0,0,691.1491628968422,-0.15142096934129573
6.3257,0.18211,ramp,10,0.1549498736858368,0.3516329526901245,-0.02008606307208538,0.0,0.0,24.0,32.0,0,681.5051387845277,-0.15969622551819895
6.3458,0.18412,ramp,10,0.15565095841884613,0.2814229726791382,0.03971454128623009,0.0,0.0,24.0,32.0,0,684.5886704900004,-0.14565152640249737
6.3658,0.18612,ramp,10,0.15386205911636353,0.2365385890007019,-0.06805534660816193,0.0,0.0,24.0,32.0,0,676.7206804206326,-0.090190714875159
6.3858,0.18812,ramp,10,0.15761873126029968,0.171171635389328,-0.25043803453445435,0.0,0.0,24.0,32.0,0,693.2433874737019,0.00035217731917967787
6.406,0.19014,ramp,10,0.15916648507118225,0.30071496963500977,0.14859379827976227,0.0,0.0,24.0,32.0,0,700.0507642762698,-0.19070376732207406
6.4257,0.19211,ramp,10,0.15718911588191986,0.24444130063056946,0.028819464147090912,0.0,0.0,24.0,32.0,0,691.3538403504798,-0.1247851153838028
6.4457,0.19411,ramp,10,0.1587587594985962,0.1907626837491989,-0.03335848078131676,0.0,0.0,24.0,32.0,0,698.257493547346,-0.07921447349418294
6.4658,0.19612,ramp,10,0.15540340542793274,0.1073235422372818,-0.004593724384903908,0.0,0.0,24.0,32.0,0,683.4998755693216,-0.049227248299569745
6.4859,0.19812,ramp,10,0.15793496370315552,0.1789913773536682,-0.1188272088766098,0.0,0.0,24.0,32.0,0,694.6342504007256,-0.04594074674098399
6.5053,0.2,dwell,10,0.16509392857551575,0.32554301619529724,0.009158905595541,0.0,0.0,24.0,32.0,0,726.1210224311656,-0.1568858660582361
6.5263,0.2,dwell,10,0.1636570394039154,0.42908811569213867,-0.022682558745145798,0.0,0.0,24.0,32.0,0,719.8012537794343,-0.19504933326659268
6.5464,0.2,dwell,10,0.15987657010555267,0.19513510167598724,-0.025014443323016167,0.0,0.0,24.0,32.0,0,703.173881374633,-0.08394755494901214
6.5664,0.2,dwell,10,0.16087503731250763,0.21019534766674042,0.044448938220739365,0.0,0.0,24.0,32.0,0,707.565369513741,-0.1139998161742951
6.5864,0.2,dwell,10,0.15678618848323822,0.4168131351470947,-0.021683676168322563,0.0,0.0,23.5,32.0,0,689.5816730926001,-0.1898938720648126
6.6065,0.2,dwell,10,0.15848281979560852,0.5878707766532898,-0.16295719146728516,0.0,0.0,24.0,32.0,0,697.0438473461104,-0.2245589892553193
6.6266,0.2,dwell,10,0.16619297862052917,0.2639044523239136,-0.19379286468029022,0.0,0.0,24.0,32.0,0,730.954896997444,-0.05840106631388456
6.6464,0.2,dwell,10,0.1659468561410904,0.27801021933555603,0.0245269276201725,0.0,0.0,24.0,32.0,0,729.8723937948406,-0.13969568298131202
6.6664,0.2,dwell,10,0.16521061956882477,0.3057425916194916,-0.13795295357704163,0.0,0.0,24.0,32.0,0,726.6342562254133,-0.0975345123796741
6.6865,0.2,dwell,10,0.16733162105083466,0.2103438675403595,-0.1027999073266983,0.0,0.0,24.0,32.0,0,735.9629079692025,-0.06397078422310508
6.7065,0.2,dwell,10,0.16414226591587067,0.273902952671051,0.14405617117881775,0.0,0.0,24.0,32.0,0,721.9353914428341,-0.1780275046469499
6.7259,0.2,dwell,10,0.16622766852378845,0.20463958382606506,-0.0654250904917717,0.0,0.0,24.0,32.0,0,731.1074711607705,-0.0742909411941966
6.7464,0.2,dwell,10,0.17350251972675323,0.26040416955947876,-0.10040391981601715,0.0,0.0,24.0,32.0,0,763.1039378940405,-0.08716768282162198
6.7664,0.2,dwell,10,0.17301110923290253,0.36680305004119873,0.06268072873353958,0.0,0.0,24.0,32.0,0,760.9426016577108,-0.19557478795487016
6.7859,0.2,dwell,10,0.17315766215324402,0.11078532040119171,-0.11700586974620819,0.0,0.0,24.0,32.0,0,761.5871750667807,-0.010650093274946593
6.8065,0.2,dwell,10,0.17716258764266968,0.2746570408344269,0.012135060504078865,0.0,0.0,24.0,32.0,0,779.2017573608365,-0.13416122991182952
6.8265,0.2,dwell,10,0.17339658737182617,0.1931331604719162,-0.014241470955312252,0.0,0.0,24.0,32.0,0,762.6380230628178,-0.08614910436611493
6.8464,0.2,dwell,10,0.17369839549064636,0.3502647578716278,-0.029800936579704285,0.0,0.0,24.0,32.0,0,763.9654444992486,-0.1548036698381645
6.8664,0.2,dwell,10,0.1801629662513733,0.1304846853017807,-0.056282978504896164,0.0,0.0,24.0,32.0,0,792.3981117139642,-0.04077557168361221
6.8859,0.2,dwell,10,0.18081161379814148,0.2405226081609726,-0.03833426535129547,0.0,0.0,24.0,32.0,0,795.2510126287385,-0.09935502455823222
6.9064,0.2,dwell,10,0.1768626570701599,0.1504763811826706,-0.12190188467502594,0.0,0.0,24.0,32.0,0,777.8825938043794,-0.026725500827350174
6.9264,0.2,dwell,10,0.17483697831630707,0.2872728407382965,-0.08309704065322876,0.0,0.0,24.0,32.0,0,768.9731933160875,-0.10580888430419644
6.9465,0.2,dwell,10,0.17769719660282135,0.22686272859573364,-0.11577995866537094,0.0,0.0,24.0,32.0,0,781.5530903752946,-0.06483643595852978
6.9664,0.2,dwell,10,0.18108123540878296,0.2426333725452423,0.13791429996490479,0.0,0.0,24.0,32.0,0,796.436870408475,-0.1659888591478271
6.9857,0.2,dwell,10,0.18338248133659363,0.08161307871341705,0.005566572304815054,0.0,0.0,24.0,32.0,0,806.5582786297539,-0.040651236024710886
7.0057,0.2,dwell,10,0.18425323069095612,0.3185344636440277,0.07263348251581192,0.0,0.0,24.0,32.0,0,810.3880343144505,-0.17799673080583148
7.0264,0.2,dwell,10,0.1869177371263504,0.2159753292798996,-0.05728789418935776,0.0,0.0,24.0,32.0,0,822.1071456944788,-0.07998980550462043
7.0467,0.2,dwell,10,0.18156373500823975,0.5528041124343872,0.13233385980129242,0.0,0.0,24.0,32.0,0,798.5590144842938,-0.3105551320813179
7.0666,0.2,dwell,10,0.18263137340545654,0.2638745903968811,0.0284976065158844,0.0,0.0,24.0,32.0,0,803.2547334078353,-0.13535224137892896
7.0859,0.2,dwell,10,0.18784359097480774,0.08005614578723907,-0.15581150352954865,0.0,0.0,24.0,32.0,0,826.1792636025348,0.02239652361172341
7.1064,0.2,dwell,10,0.18614795804023743,0.26277899742126465,0.10827454924583435,0.0,0.0,24.0,32.0,0,818.7214804439312,-0.16559182875236472
7.1264,0.2,dwell,10,0.17918674647808075,0.2770143747329712,0.026657618582248688,0.0,0.0,24.0,32.0,0,788.1044728986733,-0.14067878643728482
7.1464,0.2,dwell,10,0.17397582530975342,0.3169470429420471,-0.07927495986223221,0.0,0.0,24.0,32.0,0,765.1856445734795,-0.1213411282648026
7.1665,0.2,dwell,10,0.17342808842658997,0.2454546093940735,-0.062083855271339417,0.0,0.0,24.0,32.0,0,762.7765719379345,-0.093793488043545
7.1862,0.2,dwell,10,0.17613035440444946,0.3248617649078369,0.14564061164855957,0.0,0.0,24.0,32.0,0,774.661758459659,-0.2062255789280494
7.2064,0.2,dwell,10,0.17652520537376404,0.47588181495666504,0.19025325775146484,0.0,0.0,24.0,32.0,0,776.3984037259052,-0.29388191069466746
7.2264,0.2,dwell,10,0.1764897108078003,0.37595900893211365,-0.03896572068333626,0.0,0.0,24.0,32.0,0,776.2422904711615,-0.1634420084569997
7.2464,0.2,dwell,10,0.1773313730955124,0.5283190608024597,0.20972268283367157,0.0,0.0,24.0,32.0,0,779.9441145549935,-0.32606973242012527
7.2659,0.2,dwell,10,0.17161570489406586,0.5147974491119385,0.057231854647397995,0.0,0.0,24.0,32.0,0,754.8052928301636,-0.2633784561117071
7.2865,0.2,dwell,10,0.1681344211101532,0.21912160515785217,0.0824512243270874,0.0,0.0,24.0,32.0,0,739.4938070453219,-0.13202492651528713
7.3065,0.2,dwell,10,0.17546069622039795,0.37665316462516785,0.02577151358127594,0.0,0.0,24.0,32.0,0,771.7164479356536,-0.187220465198065
7.3264,0.2,dwell,10,0.17421749234199524,0.3521568179130554,-0.005882597528398037,0.0,0.0,24.0,32.0,0,766.2485516958276,-0.1642381707996458
7.346,0.2,dwell,10,0.17057786881923676,0.22785022854804993,-0.11578529328107834,0.0,0.0,24.0,32.0,0,750.2406513665246,-0.06699677227532899
7.3657,0.2,dwell,10,0.17301307618618011,0.32121551036834717,0.09792326390743256,0.0,0.0,24.0,32.0,0,760.9512527700645,-0.18658505290485186
7.3859,0.2,dwell,10,0.17006707191467285,0.2651447653770447,-0.11261489242315292,0.0,0.0,24.0,32.0,0,747.9940492425285,-0.08584431254661545
7.4063,0.2,dwell,10,0.17190299928188324,0.2581478953361511,0.10224755853414536,0.0,0.0,24.0,32.0,0,756.0688795436223,-0.15809977231656341
7.4265,0.2,dwell,10,0.18006403744220734,0.15762564539909363,-0.188410684466362,0.0,0.0,24.0,32.0,0,791.9630000858185,-0.004662301054826359
7.4461,0.2,dwell,10,0.18359991908073425,0.33703505992889404,0.01957709714770317,0.0,0.0,24.0,32.0,0,807.5146197772012,-0.16659808118957387
7.4665,0.2,dwell,10,0.18282368779182434,0.164444699883461,-0.10227984189987183,0.0,0.0,24.0,33.0,0,804.100576256585,-0.039208873258639414
7.4865,0.2,dwell,10,0.18212184309959412,0.45375606417655945,-0.06855957210063934,0.0,0.0,24.0,32.0,0,801.013702075885,-0.1886511479780142
7.5065,0.2,dwell,10,0.18382512032985687,0.3496662378311157,0.050793230533599854,0.0,0.0,24.0,32.0,0,808.5051066029534,-0.18437886495985478
7.5264,0.2,dwell,10,0.18674448132514954,0.407956600189209,0.4661097526550293,0.0,0.0,24.0,32.0,0,821.3451268813365,-0.3717752654955845
7.5464,0.2,dwell,10,0.18607009947299957,0.4509413242340088,0.08512973040342331,0.0,0.0,24.0,33.0,0,818.3790405799366,-0.24559607767909808
7.5663,0.2,dwell,10,0.18400298058986664,0.16556355357170105,-0.07531595230102539,0.0,0.0,24.0,33.0,0,809.2873768836504,-0.04969619614762441
7.5859,0.2,dwell,10,0.1852053850889206,0.43663471937179565,0.11539630591869354,0.0,0.0,24.0,32.0,0,814.5758280808702,-0.2502187288577295
7.6064,0.2,dwell,10,0.18209627270698547,0.31086790561676025,0.09955479204654694,0.0,0.0,24.0,33.0,0,800.9012376152888,-0.18413824993011882
7.6265,0.2,dwell,10,0.18601857125759125,0.22381208837032318,-0.19834038615226746,0.0,0.0,24.0,32.0,0,818.1524076517653,-0.029818445137510002
7.6464,0.2,dwell,10,0.19244956970214844,0.33299317955970764,0.1147371232509613,0.0,0.0,24.0,33.0,0,846.437416107901,-0.20272088011654527
7.6664,0.2,dwell,10,0.19415351748466492,0.2700129747390747,0.07059937715530396,0.0,0.0,24.0,32.0,0,853.931769877817,-0.15574376609718024
7.6859,0.2,dwell,10,0.19753921031951904,0.24900218844413757,-0.16561566293239594,0.0,0.0,24.0,33.0,0,868.822824710022,-0.05031549041959171
7.7063,0.2,dwell,10,0.19473731517791748,0.3943919837474823,0.18192920088768005,0.0,0.0,24.0,32.0,0,856.499446239844,-0.2591823639646389
7.7264,0.2,dwell,10,0.19621716439723969,0.4066246449947357,0.1031162440776825,0.0,0.0,24.0,33.0,0,863.0081630500245,-0.23370013098118386
7.7462,0.2,dwell,10,0.19987906515598297,0.2756959795951843,0.11585505306720734,0.0,0.0,24.0,33.0,0,879.1140437806043,-0.1778690717639641
7.7664,0.2,dwell,10,0.19934572279453278,0.3175799250602722,-0.038109757006168365,0.0,0.0,24.0,33.0,0,876.768281558192,-0.1343846114546137
7.7859,0.2,dwell,10,0.2002488076686859,0.18092221021652222,0.04342242702841759,0.0,0.0,24.0,33.0,0,880.7402562868826,-0.10334977973790765
7.8064,0.2,dwell,10,0.19484584033489227,0.4641066789627075,0.031139157712459564,0.0,0.0,24.0,32.0,0,856.9767648100784,-0.23170983017729307
7.8264,0.2,dwell,10,0.19604887068271637,0.2009533941745758,0.19367258250713348,0.0,0.0,24.0,32.0,0,862.2679686339559,-0.17303600652191248
