t_s,leg,tgt_deg,pos_deg,vel_rps,torque_Nm,iq_A,bus_V,fet_C,fault
17.499,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.61825180053711,37.0,0
17.504,2,-80.0,79.6783,9.535949175187852e-06,-0.2714155614376068,-0.053120166063308716,23.61825180053711,37.0,0
17.509,2,-80.0,79.6783,9.535949175187852e-06,0.37197017669677734,0.07280023396015167,23.61825180053711,37.0,0
17.514,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.61825180053711,37.0,0
17.519,2,-80.0,79.6783,9.535949175187852e-06,0.0,0.0,23.636198043823242,37.0,0
17.524,2,-80.0,79.6783,9.535949175187852e-06,0.10055458545684814,0.019680064171552658,23.636198043823242,37.0,0
17.529,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.61825180053711,37.0,0
17.534,2,-80.0,79.6783,9.535949175187852e-06,-0.37197017669677734,-0.07280023396015167,23.61825180053711,37.0,0
17.538,2,-80.0,79.6783,9.535949175187852e-06,0.3417220413684845,0.06688021123409271,23.61825180053711,37.0,0
17.544,2,-80.0,79.6783,9.535949175187852e-06,3.0993030364356855e-09,6.065808966226882e-10,23.636198043823242,37.0,0
17.549,2,-80.0,79.6783,9.535949175187852e-06,-0.9851077795028687,-0.1928006112575531,23.61825180053711,37.0,0
17.554,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.61825180053711,37.0,0
17.559,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.636198043823242,37.0,0
17.564,2,-80.0,79.6783,9.535949175187852e-06,0.20110918581485748,0.03936013579368591,23.636198043823242,37.0,0
17.569,2,-80.0,79.6783,9.535949175187852e-06,0.24116742610931396,0.047200143337249756,23.61825180053711,37.0,0
17.575,2,-80.0,79.6783,9.535949175187852e-06,-0.10055458545684814,-0.019680064171552658,23.636198043823242,37.0,0
17.579,2,-80.0,79.6783,9.535949175187852e-06,0.8845532536506653,0.17312054336071014,23.636198043823242,37.0,0
17.584,2,-80.0,79.6783,9.535949175187852e-06,0.10055461525917053,0.019680071622133255,23.61825180053711,37.0,0
17.589,2,-80.0,79.6783,9.535949175187852e-06,0.30166375637054443,0.05904019623994827,23.61825180053711,37.0,0
17.594,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.61825180053711,37.0,0
17.599,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.61825180053711,37.0,0
17.604,2,-80.0,79.6783,9.535949175187852e-06,-0.4725247025489807,-0.09248029440641403,23.636198043823242,37.0,0
17.609,2,-80.0,79.6783,9.535949175187852e-06,9.399714784308344e-09,1.8396674184018025e-09,23.61825180053711,37.0,0
17.614,2,-80.0,79.6783,9.535949175187852e-06,-0.37197017669677734,-0.07280023396015167,23.61825180053711,37.0,0
17.619,2,-80.0,79.6783,9.535949175187852e-06,0.5428311228752136,0.10624033212661743,23.636198043823242,37.0,0
17.624,2,-80.0,79.6783,9.535949175187852e-06,-9.399714784308344e-09,-1.8396674184018025e-09,23.61825180053711,37.0,0
17.629,2,-80.0,79.6783,9.535949175187852e-06,0.24116742610931396,0.04720013961195946,23.61825180053711,37.0,0
17.634,2,-80.0,79.6783,9.535949175187852e-06,0.5428311228752136,0.10624033212661743,23.61825180053711,37.0,0
17.639,2,-80.0,79.6783,9.535949175187852e-06,0.17086102068424225,0.033440105617046356,23.61825180053711,37.0,0
17.644,2,-80.0,79.6783,9.535949175187852e-06,0.0,0.0,23.61825180053711,37.0,0
17.649,2,-80.0,79.6783,9.535949175187852e-06,0.14061285555362701,0.027520079165697098,23.636198043823242,37.0,0
17.654,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.636198043823242,37.0,0
17.659,2,-80.0,79.6783,9.535949175187852e-06,0.2714156210422516,0.05312017351388931,23.61825180053711,37.0,0
17.664,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,-0.033440105617046356,23.61825180053711,37.0,0
17.669,2,-80.0,79.6783,9.535949175187852e-06,-0.2714155614376068,-0.053120166063308716,23.61825180053711,37.0,0
17.674,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.636198043823242,37.0,0
17.679,2,-80.0,79.6783,9.535949175187852e-06,0.8142467737197876,0.047200143337249756,23.61825180053711,37.0,0
17.684,2,-80.0,79.6783,9.535949175187852e-06,0.44227662682533264,0.08656027168035507,23.600303649902344,37.0,0
17.689,2,-80.0,79.6783,9.535949175187852e-06,0.4725247621536255,0.09248030185699463,23.61825180053711,37.0,0
17.694,2,-80.0,79.6783,9.535949175187852e-06,-0.6433857679367065,-0.1259204000234604,23.636198043823242,37.0,0
17.699,2,-80.0,79.6783,9.535949175187852e-06,-0.24116742610931396,-0.047200143337249756,23.636198043823242,37.0,0
17.703,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.636198043823242,37.0,0
17.709,2,-80.0,79.6783,9.535949175187852e-06,-0.2714155614376068,-0.053120166063308716,23.61825180053711,37.0,0
17.714,2,-80.0,79.6783,9.535949175187852e-06,-0.10055457055568695,-0.01968006230890751,23.61825180053711,37.0,0
17.719,2,-80.0,79.6783,9.535949175187852e-06,1.8799429568616688e-08,3.679334836803605e-09,23.61825180053711,37.0,0
17.724,2,-80.0,79.6783,9.535949175187852e-06,0.10055458545684814,0.019680064171552658,23.600303649902344,37.0,0
17.729,2,-80.0,79.6783,9.535949175187852e-06,-0.24116742610931396,-0.047200143337249756,23.636198043823242,37.0,0
17.734,2,-80.0,79.6783,9.535949175187852e-06,-0.10055457055568695,-0.01968006230890751,23.61825180053711,37.0,0
17.739,2,-80.0,79.6783,9.535949175187852e-06,0.44227662682533264,0.08656027168035507,23.61825180053711,37.0,0
17.744,2,-80.0,79.6783,9.535949175187852e-06,-0.3417220413684845,-0.06688021123409271,23.61825180053711,37.0,0
17.749,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.61825180053711,37.0,0
17.754,2,-80.0,79.6783,9.535949175187852e-06,-0.3417220413684845,-0.06688021123409271,23.636198043823242,37.0,0
17.759,2,-80.0,79.6783,9.535949175187852e-06,-0.17086100578308105,-0.03344010189175606,23.636198043823242,37.0,0
17.764,2,-80.0,79.6783,9.535949175187852e-06,0.17086100578308105,0.03344010189175606,23.636198043823242,37.0,0
17.769,2,-80.0,79.6783,9.535949175187852e-06,-9.399714784308344e-09,-1.8396674184018025e-09,23.61825180053711,37.0,0
17.774,2,-80.0,79.6783,9.535949175187852e-06,-0.24116742610931396,-0.047200143337249756,23.636198043823242,37.0,0
17.779,2,-80.0,79.6783,9.535949175187852e-06,0.37197017669677734,0.07280023396015167,23.61825180053711,37.0,0
17.784,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.61825180053711,37.0,0
17.789,2,-80.0,79.6783,9.535949175187852e-06,0.5428311228752136,0.10624033212661743,23.61825180053711,37.0,0
17.794,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.61825180053711,37.0,0
17.799,2,-80.0,79.6783,9.535949175187852e-06,-0.6433857679367065,-0.1259204000234604,23.636198043823242,37.0,0
17.804,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.61825180053711,37.0,0
17.809,2,-80.0,79.6783,9.535949175187852e-06,0.10055458545684814,0.019680064171552658,23.636198043823242,37.0,0
17.814,2,-80.0,79.6783,9.535949175187852e-06,-0.44227662682533264,-0.08656027168035507,23.636198043823242,37.0,0
17.819,2,-80.0,79.6783,9.535949175187852e-06,-0.3417220413684845,-0.06688021123409271,23.636198043823242,37.0,0
17.824,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.61825180053711,37.0,0
17.829,2,-80.0,79.6783,9.535949175187852e-06,-0.44227656722068787,-0.08656026422977448,23.61825180053711,37.0,0
17.834,2,-80.0,79.6783,9.535949175187852e-06,0.37197017669677734,0.07280023396015167,23.636198043823242,37.0,0
17.839,2,-80.0,79.6783,9.535949175187852e-06,0.2011091411113739,0.03936012461781502,23.61825180053711,37.0,0
17.844,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.636198043823242,37.0,0
17.849,2,-80.0,79.6783,9.535949175187852e-06,0.0,0.0,23.61825180053711,37.0,0
17.854,2,-80.0,79.6783,9.535949175187852e-06,0.0,0.0,23.636198043823242,37.0,0
17.859,2,-80.0,79.6783,9.535949175187852e-06,-0.14061285555362701,-0.027520079165697098,23.61825180053711,37.0,0
17.864,2,-80.0,79.6783,9.535949175187852e-06,0.0,0.0,23.61825180053711,37.0,0
17.869,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.61825180053711,37.0,0
17.874,2,-80.0,79.6783,9.535949175187852e-06,0.0,0.0,23.636198043823242,37.0,0
17.879,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.61825180053711,37.0,0
17.884,2,-80.0,79.6783,9.535949175187852e-06,-0.37197017669677734,-0.07280023396015167,23.61825180053711,37.0,0
17.889,2,-80.0,79.6783,9.535949175187852e-06,-0.2714155614376068,-0.053120166063308716,23.636198043823242,37.0,0
17.894,2,-80.0,79.6783,9.535949175187852e-06,-0.5428311228752136,-0.053120166063308716,23.636198043823242,37.0,0
17.899,2,-80.0,79.6783,9.535949175187852e-06,0.4120284616947174,0.08064024895429611,23.61825180053711,37.0,0
17.904,2,-80.0,79.6783,9.535949175187852e-06,-0.3417220413684845,-0.06688021123409271,23.636198043823242,37.0,0
17.909,2,-80.0,79.6783,9.535949175187852e-06,-0.17086100578308105,-0.03344010189175606,23.61825180053711,37.0,0
17.914,2,-80.0,79.6783,9.535949175187852e-06,-0.44227662682533264,-0.08656027168035507,23.61825180053711,37.0,0
17.919,2,-80.0,79.6783,9.535949175187852e-06,0.17086102068424225,0.033440105617046356,23.61825180053711,37.0,0
17.924,2,-80.0,79.6783,9.535949175187852e-06,-0.44227662682533264,0.033440105617046356,23.636198043823242,37.0,0
17.929,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.61825180053711,37.0,0
17.934,2,-80.0,79.6783,9.535949175187852e-06,-0.3417220413684845,-0.06688021123409271,23.636198043823242,37.0,0
17.939,2,-80.0,79.6783,9.535949175187852e-06,-0.6433857679367065,-0.1259204000234604,23.61825180053711,37.0,0
17.944,2,-80.0,79.6783,9.535949175187852e-06,-0.14061285555362701,-0.027520079165697098,23.636198043823242,37.0,0
17.949,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.636198043823242,37.0,0
17.953,2,-80.0,79.6783,9.535949175187852e-06,-9.399714784308344e-09,-1.8396674184018025e-09,23.61825180053711,37.0,0
17.959,2,-80.0,79.6783,9.535949175187852e-06,0.030248161405324936,0.005920026451349258,23.636198043823242,37.0,0
17.964,2,-80.0,79.6783,9.535949175187852e-06,9.399714784308344e-09,1.8396674184018025e-09,23.636198043823242,37.0,0
17.969,2,-80.0,79.6783,9.535949175187852e-06,0.4725247025489807,0.09248029440641403,23.61825180053711,37.0,0
17.974,2,-80.0,79.6783,9.535949175187852e-06,-0.9548596143722534,-0.047200143337249756,23.61825180053711,37.0,0
17.979,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.636198043823242,37.0,0
17.984,2,-80.0,79.6783,9.535949175187852e-06,-0.37197017669677734,-0.07280023396015167,23.61825180053711,37.0,0
17.989,2,-80.0,79.6783,9.535949175187852e-06,0.4725247025489807,0.09248029440641403,23.61825180053711,37.0,0
17.994,2,-80.0,79.6783,9.535949175187852e-06,0.10055458545684814,0.053120166063308716,23.61825180053711,37.0,0
17.999,2,-80.0,79.6783,9.535949175187852e-06,-0.4725247025489807,-0.09248029440641403,23.61825180053711,37.0,0
18.004,2,-80.0,79.6783,9.535949175187852e-06,-0.5428311228752136,-0.10624033212661743,23.61825180053711,37.0,0
18.009,2,-80.0,79.6783,9.535949175187852e-06,-0.2714155614376068,-0.053120166063308716,23.61825180053711,37.0,0
18.014,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.636198043823242,37.0,0
18.019,2,-80.0,79.6783,9.535949175187852e-06,-1.8799429568616688e-08,-3.679334836803605e-09,23.636198043823242,37.0,0
18.024,2,-80.0,79.6783,9.535949175187852e-06,0.3417220413684845,0.06688021123409271,23.636198043823242,37.0,0
18.029,2,-80.0,79.6783,9.535949175187852e-06,0.6131376028060913,0.12000037729740143,23.61825180053711,37.0,0
18.034,2,-80.0,79.6783,9.535949175187852e-06,0.4120284616947174,-0.033440105617046356,23.636198043823242,37.0,0
18.039,2,-80.0,79.6783,9.535949175187852e-06,-0.2714155614376068,-0.053120166063308716,23.61825180053711,37.0,0
18.044,2,-80.0,79.6783,9.535949175187852e-06,-0.10055458545684814,-0.019680064171552658,23.61825180053711,37.0,0
18.049,2,-80.0,79.6783,9.535949175187852e-06,-0.44227662682533264,-0.08656027168035507,23.61825180053711,37.0,0
18.053,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.636198043823242,37.0,0
18.059,2,-80.0,79.6783,9.535949175187852e-06,1.0251660346984863,0.20064061880111694,23.61825180053711,37.0,0
18.064,2,-80.0,79.6783,9.535949175187852e-06,-0.10055457055568695,0.03936013579368591,23.61825180053711,37.0,0
18.069,2,-80.0,79.6783,9.535949175187852e-06,0.0703064501285553,0.013760044239461422,23.61825180053711,37.0,0
18.074,2,-80.0,79.6783,9.535949175187852e-06,-0.37197017669677734,-0.07280023396015167,23.636198043823242,37.0,0
18.079,2,-80.0,79.6783,9.535949175187852e-06,-0.10055456310510635,-0.01968006044626236,23.636198043823242,37.0,0
18.084,2,-80.0,79.6783,9.535949175187852e-06,-0.0703064501285553,-0.013760044239461422,23.61825180053711,37.0,0
18.089,2,-80.0,79.6783,9.535949175187852e-06,0.31147390604019165,0.06096018850803375,23.61825180053711,37.0,0
18.094,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.636198043823242,37.0,0
18.099,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.61825180053711,37.0,0
18.104,2,-80.0,79.6783,9.535949175187852e-06,0.5428311228752136,0.10624033212661743,23.636198043823242,37.0,0
18.109,2,-80.0,79.6783,9.535949175187852e-06,-0.2011091709136963,-0.039360128343105316,23.636198043823242,37.0,0
18.114,2,-80.0,79.6783,9.535949175187852e-06,0.24116742610931396,0.047200143337249756,23.636198043823242,37.0,0
18.119,2,-80.0,79.6783,9.535949175187852e-06,-0.07030642777681351,-0.013760039582848549,23.654146194458008,37.0,0
18.124,2,-80.0,79.6783,9.535949175187852e-06,0.8142467737197876,0.15936049818992615,23.61825180053711,37.0,0
18.129,2,-80.0,79.6783,9.535949175187852e-06,0.24116742610931396,0.04720013961195946,23.636198043823242,37.0,0
18.134,2,-80.0,79.6783,9.535949175187852e-06,0.30166375637054443,0.05904019623994827,23.636198043823242,37.0,0
18.139,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.61825180053711,37.0,0
